DATETIME,PRICE,CARRY,CARRY_CONTRACT,PRICE_CONTRACT
1999-09-08,69.0,67.97,200008,200010
1999-09-09,69.0,67.92,200008,200010
1999-09-10,69.5,68.15,200008,200010
1999-09-13,69.5,67.85,200008,200010
1999-09-14,69.5,68.1,200008,200010
1999-09-15,69.5,67.65,200008,200010
1999-09-16,69.1,67.1,200008,200010
1999-09-17,69.1,67.3,200008,200010
1999-09-20,68.6,66.7,200008,200010
1999-09-21,68.6,66.9,200008,200010
1999-09-22,68.6,66.7,200008,200010
1999-09-23,68.6,66.85,200008,200010
1999-09-24,68.7,67.0,200008,200010
1999-09-27,68.7,67.02,200008,200010
1999-09-28,68.6,67.4,200008,200010
1999-09-29,68.75,67.8,200008,200010
1999-09-30,69.0,68.25,200008,200010
1999-10-01,69.4,68.6,200008,200010
1999-10-04,69.5,68.65,200008,200010
1999-10-05,69.3,68.4,200008,200010
1999-10-06,69.3,68.2,200008,200010
1999-10-07,70.02,68.7,200008,200010
1999-10-08,69.77,68.4,200008,200010
1999-10-11,69.7,68.15,200008,200010
1999-10-12,70.55,68.75,200008,200010
1999-10-13,69.77,68.25,200008,200010
1999-10-14,69.25,67.95,200008,200010
1999-10-15,68.9,67.6,200008,200010
1999-10-18,69.35,68.25,200008,200010
1999-10-19,69.52,68.4,200008,200010
1999-10-20,68.65,67.5,200008,200010
1999-10-21,68.75,67.5,200008,200010
1999-10-22,68.75,67.6,200008,200010
1999-10-25,68.0,66.77,200008,200010
1999-10-26,68.3,67.1,200008,200010
1999-10-27,68.1,66.8,200008,200010
1999-10-28,68.35,67.3,200008,200010
1999-10-29,68.7,67.62,200008,200010
1999-11-01,68.2,67.05,200008,200010
1999-11-02,68.75,67.72,200008,200010
1999-11-03,68.77,67.65,200008,200010
1999-11-04,69.17,67.97,200008,200010
1999-11-05,69.2,67.9,200008,200010
1999-11-08,69.07,67.85,200008,200010
1999-11-09,69.1,68.15,200008,200010
1999-11-10,68.87,67.82,200008,200010
1999-11-11,69.15,68.05,200008,200010
1999-11-12,69.72,68.5,200008,200010
1999-11-15,70.17,68.7,200008,200010
1999-11-16,70.55,69.2,200008,200010
1999-11-17,70.25,69.12,200008,200010
1999-11-18,70.4,69.55,200008,200010
1999-11-19,70.4,69.35,200008,200010
1999-11-22,70.47,69.5,200008,200010
1999-11-23,71.05,69.9,200008,200010
1999-11-24,71.05,69.67,200008,200010
1999-11-25,,,,
1999-11-26,71.05,69.72,200008,200010
1999-11-29,70.85,69.37,200008,200010
1999-11-30,70.85,69.37,200008,200010
1999-12-01,70.75,69.0,200008,200010
1999-12-02,70.6,68.82,200008,200010
1999-12-03,70.72,69.05,200008,200010
1999-12-06,70.77,69.0,200008,200010
1999-12-07,70.8,69.1,200008,200010
1999-12-08,71.05,69.32,200008,200010
1999-12-09,70.85,68.92,200008,200010
1999-12-10,70.15,68.42,200008,200010
1999-12-13,70.32,68.47,200008,200010
1999-12-14,70.5,68.55,200008,200010
1999-12-15,70.32,68.77,200008,200010
1999-12-16,70.42,68.92,200008,200010
1999-12-17,70.32,68.87,200008,200010
1999-12-20,70.65,69.17,200008,200010
1999-12-21,70.8,69.27,200008,200010
1999-12-22,70.8,69.12,200008,200010
1999-12-23,71.15,69.45,200008,200010
1999-12-24,,,,
1999-12-27,71.27,69.4,200008,200010
1999-12-28,71.5,69.52,200008,200010
1999-12-29,71.5,69.45,200008,200010
1999-12-30,71.55,69.7,200008,200010
1999-12-31,,,,
2000-01-03,71.67,69.7,200008,200010
2000-01-04,71.47,69.6,200008,200010
2000-01-05,71.47,69.77,200008,200010
2000-01-06,72.32,70.3,200008,200010
2000-01-07,72.8,70.8,200008,200010
2000-01-10,72.82,70.95,200008,200010
2000-01-11,72.9,70.97,200008,200010
2000-01-12,72.65,70.67,200008,200010
2000-01-13,72.95,70.75,200008,200010
2000-01-14,73.1,71.02,200008,200010
2000-01-17,,,,
2000-01-18,72.75,70.67,200008,200010
2000-01-19,72.37,70.3,200008,200010
2000-01-20,72.25,70.1,200008,200010
2000-01-21,72.35,70.15,200008,200010
2000-01-24,72.4,70.25,200008,200010
2000-01-25,72.52,70.45,200008,200010
2000-01-26,72.45,70.35,200008,200010
2000-01-27,72.2,70.1,200008,200010
2000-01-28,72.5,70.42,200008,200010
2000-01-31,72.65,70.65,200008,200010
2000-02-01,73.0,70.97,200008,200010
2000-02-02,72.7,70.62,200008,200010
2000-02-03,72.97,70.85,200008,200010
2000-02-04,72.9,70.77,200008,200010
2000-02-07,73.1,70.95,200008,200010
2000-02-08,72.72,70.52,200008,200010
2000-02-09,72.55,70.4,200008,200010
2000-02-10,72.32,70.12,200008,200010
2000-02-11,72.42,70.17,200008,200010
2000-02-14,72.37,70.0,200008,200010
2000-02-15,72.2,69.77,200008,200010
2000-02-16,72.22,69.77,200008,200010
2000-02-17,72.35,69.97,200008,200010
2000-02-18,72.15,69.77,200008,200010
2000-02-21,,,,
2000-02-22,71.82,69.07,200008,200010
2000-02-23,71.97,69.35,200008,200010
2000-02-24,72.07,69.6,200008,200010
2000-02-25,72.12,69.72,200008,200010
2000-02-28,72.22,69.85,200008,200010
2000-02-29,72.0,69.57,200008,200010
2000-03-01,72.17,69.82,200008,200010
2000-03-02,72.47,69.97,200008,200010
2000-03-03,72.67,70.15,200008,200010
2000-03-06,72.77,70.1,200008,200010
2000-03-07,72.7,70.0,200008,200010
2000-03-08,72.55,69.8,200008,200010
2000-03-09,72.57,69.82,200008,200010
2000-03-10,72.47,69.82,200008,200010
2000-03-13,72.27,69.55,200008,200010
2000-03-14,72.15,69.32,200008,200010
2000-03-15,72.17,69.45,200008,200010
2000-03-16,71.87,69.02,200008,200010
2000-03-17,71.87,69.02,200008,200010
2000-03-20,72.05,69.17,200008,200010
2000-03-21,72.22,69.2,200008,200010
2000-03-22,72.45,69.57,200008,200010
2000-03-23,72.45,69.57,200008,200010
2000-03-24,72.45,69.52,200008,200010
2000-03-27,72.7,69.8,200008,200010
2000-03-28,72.85,70.15,200008,200010
2000-03-29,72.27,69.45,200008,200010
2000-03-30,72.35,69.55,200008,200010
2000-03-31,72.5,69.72,200008,200010
2000-04-03,72.67,69.9,200008,200010
2000-04-04,72.27,69.47,200008,200010
2000-04-05,72.75,69.92,200008,200010
2000-04-06,72.4,69.67,200008,200010
2000-04-07,72.6,69.85,200008,200010
2000-04-10,72.52,69.92,200008,200010
2000-04-11,72.67,70.05,200008,200010
2000-04-12,72.7,70.07,200008,200010
2000-04-13,72.77,70.12,200008,200010
2000-04-14,72.72,69.92,200008,200010
2000-04-17,72.2,69.27,200008,200010
2000-04-18,72.32,69.35,200008,200010
2000-04-19,72.35,69.52,200008,200010
2000-04-20,72.15,69.3,200008,200010
2000-04-21,,,,
2000-04-24,72.25,69.47,200008,200010
2000-04-25,72.17,69.57,200008,200010
2000-04-26,72.27,69.67,200008,200010
2000-04-27,72.1,69.52,200008,200010
2000-04-28,72.07,69.65,200008,200010
2000-05-01,71.97,69.17,200008,200010
2000-05-02,72.1,69.4,200008,200010
2000-05-03,71.97,69.15,200008,200010
2000-05-04,72.05,69.22,200008,200010
2000-05-05,71.97,69.3,200008,200010
2000-05-08,72.02,69.37,200008,200010
2000-05-09,71.97,69.4,200008,200010
2000-05-10,71.45,69.0,200008,200010
2000-05-11,71.65,68.95,200008,200010
2000-05-12,71.05,68.32,200008,200010
2000-05-15,70.8,68.15,200008,200010
2000-05-16,70.85,68.12,200008,200010
2000-05-17,70.75,68.07,200008,200010
2000-05-18,70.7,67.95,200008,200010
2000-05-19,70.47,67.87,200008,200010
2000-05-22,70.35,67.77,200008,200010
2000-05-23,70.62,68.1,200008,200010
2000-05-24,70.22,67.4,200008,200010
2000-05-25,70.3,67.5,200008,200010
2000-05-26,70.02,67.12,200008,200010
2000-05-29,,,,
2000-05-30,69.67,66.75,200008,200010
2000-05-31,70.02,67.25,200008,200010
2000-06-01,70.32,67.57,200008,200010
2000-06-02,70.87,68.07,200008,200010
2000-06-05,71.05,68.57,200008,200010
2000-06-06,70.85,68.6,200008,200010
2000-06-07,70.57,68.35,200008,200010
2000-06-08,70.37,68.05,200008,200010
2000-06-09,70.62,68.52,200008,200010
2000-06-12,70.55,68.62,200008,200010
2000-06-13,70.37,68.4,200008,200010
2000-06-14,70.22,68.2,200008,200010
2000-06-15,70.02,67.95,200008,200010
2000-06-16,70.02,67.8,200008,200010
2000-06-19,69.47,67.22,200008,200010
2000-06-20,69.57,67.3,200008,200010
