DATETIME,PRICE,CARRY,CARRY_CONTRACT,PRICE_CONTRACT
1999-01-05,1.182,1.1875,199906,199903
1999-01-06,1.1642,1.1697,199906,199903
1999-01-07,1.1749,1.1804,199906,199903
1999-01-08,1.1629,1.1684,199906,199903
1999-01-11,1.1523,1.1578,199906,199903
1999-01-12,1.1586,1.1641,199906,199903
1999-01-13,1.1688,1.1743,199906,199903
1999-01-14,1.1742,1.1797,199906,199903
1999-01-15,1.1622,1.1677,199906,199903
1999-01-18,,,,
1999-01-19,1.1643,1.1698,199906,199903
1999-01-20,1.1586,1.1643,199906,199903
1999-01-21,1.163,1.1687,199906,199903
1999-01-22,1.1616,1.1673,199906,199903
1999-01-25,1.1584,1.1641,199906,199903
1999-01-26,1.1589,1.1646,199906,199903
1999-01-27,1.1459,1.1516,199906,199903
1999-01-28,1.1446,1.1503,199906,199903
1999-01-29,1.1391,1.1448,199906,199903
1999-02-01,1.1336,1.1393,199906,199903
1999-02-02,1.1371,1.1428,199906,199903
1999-02-03,1.1341,1.1398,199906,199903
1999-02-04,1.1355,1.1398,199906,199903
1999-02-05,1.1285,1.134,199906,199903
1999-02-08,1.1344,1.1399,199906,199903
1999-02-09,1.1308,1.1363,199906,199903
1999-02-10,1.1363,1.1418,199906,199903
1999-02-11,1.1249,1.1304,199906,199903
1999-02-12,1.1296,1.1351,199906,199903
1999-02-15,,,,
1999-02-16,1.1217,1.1272,199906,199903
1999-02-17,1.1251,1.1306,199906,199903
1999-02-18,1.1216,1.1271,199906,199903
1999-02-19,1.1075,1.1128,199906,199903
1999-02-22,1.1047,1.1102,199906,199903
1999-02-23,1.1071,1.113,199909,199906
1999-02-24,1.1051,1.111,199909,199906
1999-02-25,1.1107,1.1167,199909,199906
1999-02-26,1.1078,1.1138,199909,199906
1999-03-01,1.0947,1.1006,199909,199906
1999-03-02,1.0977,1.1034,199909,199906
1999-03-03,1.0947,1.1004,199909,199906
1999-03-04,1.0876,1.0933,199909,199906
1999-03-05,1.088,1.0934,199909,199906
1999-03-08,1.0943,1.0997,199909,199906
1999-03-09,1.0944,1.1001,199909,199906
1999-03-10,1.1006,1.1063,199909,199906
1999-03-11,1.1084,1.1143,199909,199906
1999-03-12,1.0957,1.1016,199909,199906
1999-03-15,1.0989,1.1048,199909,199906
1999-03-16,1.1051,1.111,199909,199906
1999-03-17,1.1055,1.1114,199909,199906
1999-03-18,1.1021,1.108,199909,199906
1999-03-19,1.0938,1.0997,199909,199906
1999-03-22,1.0964,1.1023,199909,199906
1999-03-23,1.0958,1.1017,199909,199906
1999-03-24,1.0942,1.0999,199909,199906
1999-03-25,1.0883,1.0942,199909,199906
1999-03-26,1.0813,1.0872,199909,199906
1999-03-29,1.0784,1.0843,199909,199906
1999-03-30,1.0762,1.0821,199909,199906
1999-03-31,1.0802,1.0861,199909,199906
1999-04-01,1.0833,1.0896,199909,199906
1999-04-02,,,,
1999-04-05,1.0756,1.0816,199909,199906
1999-04-06,1.0884,1.0944,199909,199906
1999-04-07,1.0816,1.0876,199909,199906
1999-04-08,1.0784,1.0847,199909,199906
1999-04-09,1.0845,1.0908,199909,199906
1999-04-12,1.0866,1.0929,199909,199906
1999-04-13,1.0811,1.0874,199909,199906
1999-04-14,1.0838,1.0901,199909,199906
1999-04-15,1.0742,1.0805,199909,199906
1999-04-16,1.0753,1.0816,199909,199906
1999-04-19,1.0671,1.0734,199909,199906
1999-04-20,1.0664,1.0727,199909,199906
1999-04-21,1.0656,1.0719,199909,199906
1999-04-22,1.065,1.0713,199909,199906
1999-04-23,1.0646,1.0709,199909,199906
1999-04-26,1.0619,1.0682,199909,199906
1999-04-27,1.0698,1.0761,199909,199906
1999-04-28,1.0655,1.0718,199909,199906
1999-04-29,1.0621,1.0684,199909,199906
1999-04-30,1.0613,1.0677,199909,199906
1999-05-03,1.0606,1.067,199909,199906
1999-05-04,1.0661,1.0725,199909,199906
1999-05-05,1.0773,1.0837,199909,199906
1999-05-06,1.084,1.0904,199909,199906
1999-05-07,1.0769,1.0833,199909,199906
1999-05-10,1.0824,1.0889,199909,199906
1999-05-11,1.0737,1.0803,199909,199906
1999-05-12,1.0672,1.0738,199909,199906
1999-05-13,1.0686,1.0752,199909,199906
1999-05-14,1.0672,1.0738,199909,199906
1999-05-17,1.0688,1.0754,199909,199906
1999-05-18,1.0705,1.0772,199909,199906
1999-05-19,1.0676,1.0743,199909,199906
1999-05-20,1.0646,1.0713,199909,199906
1999-05-21,1.0594,1.066,199909,199906
1999-05-24,1.0606,1.0672,199909,199906
1999-05-25,1.0607,1.0673,199909,199906
1999-05-26,1.0547,1.0617,199912,199909
1999-05-27,1.0519,1.0589,199912,199909
1999-05-28,1.0477,1.0547,199912,199909
1999-05-31,,,,
1999-06-01,1.0523,1.0593,199912,199909
1999-06-02,1.0421,1.0491,199912,199909
1999-06-03,1.0396,1.0466,199912,199909
1999-06-04,1.0443,1.0513,199912,199909
1999-06-07,1.0354,1.0424,199912,199909
1999-06-08,1.0527,1.0597,199912,199909
1999-06-09,1.0541,1.0611,199912,199909
1999-06-10,1.055,1.0623,199912,199909
1999-06-11,1.0609,1.0682,199912,199909
1999-06-14,1.0489,1.0562,199912,199909
1999-06-15,1.0488,1.0561,199912,199909
1999-06-16,1.0378,1.0451,199912,199909
1999-06-17,1.0404,1.0477,199912,199909
1999-06-18,1.0449,1.0522,199912,199909
1999-06-21,1.0408,1.0481,199912,199909
1999-06-22,1.0383,1.0455,199912,199909
1999-06-23,1.0388,1.046,199912,199909
1999-06-24,1.0467,1.0539,199912,199909
1999-06-25,1.0489,1.0561,199912,199909
1999-06-28,1.041,1.0482,199912,199909
1999-06-29,1.0393,1.0465,199912,199909
1999-06-30,1.0399,1.0469,199912,199909
1999-07-01,1.0286,1.0356,199912,199909
1999-07-02,1.0297,1.0367,199912,199909
1999-07-05,,,,
1999-07-06,1.0285,1.0355,199912,199909
1999-07-07,1.0277,1.0347,199912,199909
1999-07-08,1.0257,1.0327,199912,199909
1999-07-09,1.0221,1.0291,199912,199909
1999-07-12,1.0202,1.0271,199912,199909
1999-07-13,1.0218,1.0287,199912,199909
1999-07-14,1.0256,1.0325,199912,199909
1999-07-15,1.0249,1.0318,199912,199909
1999-07-16,1.0237,1.0306,199912,199909
1999-07-19,1.034,1.0408,199912,199909
1999-07-20,1.0453,1.0521,199912,199909
1999-07-21,1.0563,1.0631,199912,199909
1999-07-22,1.0561,1.063,199912,199909
1999-07-23,1.0551,1.062,199912,199909
1999-07-26,1.07,1.0771,199912,199909
1999-07-27,1.0658,1.0729,199912,199909
1999-07-28,1.0698,1.0769,199912,199909
1999-07-29,1.076,1.0831,199912,199909
1999-07-30,1.074,1.0811,199912,199909
1999-08-02,1.0721,1.0792,199912,199909
1999-08-03,1.0717,1.0788,199912,199909
1999-08-04,1.0806,1.0879,199912,199909
1999-08-05,1.0787,1.086,199912,199909
1999-08-06,1.0787,1.0862,199912,199909
1999-08-09,1.0733,1.0808,199912,199909
1999-08-10,1.0737,1.0812,199912,199909
1999-08-11,1.0683,1.0758,199912,199909
1999-08-12,1.069,1.0765,199912,199909
1999-08-13,1.059,1.0664,199912,199909
1999-08-16,1.059,1.0664,199912,199909
