DATETIME,PRICE
1990-04-04,11.332999999999995
1990-04-05,11.332999999999995
1990-04-06,11.332999999999995
1990-04-09,11.342999999999996
1990-04-10,11.327999999999996
1990-04-11,11.317999999999994
1990-04-12,11.332999999999995
1990-04-13,
1990-04-16,11.332999999999995
1990-04-17,11.342999999999996
1990-04-18,10.737999999999996
1990-04-19,10.742999999999995
1990-04-20,10.737999999999996
1990-04-23,10.732999999999997
1990-04-24,10.732999999999997
1990-04-25,10.742999999999995
1990-04-26,10.747999999999994
1990-04-27,10.747999999999994
1990-04-30,10.751999999999995
1990-05-01,10.747999999999994
1990-05-02,10.752999999999997
1990-05-03,10.747999999999994
1990-05-04,10.752999999999997
1990-05-07,10.747999999999994
1990-05-08,10.749999999999996
1990-05-09,10.755999999999997
1990-05-10,10.757999999999996
1990-05-11,10.760999999999996
1990-05-14,10.755999999999997
1990-05-15,10.757999999999996
1990-05-16,10.762999999999995
1990-05-17,10.763999999999996
1990-05-18,10.766999999999996
1990-05-21,10.758999999999997
1990-05-22,10.755999999999997
1990-05-23,10.752999999999997
1990-05-24,10.751999999999995
1990-05-25,10.748999999999995
1990-05-28,
1990-05-29,10.749999999999996
1990-05-30,10.754999999999995
1990-05-31,10.757999999999996
1990-06-01,10.747999999999994
1990-06-04,10.746999999999996
1990-06-05,10.736999999999995
1990-06-06,10.736999999999995
1990-06-07,10.742999999999995
1990-06-08,10.739999999999995
1990-06-11,10.732999999999997
1990-06-12,10.729999999999997
1990-06-13,10.716999999999995
1990-06-14,10.718999999999994
1990-06-15,10.719999999999995
1990-06-18,10.709999999999994
1990-06-19,10.699999999999996
1990-06-20,10.687999999999995
1990-06-21,10.677999999999994
1990-06-22,10.662999999999997
1990-06-25,10.657999999999994
1990-06-26,10.654999999999994
1990-06-27,10.638999999999996
1990-06-28,10.632999999999996
1990-06-29,10.642999999999997
1990-07-02,10.639999999999997
1990-07-03,10.642999999999997
1990-07-04,
1990-07-05,10.633999999999997
1990-07-06,10.616999999999994
1990-07-09,10.589999999999996
1990-07-10,10.587999999999994
1990-07-11,10.598999999999997
1990-07-12,10.605999999999995
1990-07-13,10.622999999999994
1990-07-16,10.642999999999997
1990-07-17,10.632999999999996
1990-07-18,10.667999999999996
1990-07-19,12.289999999999996
1990-07-20,12.269999999999996
1990-07-23,12.285999999999994
1990-07-24,12.297999999999995
1990-07-25,12.306999999999995
1990-07-26,12.317999999999994
1990-07-27,12.318999999999996
1990-07-30,12.334999999999997
1990-07-31,12.317999999999994
1990-08-01,12.289999999999996
1990-08-02,12.297999999999995
1990-08-03,12.387999999999995
1990-08-06,12.462999999999997
1990-08-07,12.362999999999996
1990-08-08,12.317999999999994
1990-08-09,12.317999999999994
1990-08-10,12.327999999999996
1990-08-13,
1990-08-14,12.312999999999995
1990-08-15,12.299999999999997
1990-08-16,12.322999999999997
1990-08-17,12.347999999999995
1990-08-20,12.337999999999997
1990-08-21,12.352999999999994
1990-08-22,12.374999999999996
1990-08-23,12.422999999999995
1990-08-24,12.422999999999995
1990-08-27,12.382999999999996
1990-08-28,12.362999999999996
1990-08-29,12.318999999999996
1990-08-30,12.364999999999995
1990-08-31,12.387999999999995
1990-09-03,
1990-09-04,12.412999999999997
1990-09-05,12.412999999999997
1990-09-06,12.427999999999997
1990-09-07,12.417999999999996
1990-09-10,12.407999999999994
1990-09-11,12.413999999999994
1990-09-12,12.412999999999997
1990-09-13,12.419999999999995
1990-09-14,12.427999999999997
1990-09-17,12.440999999999995
1990-09-18,12.432999999999996
1990-09-19,12.432999999999996
1990-09-20,12.447999999999997
1990-09-21,12.494999999999997
1990-09-24,12.567999999999994
1990-09-25,12.570999999999994
1990-09-26,12.612999999999996
1990-09-27,12.645999999999997
1990-09-28,12.712999999999997
1990-10-01,12.687999999999995
1990-10-02,12.602999999999994
1990-10-03,12.668999999999997
1990-10-04,12.716999999999995
1990-10-05,12.768999999999995
1990-10-08,12.837999999999997
1990-10-09,12.915999999999997
1990-10-10,12.834999999999997
1990-10-11,12.870999999999995
1990-10-12,12.832999999999995
1990-10-15,12.757999999999996
1990-10-16,12.807999999999996
1990-10-17,12.767999999999997
1990-10-18,12.757999999999996
1990-10-19,
1990-10-22,11.602999999999994
1990-10-23,11.702999999999996
1990-10-24,11.652999999999995
1990-10-25,11.632999999999996
1990-10-26,11.662999999999997
1990-10-29,11.622999999999998
1990-10-30,11.617999999999995
1990-10-31,11.624999999999996
1990-11-01,11.637999999999995
1990-11-02,11.637999999999995
1990-11-05,11.612999999999996
1990-11-06,11.622999999999998
1990-11-07,11.637999999999995
1990-11-08,11.636999999999997
1990-11-09,11.617999999999995
1990-11-12,11.622999999999998
1990-11-13,11.622999999999998
1990-11-14,11.622999999999998
1990-11-15,11.597999999999995
1990-11-16,11.582999999999995
1990-11-19,11.607999999999997
1990-11-20,11.607999999999997
1990-11-21,11.582999999999995
1990-11-22,
1990-11-23,11.582999999999995
1990-11-26,11.582999999999995
1990-11-27,11.567999999999994
1990-11-28,11.592999999999996
1990-11-29,11.582999999999995
1990-11-30,11.577999999999996
1990-12-03,11.597999999999995
1990-12-04,11.567999999999994
1990-12-05,11.547999999999995
1990-12-06,11.502999999999997
1990-12-07,11.522999999999996
1990-12-10,11.537999999999997
1990-12-11,11.512999999999995
1990-12-12,11.508999999999997
1990-12-13,11.507999999999996
1990-12-14,11.512999999999995
1990-12-17,11.487999999999996
1990-12-18,11.482999999999997
1990-12-19,11.482999999999997
1990-12-20,11.502999999999997
1990-12-21,11.502999999999997
1990-12-24,
1990-12-25,
