DATE_TIME,current_contract,next_contract,carry_contract
1989-02-13 23:00:00,19890500,19890800,19890300
1989-04-14 23:00:00,19890800,19891000,19890500
1989-07-14 23:00:00,19891000,19891200,19890800
1989-09-15 23:00:00,19891200,19900300,19891000
1989-11-15 23:00:00,19900300,19900500,19891200
1990-02-13 23:00:00,19900500,19900800,19900300
1990-04-12 23:00:00,19900800,19901000,19900500
1990-07-16 23:00:00,19901000,19901200,19900800
1990-09-14 23:00:00,19901200,19910300,19901000
1990-11-15 23:00:00,19910300,19910500,19901200
1991-02-13 23:00:00,19910500,19910800,19910300
1991-04-15 23:00:00,19910800,19911000,19910500
1991-07-16 23:00:00,19911000,19911200,19910800
1991-09-13 23:00:00,19911200,19920300,19911000
1991-11-15 23:00:00,19920300,19920500,19911200
1992-02-14 23:00:00,19920500,19920800,19920300
1992-04-15 23:00:00,19920800,19921000,19920500
1992-07-16 23:00:00,19921000,19921200,19920800
1992-09-15 23:00:00,19921200,19930300,19921000
1992-11-13 23:00:00,19930300,19930500,19921200
1993-02-12 23:00:00,19930500,19930800,19930300
1993-04-15 23:00:00,19930800,19931000,19930500
1993-07-16 23:00:00,19931000,19931200,19930800
1993-09-15 23:00:00,19931200,19940300,19931000
1993-11-15 23:00:00,19940300,19940500,19931200
1994-02-11 23:00:00,19940500,19940800,19940300
1994-04-15 23:00:00,19940800,19941000,19940500
1994-07-15 23:00:00,19941000,19941200,19940800
1994-09-15 23:00:00,19941200,19950300,19941000
1994-11-15 23:00:00,19950300,19950500,19941200
1995-02-13 23:00:00,19950500,19950800,19950300
1995-04-13 23:00:00,19950800,19951000,19950500
1995-07-14 23:00:00,19951000,19951200,19950800
1995-09-15 23:00:00,19951200,19960300,19951000
1995-11-15 23:00:00,19960300,19960500,19951200
1996-02-14 23:00:00,19960500,19960800,19960300
1996-04-15 23:00:00,19960800,19961000,19960500
1996-07-16 23:00:00,19961000,19961200,19960800
1996-09-13 23:00:00,19961200,19970300,19961000
1996-11-15 23:00:00,19970300,19970500,19961200
1997-02-13 23:00:00,19970500,19970800,19970300
1997-04-15 23:00:00,19970800,19971000,19970500
1997-07-16 23:00:00,19971000,19971200,19970800
1997-09-16 23:00:00,19971200,19980300,19971000
1997-11-14 23:00:00,19980300,19980500,19971200
1998-02-13 23:00:00,19980500,19980800,19980300
1998-04-15 23:00:00,19980800,19981000,19980500
1998-07-16 23:00:00,19981000,19981200,19980800
1998-09-17 23:00:00,19981200,19990300,19981000
1998-11-13 23:00:00,19990300,19990500,19981200
1999-02-12 23:00:00,19990500,19990800,19990300
1999-04-15 23:00:00,19990800,19991000,19990500
1999-07-16 23:00:00,19991000,19991200,19990800
1999-09-20 23:00:00,19991200,20000300,19991000
1999-11-19 23:00:00,20000300,20000500,19991200
2000-02-17 23:00:00,20000500,20000800,20000300
2000-04-19 23:00:00,20000800,20001000,20000500
2000-07-14 23:00:00,20001000,20001200,20000800
2000-09-15 23:00:00,20001200,20010300,20001000
2000-11-15 23:00:00,20010300,20010500,20001200
2001-02-13 23:00:00,20010500,20010800,20010300
2001-04-12 23:00:00,20010800,20011000,20010500
2001-07-16 23:00:00,20011000,20011200,20010800
2001-09-14 23:00:00,20011200,20020300,20011000
2001-11-15 23:00:00,20020300,20020500,20011200
2002-02-13 23:00:00,20020500,20020800,20020300
2002-04-15 23:00:00,20020800,20021000,20020500
2002-07-16 23:00:00,20021000,20021200,20020800
2002-09-13 23:00:00,20021200,20030300,20021000
2002-11-15 23:00:00,20030300,20030500,20021200
2003-02-13 23:00:00,20030500,20030800,20030300
2003-04-15 23:00:00,20030800,20031000,20030500
2003-07-16 23:00:00,20031000,20031200,20030800
2003-09-15 23:00:00,20031200,20040300,20031000
2003-11-14 23:00:00,20040300,20040500,20031200
2004-02-13 23:00:00,20040500,20040800,20040300
2004-04-15 23:00:00,20040800,20041000,20040500
2004-07-19 23:00:00,20041000,20041200,20040800
2004-09-15 23:00:00,20041200,20050300,20041000
2004-11-15 23:00:00,20050300,20050500,20041200
2005-02-11 23:00:00,20050500,20050800,20050300
2005-04-15 23:00:00,20050800,20051000,20050500
2005-07-15 23:00:00,20051000,20051200,20050800
2005-09-15 23:00:00,20051200,20060300,20051000
2005-11-15 23:00:00,20060300,20060500,20051200
2006-02-13 23:00:00,20060500,20060800,20060300
2006-04-13 23:00:00,20060800,20061000,20060500
2006-07-14 23:00:00,20061000,20061200,20060800
2006-09-15 23:00:00,20061200,20070300,20061000
2006-11-15 23:00:00,20070300,20070500,20061200
2007-02-13 23:00:00,20070500,20070800,20070300
2007-04-13 23:00:00,20070800,20071000,20070500
2007-07-16 23:00:00,20071000,20071200,20070800
2007-09-14 23:00:00,20071200,20080300,20071000
2007-11-15 23:00:00,20080300,20080500,20071200
2008-02-14 23:00:00,20080500,20080800,20080300
2008-04-15 23:00:00,20080800,20081000,20080500
2008-07-16 23:00:00,20081000,20081200,20080800
2008-09-15 23:00:00,20081200,20090300,20081000
2008-11-14 23:00:00,20090300,20090500,20081200
2009-02-13 23:00:00,20090500,20090800,20090300
2009-04-15 23:00:00,20090800,20091000,20090500
2009-07-16 23:00:00,20091000,20091200,20090800
2009-09-15 23:00:00,20091200,20100300,20091000
2009-11-13 23:00:00,20100300,20100500,20091200
2010-02-12 23:00:00,20100500,20100800,20100300
2010-04-15 23:00:00,20100800,20101000,20100500
2010-07-16 23:00:00,20101000,20101200,20100800
2010-09-15 23:00:00,20101200,20110300,20101000
2010-11-15 23:00:00,20110300,20110500,20101200
2011-02-11 23:00:00,20110500,20110800,20110300
2011-04-15 23:00:00,20110800,20111000,20110500
2011-07-15 23:00:00,20111000,20111200,20110800
2011-09-15 23:00:00,20111200,20120300,20111000
2011-11-15 23:00:00,20120300,20120500,20111200
2012-02-14 23:00:00,20120500,20120800,20120300
2012-04-13 23:00:00,20120800,20121000,20120500
2012-07-16 23:00:00,20121000,20121200,20120800
2012-09-05 23:00:00,20121200,20130300,20121000
2012-12-28 08:00:00,20130300,20130500,20121200
2013-02-18 16:00:00,20130500,20130800,20130300
2013-04-15 07:00:00,20130800,20131000,20130500
2013-07-16 08:00:00,20131000,20131200,20130800
2013-09-13 07:00:00,20131200,20140300,20131000
2013-11-15 09:00:00,20140300,20140500,20131200
2014-02-13 08:00:00,20140500,20140800,20140300
2014-04-15 07:00:00,20140800,20141000,20140500
2014-07-16 07:00:00,20141000,20141200,20140800
2014-09-15 14:00:00,20141200,20150300,20141000
2014-11-14 08:00:00,20150300,20150500,20141200
2015-02-13 08:00:00,20150500,20150800,20150300
2015-04-15 07:00:00,20150800,20151000,20150500
2015-07-16 07:00:00,20151000,20151200,20150800
2015-09-15 08:00:00,20151200,20160300,20151000
2015-11-13 08:00:00,20160300,20160500,20151200
2016-02-12 08:00:00,20160500,20160800,20160300
2016-04-15 09:00:00,20160800,20161000,20160500
