DATE_TIME,current_contract,next_contract,carry_contract
2009-04-16 06:45:00,20090400,20090500,20090500
2009-05-15 06:30:00,20090500,20090600,20090600
2009-06-16 06:45:00,20090600,20090700,20090700
2009-07-16 07:00:00,20090700,20090800,20090800
2009-08-17 07:00:00,20090800,20090900,20090900
2009-09-16 07:00:00,20090900,20091000,20091000
2009-10-16 06:45:00,20091000,20091100,20091100
2009-11-16 07:00:00,20091100,20091200,20091200
2009-12-16 07:15:00,20091200,20100100,20100100
2010-01-15 07:15:00,20100100,20100200,20100200
2010-02-16 07:15:00,20100200,20100300,20100300
2010-03-16 08:15:00,20100300,20100400,20100400
2010-04-16 07:15:00,20100400,20100500,20100500
2010-05-17 07:15:00,20100500,20100600,20100600
2010-06-16 07:15:00,20100600,20100700,20100700
2010-07-16 07:15:00,20100700,20100800,20100800
2010-08-16 07:15:00,20100800,20100900,20100900
2010-09-16 07:15:00,20100900,20101000,20101000
2010-10-15 07:15:00,20101000,20101100,20101100
2010-11-16 07:15:00,20101100,20101200,20101200
2010-12-16 07:15:00,20101200,20110100,20110100
2011-01-17 07:15:00,20110100,20110200,20110200
2011-02-16 07:15:00,20110200,20110300,20110300
2011-03-16 08:15:00,20110300,20110400,20110400
2011-04-15 07:15:00,20110400,20110500,20110500
2011-05-16 07:15:00,20110500,20110600,20110600
2011-06-16 07:15:00,20110600,20110700,20110700
2011-07-15 07:15:00,20110700,20110800,20110800
2011-08-16 07:15:00,20110800,20110900,20110900
2011-09-16 07:15:00,20110900,20111000,20111000
2011-10-17 07:30:00,20111000,20111100,20111100
2011-11-16 07:15:00,20111100,20111200,20111200
2011-12-16 07:15:00,20111200,20120100,20120100
2012-01-16 08:00:00,20120100,20120200,20120200
2012-02-16 07:15:00,20120200,20120300,20120300
2012-03-16 08:15:00,20120300,20120400,20120400
2012-04-16 07:15:00,20120400,20120500,20120500
2012-05-16 07:15:00,20120500,20120600,20120600
2012-06-15 07:15:00,20120600,20120700,20120700
2012-07-16 07:15:00,20120700,20120800,20120800
2012-08-16 07:15:00,20120800,20120900,20120900
2012-09-17 07:15:00,20120900,20121000,20121000
2012-10-16 07:15:00,20121000,20121100,20121100
2012-11-16 07:15:00,20121100,20121200,20121200
2012-12-17 07:15:00,20121200,20130100,20130100
2013-01-16 07:15:00,20130100,20130200,20130200
2013-02-15 07:15:00,20130200,20130300,20130300
2013-03-15 08:15:00,20130300,20130400,20130400
2013-04-16 07:15:00,20130400,20130500,20130500
2013-05-16 07:15:00,20130500,20130600,20130600
2013-06-17 07:15:00,20130600,20130700,20130700
2013-07-16 07:15:00,20130700,20130800,20130800
2013-08-16 07:15:00,20130800,20130900,20130900
2013-09-20 23:00:00,20130900,20131000,20131000
2013-10-17 23:00:00,20131000,20131100,20131100
2013-11-15 10:03:30,20131100,20131200,20131200
2013-12-17 10:01:14,20131200,20140100,20140100
2014-01-17 10:01:13,20140100,20140200,20140200
2014-02-18 10:06:37,20140200,20140300,20140300
2014-03-18 12:49:28,20140300,20140400,20140400
2014-04-17 08:03:49,20140400,20140500,20140500
2014-05-16 08:11:25,20140500,20140600,20140600
2014-06-17 23:00:00,20140600,20140700,20140700
2014-07-17 08:30:50,20140700,20140800,20140800
2014-08-15 08:56:21,20140800,20140900,20140900
2014-09-17 23:00:00,20140900,20141000,20141000
2014-10-16 23:00:00,20141000,20141100,20141100
2014-11-18 23:00:00,20141100,20141200,20141200
2014-12-17 23:00:00,20141200,20150100,20150100
2015-01-19 08:07:30,20150100,20150200,20150200
2015-02-17 23:00:00,20150200,20150300,20150300
2015-03-17 08:02:31,20150300,20150400,20150400
2015-04-17 08:03:23,20150400,20150500,20150500
2015-05-15 08:02:59,20150500,20150600,20150600
2015-06-17 08:04:28,20150600,20150700,20150700
2015-07-17 08:02:34,20150700,20150800,20150800
2015-08-18 08:02:43,20150800,20150900,20150900
2015-09-17 08:02:44,20150900,20151000,20151000
2015-10-16 08:02:54,20151000,20151100,20151100
2015-11-17 08:02:37,20151100,20151200,20151200
2015-12-17 10:08:43,20151200,20160100,20160100
2016-01-15 08:02:46,20160100,20160200,20160200
2016-02-17 23:00:00,20160200,20160300,20160300
2016-03-17 08:03:05,20160300,20160400,20160400
2016-04-15 08:38:25,20160400,20160500,20160500
2016-05-17 08:07:48,20160500,20160600,20160600
2016-06-17 08:20:52,20160600,20160700,20160700
2016-07-15 08:19:34,20160700,20160800,20160800
2016-08-17 23:00:00,20160800,20160900,20160900
2016-09-16 08:18:12,20160900,20161000,20161000
2016-10-18 08:05:10,20161000,20161100,20161100
2016-11-17 14:15:03,20161100,20161200,20161200
2016-12-16 10:05:34,20161200,20170100,20170100
2017-01-17 23:00:00,20170100,20170200,20170200
2017-02-17 23:00:00,20170200,20170300,20170300
2017-03-17 09:11:37,20170300,20170400,20170400
2017-04-19 08:03:41,20170400,20170500,20170500
2017-05-17 10:35:33,20170500,20170600,20170600
2017-06-16 10:13:26,20170600,20170700,20170700
2017-07-18 09:07:28,20170700,20170800,20170800
2017-08-17 08:06:10,20170800,20170900,20170900
2017-09-15 10:29:31,20170900,20171000,20171000
2017-10-17 23:00:00,20171000,20171100,20171100
2017-11-17 08:03:23,20171100,20171200,20171200
2017-12-15 08:03:21,20171200,20180100,20180100
2018-01-17 23:00:00,20180100,20180200,20180200
2018-02-16 08:10:00,20180200,20180300,20180300
2018-03-16 10:46:53,20180300,20180400,20180400
2018-04-17 07:15:00,20180400,20180500,20180500
2018-05-17 07:00:00,20180500,20180600,20180600
2018-06-15 07:15:00,20180600,20180700,20180700
2018-07-16 07:30:00,20180700,20180800,20180800
2018-08-16 07:15:00,20180800,20180900,20180900
2018-09-17 07:15:00,20180900,20181000,20181000
2018-10-16 07:15:00,20181000,20181100,20181100
2018-11-16 07:15:00,20181100,20181200,20181200
2018-12-17 07:15:00,20181200,20190100,20190100
2019-01-16 07:15:00,20190100,20190200,20190200
2019-02-15 07:15:00,20190200,20190300,20190300
2019-03-15 08:15:00,20190300,20190400,20190400
2019-04-16 07:15:00,20190400,20190500,20190500
2019-05-16 07:15:00,20190500,20190600,20190600
2019-06-17 07:15:00,20190600,20190700,20190700
2019-07-16 07:15:00,20190700,20190800,20190800
2019-08-16 07:15:00,20190800,20190900,20190900
2019-09-16 07:15:00,20190900,20191000,20191000
2019-10-16 07:15:00,20191000,20191100,20191100
2019-11-15 07:15:00,20191100,20191200,20191200
2019-12-16 07:15:00,20191200,20200100,20200100
2020-01-16 07:15:00,20200100,20200200,20200200
2020-02-17 07:15:00,20200200,20200300,20200300
2020-03-16 08:15:00,20200300,20200400,20200400
2020-04-16 07:15:00,20200400,20200500,20200500
2020-05-15 07:15:00,20200500,20200600,20200600
2020-06-12 23:00:01,20200600,20200700,20200700
2020-07-10 20:00:02,20200700,20200800,20200800
2020-08-21 09:00:01,20200800,20200900,20200900
2020-09-11 09:00:01,20200900,20201000,20201000
2020-10-13 20:00:01,20201000,20201100,20201100
2020-11-12 20:00:02,20201100,20201200,20201200
2020-11-20 23:00:00,20201200,20210100,20210100
