DATE_TIME,current_contract,next_contract,carry_contract
2020-12-09 23:00:00,20210100,20210200,20201200
2021-01-13 23:00:00,20210200,20210300,20210100
2021-02-10 23:00:00,20210300,20210400,20210200
2021-03-10 23:00:00,20210400,20210500,20210300
2021-04-14 23:00:00,20210500,20210600,20210400
2021-05-11 23:00:00,20210600,20210700,20210500
2021-06-08 23:00:00,20210700,20210800,20210600
2021-07-12 23:00:00,20210800,20210900,20210700
2021-08-11 23:00:00,20210900,20211000,20210800
2021-09-08 23:00:00,20211000,20211100,20210900
2021-09-27 23:00:00,20211100,20211200,20211000
