DATE_TIME,current_contract,next_contract,carry_contract
2020-09-10 23:00:00,20200900,20201200,20201200
2020-12-10 23:00:00,20201200,20210300,20210300
2021-03-11 23:00:00,20210300,20210600,20210600
2021-06-10 23:00:00,20210600,20210900,20210900
2021-08-23 23:00:00,20210900,20211200,20211200
