DATE_TIME,current_contract,next_contract,carry_contract
2000-08-21 23:00:00,20001100,20011100,20000900
2001-08-21 23:00:00,20011100,20021100,20010900
2002-08-20 23:00:00,20021100,20031100,20020900
2003-08-19 23:00:00,20031100,20041100,20030900
2004-08-19 23:00:00,20041100,20051100,20040900
2005-08-19 23:00:00,20051100,20061100,20050900
2006-08-21 23:00:00,20061100,20071100,20060900
2007-08-21 23:00:00,20071100,20081100,20070900
2008-08-19 23:00:00,20081100,20091100,20080900
2009-08-19 23:00:00,20091100,20101100,20090900
2010-08-19 23:00:00,20101100,20111100,20100900
2011-08-19 23:00:00,20111100,20121100,20110900
2012-08-21 23:00:00,20121100,20131100,20120900
2013-11-14 23:00:00,20131100,20141100,20130900
2014-10-10 23:00:00,20141100,20151100,20140900
2015-09-15 23:00:00,20151100,20161100,20150900
2016-09-12 23:00:00,20161100,20171100,20160900
2017-09-08 23:00:00,20171100,20181100,20170900
2018-09-27 23:00:00,20181100,20191100,20180900
2019-09-13 23:00:00,20191100,20201100,20190900
