DATE_TIME,current_contract,next_contract,carry_contract
1970-08-14 23:00:00,19700900,19701200,19701200
1970-11-13 23:00:00,19701200,19710900,19710900
1971-08-16 23:00:00,19710900,19711200,19711200
1971-11-15 23:00:00,19711200,19720900,19720900
1972-08-15 23:00:00,19720900,19721200,19721200
1972-11-14 23:00:00,19721200,19730900,19730900
1973-08-15 23:00:00,19730900,19731200,19731200
1973-11-14 23:00:00,19731200,19740900,19740900
1974-08-15 23:00:00,19740900,19741200,19741200
1974-11-14 23:00:00,19741200,19750900,19750900
1975-08-15 23:00:00,19750900,19751200,19751200
1975-11-14 23:00:00,19751200,19760900,19760900
1976-08-16 23:00:00,19760900,19761200,19761200
1976-11-15 23:00:00,19761200,19770900,19770900
1977-08-15 23:00:00,19770900,19771200,19771200
1977-11-14 23:00:00,19771200,19780900,19780900
1978-08-15 23:00:00,19780900,19781200,19781200
1978-11-14 23:00:00,19781200,19790900,19790900
1979-08-15 23:00:00,19790900,19791200,19791200
1979-11-14 23:00:00,19791200,19800900,19800900
1980-08-15 23:00:00,19800900,19801200,19801200
1980-11-14 23:00:00,19801200,19810900,19810900
1981-08-14 23:00:00,19810900,19811200,19811200
1981-11-13 23:00:00,19811200,19820900,19820900
1982-08-16 23:00:00,19820900,19821200,19821200
1982-11-15 23:00:00,19821200,19830900,19830900
1983-08-15 23:00:00,19830900,19831200,19831200
1983-11-14 23:00:00,19831200,19840900,19840900
1984-08-15 23:00:00,19840900,19841200,19841200
1984-11-14 23:00:00,19841200,19850900,19850900
1985-08-15 23:00:00,19850900,19851200,19851200
1985-11-14 23:00:00,19851200,19860900,19860900
1986-08-15 23:00:00,19860900,19861200,19861200
1986-11-14 23:00:00,19861200,19870900,19870900
1987-08-14 23:00:00,19870900,19871200,19871200
1987-11-13 23:00:00,19871200,19880900,19880900
1988-08-15 23:00:00,19880900,19881200,19881200
1988-11-14 23:00:00,19881200,19890900,19890900
1989-08-15 23:00:00,19890900,19891200,19891200
1989-11-14 23:00:00,19891200,19900900,19900900
1990-08-15 23:00:00,19900900,19901200,19901200
1990-11-14 23:00:00,19901200,19910900,19910900
1991-08-15 23:00:00,19910900,19911200,19911200
1991-11-14 23:00:00,19911200,19920900,19920900
1992-08-14 23:00:00,19920900,19921200,19921200
1992-11-13 23:00:00,19921200,19930900,19930900
1993-08-16 23:00:00,19930900,19931200,19931200
1993-11-15 23:00:00,19931200,19940900,19940900
1994-08-15 23:00:00,19940900,19941200,19941200
1994-11-14 23:00:00,19941200,19950900,19950900
1995-08-15 23:00:00,19950900,19951200,19951200
1995-11-14 23:00:00,19951200,19960900,19960900
1996-08-15 23:00:00,19960900,19961200,19961200
1996-11-14 23:00:00,19961200,19970900,19970900
1997-08-15 23:00:00,19970900,19971200,19971200
1997-11-14 23:00:00,19971200,19980900,19980900
1998-08-14 23:00:00,19980900,19981200,19981200
1998-11-13 23:00:00,19981200,19990900,19990900
1999-08-16 23:00:00,19990900,19991200,19991200
1999-11-15 23:00:00,19991200,20000900,20000900
2000-08-15 23:00:00,20000900,20001200,20001200
2000-11-14 23:00:00,20001200,20010900,20010900
2001-08-15 23:00:00,20010900,20011200,20011200
2001-11-14 23:00:00,20011200,20020900,20020900
2002-08-15 23:00:00,20020900,20021200,20021200
2002-11-14 23:00:00,20021200,20030900,20030900
2003-08-15 23:00:00,20030900,20031200,20031200
2003-11-14 23:00:00,20031200,20040900,20040900
2004-08-16 23:00:00,20040900,20041200,20041200
2004-11-15 23:00:00,20041200,20050900,20050900
2005-08-15 23:00:00,20050900,20051200,20051200
2005-11-14 23:00:00,20051200,20060900,20060900
2006-08-15 23:00:00,20060900,20061200,20061200
2006-11-14 23:00:00,20061200,20070900,20070900
2007-08-15 23:00:00,20070900,20071200,20071200
2007-11-14 23:00:00,20071200,20080900,20080900
2008-08-15 23:00:00,20080900,20081200,20081200
2008-11-14 23:00:00,20081200,20090900,20090900
2009-08-14 23:00:00,20090900,20091200,20091200
2009-11-13 23:00:00,20091200,20100900,20100900
2010-08-16 23:00:00,20100900,20101200,20101200
2010-11-15 23:00:00,20101200,20110900,20110900
2011-08-15 23:00:00,20110900,20111200,20111200
2011-11-14 23:00:00,20111200,20120900,20120900
2012-08-15 23:00:00,20120900,20121200,20121200
2012-11-14 23:00:00,20121200,20130300,20130300
2013-02-12 01:00:00,20130300,20130500,20130500
2013-04-15 01:00:00,20130500,20130700,20130700
2013-06-14 01:00:00,20130700,20130900,20130900
2013-08-15 01:00:00,20130900,20131200,20131200
2013-11-14 01:00:00,20131200,20140300,20140300
2014-02-12 01:00:00,20140300,20140500,20140500
2014-04-14 01:00:00,20140500,20140700,20140700
2014-06-13 01:00:00,20140700,20140900,20140900
2014-08-15 01:00:00,20140900,20141200,20141200
2014-11-14 01:00:00,20141200,20150300,20150300
2015-02-12 01:00:00,20150300,20150500,20150500
2015-04-14 01:00:00,20150500,20150700,20150700
2015-06-15 01:00:00,20150700,20150900,20150900
2015-08-14 01:00:00,20150900,20151200,20151200
2015-11-13 01:00:00,20151200,20160300,20160300
2016-02-12 01:00:00,20160300,20160500,20160500
2016-04-14 01:00:00,20160500,20160700,20160700
2016-06-14 01:00:00,20160700,20160900,20160900
2016-08-15 01:00:00,20160900,20161200,20161200
2016-11-14 01:00:00,20161200,20170300,20170300
2017-02-13 01:00:00,20170300,20170500,20170500
2017-04-13 01:00:00,20170500,20170700,20170700
2017-06-14 01:00:00,20170700,20170900,20170900
2017-08-15 01:00:00,20170900,20171200,20171200
2017-11-14 01:00:00,20171200,20180300,20180300
2018-02-12 01:00:00,20180300,20180500,20180500
2018-04-13 01:00:00,20180500,20180700,20180700
2018-06-14 01:00:00,20180700,20180900,20180900
2018-08-15 01:00:00,20180900,20181200,20181200
2018-11-14 23:00:00,20181200,20190300,20190300
2019-02-12 23:00:00,20190300,20190500,20190500
2019-04-15 23:00:00,20190500,20190700,20190700
2019-06-14 23:00:00,20190700,20190900,20190900
2019-08-15 23:00:00,20190900,20191200,20191200
2019-11-14 01:00:00,20191200,20200300,20200300
2020-02-13 01:00:00,20200300,20200500,20200500
2020-04-14 01:00:00,20200500,20200700,20200700
2020-06-15 14:30:00,20200700,20200900,20200900
2020-08-14 14:30:00,20200900,20201200,20201200
2020-11-13 14:30:00,20201200,20210300,20210300
2021-02-12 14:30:00,20210300,20210500,20210500
2021-04-14 15:30:00,20210500,20210700,20210700
2021-06-14 15:30:00,20210700,20210900,20210900
2021-08-16 15:30:00,20210900,20211200,20211200
2021-11-15 14:30:00,20211200,20220300,20220300
2022-02-11 14:30:00,20220300,20220500,20220500
2022-04-14 14:30:00,20220500,20220700,20220700
2022-06-14 15:00:00,20220700,20220900,20220900
2022-08-15 14:00:00,20220900,20221200,20221200
2022-09-09 14:30:00,20221200,20230300,20230300
