DATE_TIME,current_contract,next_contract,carry_contract
2014-01-02 23:00:00,20140200,20140300,20140100
2014-01-27 23:00:00,20140300,20140400,20140200
2014-02-27 23:00:00,20140400,20140500,20140300
2014-03-28 23:00:00,20140500,20140600,20140400
2014-04-29 23:00:00,20140600,20140700,20140500
2014-05-29 23:00:00,20140700,20140800,20140600
2014-06-30 23:00:00,20140800,20140900,20140700
2014-07-30 23:00:00,20140900,20141000,20140800
2014-08-29 23:00:00,20141000,20141100,20140900
2014-09-29 23:00:00,20141100,20141200,20141000
2014-10-29 23:00:00,20141200,20150100,20141100
2014-11-28 23:00:00,20150100,20150200,20141200
2014-12-30 23:00:00,20150200,20150300,20150100
2015-01-27 23:00:00,20150300,20150400,20150200
2015-02-27 23:00:00,20150400,20150500,20150300
2015-03-30 23:00:00,20150500,20150600,20150400
2015-04-29 23:00:00,20150600,20150700,20150500
2015-05-29 23:00:00,20150700,20150800,20150600
2015-06-29 23:00:00,20150800,20150900,20150700
2015-07-30 23:00:00,20150900,20151000,20150800
2015-08-28 23:00:00,20151000,20151100,20150900
2015-09-29 23:00:00,20151100,20151200,20151000
2015-10-29 23:00:00,20151200,20160100,20151100
2015-11-30 23:00:00,20160100,20160200,20151200
2015-12-30 23:00:00,20160200,20160300,20160100
2016-01-28 23:00:00,20160300,20160400,20160200
2016-02-29 23:00:00,20160400,20160500,20160300
2016-03-29 23:00:00,20160500,20160600,20160400
2016-04-29 23:00:00,20160600,20160700,20160500
2016-05-30 23:00:00,20160700,20160800,20160600
2016-07-04 23:00:00,20160800,20161000,20160700
2016-08-29 23:00:00,20161000,20161100,20160800
2016-09-29 23:00:00,20161100,20161200,20161000
2016-10-28 23:00:00,20161200,20170100,20161100
2016-11-29 23:00:00,20170100,20170200,20161200
2016-12-30 23:00:00,20170200,20170300,20170100
2017-01-27 23:00:00,20170300,20170400,20170200
2017-02-27 23:00:00,20170400,20170500,20170300
2017-03-29 23:00:00,20170500,20170600,20170400
2017-04-28 23:00:00,20170600,20170700,20170500
2017-05-29 23:00:00,20170700,20170800,20170600
2017-06-29 23:00:00,20170800,20170900,20170700
2017-07-31 23:00:00,20170900,20171000,20170800
2017-08-29 23:00:00,20171000,20171100,20170900
2017-09-29 23:00:00,20171100,20171200,20171000
2017-10-30 23:00:00,20171200,20180100,20171100
2017-11-29 23:00:00,20180100,20180200,20171200
2017-12-29 23:00:00,20180200,20180300,20180100
2018-01-26 23:00:00,20180300,20180400,20180200
2018-02-27 23:00:00,20180400,20180500,20180300
2018-03-29 23:00:00,20180500,20180600,20180400
2018-04-30 23:00:00,20180600,20180700,20180500
2018-05-29 23:00:00,20180700,20180800,20180600
2018-06-29 23:00:00,20180800,20180900,20180700
2018-07-30 23:00:00,20180900,20181000,20180800
2018-08-29 23:00:00,20181000,20181100,20180900
2018-09-28 23:00:00,20181100,20181200,20181000
2018-10-29 23:00:00,20181200,20190100,20181100
2018-11-29 23:00:00,20190100,20190200,20181200
2018-12-31 23:00:00,20190200,20190300,20190100
2019-01-28 23:00:00,20190300,20190400,20190200
2019-02-27 23:00:00,20190400,20190500,20190300
2019-03-29 23:00:00,20190500,20190600,20190400
2019-04-29 23:00:00,20190600,20190700,20190500
2019-05-29 23:00:00,20190700,20190800,20190600
2019-06-28 23:00:00,20190800,20190900,20190700
2019-07-30 23:00:00,20190900,20191000,20190800
2019-08-29 23:00:00,20191000,20191100,20190900
2019-09-30 23:00:00,20191100,20191200,20191000
2019-10-29 23:00:00,20191200,20200100,20191100
2019-11-29 23:00:00,20200100,20200200,20191200
2019-12-30 23:00:00,20200200,20200300,20200100
2020-01-28 23:00:00,20200300,20200400,20200200
2020-02-28 23:00:00,20200400,20200500,20200300
2020-03-30 23:00:00,20200500,20200600,20200400
2020-04-29 23:00:00,20200600,20200700,20200500
2020-05-29 23:00:00,20200700,20200800,20200600
2020-06-29 23:00:00,20200800,20200900,20200700
2020-07-30 23:00:00,20200900,20201000,20200800
2020-08-28 23:00:00,20201000,20201100,20200900
2020-09-29 23:00:00,20201100,20201200,20201000
2020-10-29 23:00:00,20201200,20210100,20201100
2020-11-30 23:00:00,20210100,20210200,20201200
2020-12-30 23:00:00,20210200,20210300,20210100
2021-01-27 23:00:00,20210300,20210400,20210200
2021-02-26 23:00:00,20210400,20210500,20210300
2021-03-29 23:00:00,20210500,20210600,20210400
2021-04-29 23:00:00,20210600,20210700,20210500
2021-05-28 23:00:00,20210700,20210800,20210600
2021-06-29 23:00:00,20210800,20210900,20210700
2021-07-30 23:00:00,20210900,20211000,20210800
2021-08-30 23:00:00,20211000,20211100,20210900
2021-09-07 23:00:00,20211100,20211200,20211000
