DATE_TIME,current_contract,next_contract,carry_contract
2020-06-16 23:00:00,20200600,20200900,20200900
2020-09-09 23:00:00,20200900,20201200,20201200
2020-12-11 23:00:00,20201200,20210300,20210300
2021-03-16 23:00:00,20210300,20210600,20210600
