DATE_TIME,current_contract,next_contract,carry_contract
2000-08-18 23:00:00,20001100,20001200,20001000
2000-09-18 23:00:00,20001200,20010100,20001100
2000-10-18 23:00:00,20010100,20010200,20001200
2000-11-17 23:00:00,20010200,20010300,20010100
2000-12-15 23:00:00,20010300,20010400,20010200
2001-01-16 23:00:00,20010400,20010500,20010300
2001-02-15 23:00:00,20010500,20010600,20010400
2001-03-19 23:00:00,20010600,20010700,20010500
2001-04-17 23:00:00,20010700,20010800,20010600
2001-05-18 23:00:00,20010800,20010900,20010700
2001-06-18 23:00:00,20010900,20011000,20010800
2001-07-18 23:00:00,20011000,20011100,20010900
2001-08-17 23:00:00,20011100,20011200,20011000
2001-09-17 23:00:00,20011200,20020100,20011100
2001-10-18 23:00:00,20020100,20020200,20011200
2001-11-19 23:00:00,20020200,20020300,20020100
2001-12-17 23:00:00,20020300,20020400,20020200
2002-01-16 23:00:00,20020400,20020500,20020300
2002-02-15 23:00:00,20020500,20020600,20020400
2002-03-18 23:00:00,20020600,20020700,20020500
2002-04-17 23:00:00,20020700,20020800,20020600
2002-05-17 23:00:00,20020800,20020900,20020700
2002-06-18 23:00:00,20020900,20021000,20020800
2002-07-18 23:00:00,20021000,20021100,20020900
2002-08-19 23:00:00,20021100,20021200,20021000
2002-09-17 23:00:00,20021200,20030100,20021100
2002-10-18 23:00:00,20030100,20030200,20021200
2002-11-18 23:00:00,20030200,20030300,20030100
2002-12-16 23:00:00,20030300,20030400,20030200
2003-01-16 23:00:00,20030400,20030500,20030300
2003-02-14 23:00:00,20030500,20030600,20030400
2003-03-18 23:00:00,20030600,20030700,20030500
2003-04-17 23:00:00,20030700,20030800,20030600
2003-05-19 23:00:00,20030800,20030900,20030700
2003-06-18 23:00:00,20030900,20031000,20030800
2003-10-21 23:00:00,20031000,20031100,20030900
2003-10-22 23:00:00,20031100,20031200,20031000
2003-11-12 23:00:00,20031200,20040100,20031100
2003-11-13 23:00:00,20040100,20040200,20031200
2004-01-13 23:00:00,20040200,20040300,20040100
2004-01-14 23:00:00,20040300,20040400,20040200
2004-01-16 23:00:00,20040400,20040500,20040300
