DATE_TIME,current_contract,next_contract,carry_contract
2008-05-20 00:00:00,20080600,20080700,20080500
2008-06-19 00:00:00,20080700,20080800,20080600
2008-07-21 00:00:00,20080800,20080900,20080700
2008-08-19 00:00:00,20080900,20081000,20080800
2008-09-18 00:00:00,20081000,20081100,20080900
2008-10-21 00:00:00,20081100,20081200,20081000
2008-11-19 00:00:00,20081200,20090100,20081100
2008-12-17 00:00:00,20090100,20090200,20081200
2009-01-20 00:00:00,20090200,20090300,20090100
2009-02-18 00:00:00,20090300,20090400,20090200
2009-03-19 00:00:00,20090400,20090500,20090300
2009-04-20 00:00:00,20090500,20090600,20090400
2009-05-19 00:00:00,20090600,20090700,20090500
2009-06-19 00:00:00,20090700,20090800,20090600
2009-07-21 00:00:00,20090800,20090900,20090700
2009-08-19 00:00:00,20090900,20091000,20090800
2009-09-18 00:00:00,20091000,20091100,20090900
2009-10-20 00:00:00,20091100,20091200,20091000
2009-11-19 00:00:00,20091200,20100100,20091100
2009-12-17 00:00:00,20100100,20100200,20091200
2010-01-20 00:00:00,20100200,20100300,20100100
2010-02-17 00:00:00,20100300,20100400,20100200
2010-03-19 00:00:00,20100400,20100500,20100300
2010-04-20 00:00:00,20100500,20100600,20100400
2010-05-19 00:00:00,20100600,20100700,20100500
2010-06-21 00:00:00,20100700,20100800,20100600
2010-07-20 00:00:00,20100800,20100900,20100700
2010-08-19 00:00:00,20100900,20101000,20100800
2010-09-20 00:00:00,20101000,20101100,20100900
2010-10-20 00:00:00,20101100,20101200,20101000
2010-11-19 00:00:00,20101200,20110100,20101100
2010-12-17 00:00:00,20110100,20110200,20101200
2011-01-19 00:00:00,20110200,20110300,20110100
2011-02-16 00:00:00,20110300,20110400,20110200
2011-03-21 00:00:00,20110400,20110500,20110300
2011-04-19 00:00:00,20110500,20110600,20110400
2011-05-19 00:00:00,20110600,20110700,20110500
2011-06-21 00:00:00,20110700,20110800,20110600
2011-07-19 00:00:00,20110800,20110900,20110700
2011-08-19 00:00:00,20110900,20111000,20110800
2011-09-20 00:00:00,20111000,20111100,20110900
2011-10-20 00:00:00,20111100,20111200,20111000
2011-11-21 00:00:00,20111200,20120100,20111100
2011-12-20 00:00:00,20120100,20120200,20111200
2012-01-18 00:00:00,20120200,20120300,20120100
2012-02-17 00:00:00,20120300,20120400,20120200
2012-03-20 00:00:00,20120400,20120500,20120300
2012-04-18 00:00:00,20120500,20120600,20120400
2012-05-21 00:00:00,20120600,20120700,20120500
2012-06-19 00:00:00,20120700,20120800,20120600
2012-07-19 00:00:00,20120800,20120900,20120700
2012-08-21 00:00:00,20120900,20121000,20120800
2012-09-18 00:00:00,20121000,20121100,20120900
2012-10-22 00:00:00,20121100,20121200,20121000
2012-11-20 00:00:00,20121200,20130100,20121100
2012-12-18 00:00:00,20130100,20130200,20121200
2013-01-17 00:00:00,20130200,20130300,20130100
2013-02-19 00:00:00,20130300,20130400,20130200
2013-03-19 00:00:00,20130400,20130500,20130300
2013-04-18 00:00:00,20130500,20130600,20130400
2013-05-21 00:00:00,20130600,20130800,20130500
2013-06-19 00:00:00,20130800,20130900,20130700
2013-07-24 00:00:00,20130900,20140100,20130800
2013-07-24 23:00:00,20140100,20140400,20131200
2014-01-17 23:00:00,20140400,20140500,20140300
2014-04-07 23:00:02,20140500,20140600,20140400
2014-06-17 23:00:02,20140600,20140700,20140500
2014-07-11 23:00:02,20140700,20140800,20140600
2014-08-13 23:00:02,20140800,20140900,20140700
2014-08-18 23:00:02,20140900,20141000,20140800
2014-09-18 23:00:02,20141000,20141100,20140900
2014-10-16 13:11:14,20141100,20141200,20141000
2014-11-28 23:00:02,20141200,20150100,20141100
2014-12-12 23:00:02,20150100,20150200,20141200
2015-01-23 23:00:02,20150200,20150300,20150100
2015-02-18 13:02:54,20150300,20150400,20150200
2015-03-10 12:29:09,20150400,20150500,20150300
2015-04-14 13:14:37,20150500,20150600,20150400
2015-05-19 13:41:34,20150600,20150700,20150500
2015-06-17 23:00:02,20150700,20150800,20150600
2015-07-21 19:15:12,20150800,20150900,20150700
2015-08-05 23:00:02,20150900,20151000,20150800
2015-09-14 23:00:02,20151000,20151100,20150900
2015-09-30 23:00:02,20151100,20151200,20151000
2015-11-18 10:02:17,20151200,20160100,20151100
2015-12-11 23:00:02,20160100,20160200,20151200
2016-01-12 23:00:02,20160200,20160300,20160100
2016-01-27 23:00:02,20160300,20160400,20160200
2016-02-25 23:00:02,20160400,20160500,20160300
2016-04-01 10:02:14,20160500,20160600,20160400
2016-05-16 23:00:02,20160600,20160700,20160500
2016-06-10 23:00:02,20160700,20160800,20160600
2016-07-18 23:00:02,20160800,20160900,20160700
2016-08-15 23:00:02,20160900,20161000,20160800
2016-09-19 23:00:02,20161000,20161100,20160900
2016-10-17 23:00:02,20161100,20161200,20161000
2016-11-18 23:00:02,20161200,20170100,20161100
2016-12-16 10:02:10,20170100,20170200,20161200
2017-01-16 13:23:54,20170200,20170300,20170100
2017-02-14 11:58:18,20170300,20170400,20170200
2017-03-20 23:00:02,20170400,20170500,20170300
2017-04-25 06:32:17,20170500,20170600,20170400
2017-05-17 10:01:20,20170600,20170700,20170500
2017-06-21 23:00:02,20170700,20170800,20170600
