DATE_TIME,current_contract,next_contract,carry_contract
2018-09-04 15:00:00,20180900,20181200,20180600
2018-12-04 15:00:00,20181200,20190300,20180900
2019-03-04 13:00:00,20190300,20190600,20181200
2019-06-03 07:00:00,20190600,20190900,20190300
2019-09-03 12:00:00,20190900,20191200,20190600
2019-12-02 13:00:00,20191200,20200300,20190900
2020-03-02 08:00:00,20200300,20200600,20191200
2020-06-02 12:00:00,20200600,20200900,20200300
2020-09-02 11:00:00,20200900,20201200,20200600
2020-12-01 09:00:00,20201200,20210300,20200900
2021-03-02 08:00:00,20210300,20210600,20201200
2021-05-26 08:00:00,20210600,20210900,20210300
