DATE_TIME,current_contract,next_contract,carry_contract
1977-01-31 23:00:00,19770400,19770500,19770300
1977-05-03 23:00:00,19770500,19770800,19770400
1977-06-02 23:00:00,19770800,19770900,19770500
1977-07-05 23:00:00,19770900,19771000,19770800
1977-08-02 23:00:00,19771000,19771100,19770900
1977-10-03 23:00:00,19771100,19780100,19771000
1977-12-01 23:00:00,19780100,19780300,19771100
1978-01-03 23:00:00,19780300,19780400,19780100
1978-01-31 23:00:00,19780400,19780500,19780300
1978-05-03 23:00:00,19780500,19780800,19780400
1978-06-02 23:00:00,19780800,19780900,19780500
1978-07-03 23:00:00,19780900,19781000,19780800
1978-08-02 23:00:00,19781000,19781100,19780900
1978-10-03 23:00:00,19781100,19790100,19781000
1978-12-01 23:00:00,19790100,19790300,19781100
1979-01-02 23:00:00,19790300,19790400,19790100
1979-01-31 23:00:00,19790400,19790500,19790300
1979-05-03 23:00:00,19790500,19790800,19790400
1979-06-04 23:00:00,19790800,19790900,19790500
1979-07-03 23:00:00,19790900,19791000,19790800
1979-08-02 23:00:00,19791000,19791100,19790900
1979-10-03 23:00:00,19791100,19800100,19791000
1979-12-03 23:00:00,19800100,19800300,19791100
1980-01-02 23:00:00,19800300,19800400,19800100
1980-02-01 23:00:00,19800400,19800500,19800300
1980-05-05 23:00:00,19800500,19800800,19800400
1980-06-02 23:00:00,19800800,19800900,19800500
1980-07-03 23:00:00,19800900,19801000,19800800
1980-08-04 23:00:00,19801000,19801100,19800900
1980-10-03 23:00:00,19801100,19810100,19801000
1980-12-01 23:00:00,19810100,19810300,19801100
1980-12-31 23:00:00,19810300,19810400,19810100
1981-02-02 23:00:00,19810400,19810500,19810300
1981-05-04 23:00:00,19810500,19810800,19810400
1981-06-02 23:00:00,19810800,19810900,19810500
1981-07-06 23:00:00,19810900,19811000,19810800
1981-08-03 23:00:00,19811000,19811100,19810900
1981-10-05 23:00:00,19811100,19820100,19811000
1981-12-01 23:00:00,19820100,19820300,19811100
1981-12-31 23:00:00,19820300,19820400,19820100
