DATE_TIME,current_contract,next_contract,carry_contract
1990-10-15 23:00:00,19901200,19911200,19901100
1991-10-15 23:00:00,19911200,19921200,19911100
1992-10-14 23:00:00,19921200,19931200,19921100
1993-10-13 23:00:00,19931200,19941200,19931100
1994-10-13 23:00:00,19941200,19951200,19941100
1995-10-13 23:00:00,19951200,19961200,19951100
1996-10-15 23:00:00,19961200,19971200,19961100
1997-10-14 23:00:00,19971200,19981200,19971100
1998-10-14 23:00:00,19981200,19991200,19981100
1999-10-13 23:00:00,19991200,20001200,19991100
2000-10-13 23:00:00,20001200,20011200,20001100
2001-10-15 23:00:00,20011200,20021200,20011100
2002-10-15 23:00:00,20021200,20031200,20021100
2003-10-14 23:00:00,20031200,20041200,20031100
2004-10-14 23:00:00,20041200,20051200,20041100
2005-10-13 23:00:00,20051200,20061200,20051100
2006-10-13 23:00:00,20061200,20071200,20061100
2007-10-15 23:00:00,20071200,20081200,20071100
2008-10-14 23:00:00,20081200,20091200,20081100
2009-10-14 23:00:00,20091200,20101200,20091100
2010-10-13 23:00:00,20101200,20111200,20101100
2011-10-13 23:00:00,20111200,20121200,20111100
2012-10-15 23:00:00,20121200,20131200,20121100
2013-10-11 23:00:00,20131200,20141200,20131100
2014-10-09 06:49:54,20141200,20151200,20141100
2015-10-14 23:00:00,20151200,20161200,20151100
2016-10-14 13:31:48,20161200,20171200,20161100
2017-10-12 23:00:00,20171200,20181200,20171100
2018-10-15 11:00:00,20181200,20191200,20181100
2019-10-13 23:00:00,20191200,20201200,20191100
2020-09-14 21:00:00,20201200,20211200,20201100
2021-10-12 17:00:01,20211200,20221200,20211100
