DATE_TIME,current_contract,next_contract,carry_contract
2013-12-06 09:00:52,20131200,20140300,20140300
2014-03-04 16:10:52,20140300,20140600,20140600
2014-06-02 23:00:02,20140600,20140900,20140900
2014-09-05 23:00:02,20140900,20141200,20141200
2014-12-05 23:00:02,20141200,20150300,20150300
2015-02-27 12:47:03,20150300,20150600,20150600
2015-05-22 08:31:35,20150600,20150900,20150900
2015-08-31 13:43:25,20150900,20151200,20151200
2015-12-01 23:00:02,20151200,20160300,20160300
2016-03-02 23:00:02,20160300,20160600,20160600
2016-06-06 08:31:22,20160600,20160900,20160900
2016-09-05 23:00:02,20160900,20161200,20161200
2016-12-08 10:31:54,20161200,20170300,20170300
2017-03-03 23:00:02,20170300,20170600,20170600
2017-06-06 08:28:46,20170600,20170900,20170900
2017-09-05 09:21:05,20170900,20171200,20171200
2017-12-04 07:31:09,20171200,20180300,20180300
2018-03-06 16:12:09,20180300,20180600,20180600
2018-06-05 07:31:10,20180600,20180900,20180900
2018-08-31 23:00:02,20180900,20181200,20181200
