DATE_TIME,current_contract,next_contract,carry_contract
2007-04-24 23:00:00,20070500,20070700,20070700
2007-06-25 23:00:00,20070700,20071000,20071000
2007-09-24 23:00:00,20071000,20071200,20071200
2007-11-26 23:00:00,20071200,20080300,20080300
2008-02-25 23:00:00,20080300,20080500,20080500
2008-04-24 23:00:00,20080500,20080700,20080700
2008-06-24 23:00:00,20080700,20081000,20081000
2008-09-24 23:00:00,20081000,20081200,20081200
2008-11-20 23:00:00,20081200,20090300,20090300
2009-02-23 23:00:00,20090300,20090500,20090500
2009-04-24 23:00:00,20090500,20090700,20090700
2009-06-24 23:00:00,20090700,20091000,20091000
2009-09-24 23:00:00,20091000,20091200,20091200
2009-11-20 23:00:00,20091200,20100300,20100300
2010-02-22 23:00:00,20100300,20100500,20100500
2010-04-26 23:00:00,20100500,20100700,20100700
2010-06-24 23:00:00,20100700,20101000,20101000
2010-09-24 23:00:00,20101000,20101200,20101200
2010-11-23 23:00:00,20101200,20110300,20110300
2011-02-22 23:00:00,20110300,20110500,20110500
2011-04-25 23:00:00,20110500,20110700,20110700
2011-06-24 23:00:00,20110700,20111000,20111000
2011-09-26 23:00:00,20111000,20111200,20111200
2011-11-23 14:00:00,20111200,20120300,20120300
2012-01-13 14:00:00,20120300,20120500,20120500
2012-04-17 14:00:00,20120500,20120700,20120700
2012-06-22 23:00:00,20120700,20121000,20121000
2012-09-24 13:00:00,20121000,20121200,20121200
2012-11-13 12:00:00,20121200,20130300,20130300
2013-02-22 14:00:00,20130300,20130500,20130500
2013-04-22 16:00:00,20130500,20130700,20130700
2013-06-17 23:00:00,20130700,20131000,20131000
2013-09-05 23:00:00,20131000,20131200,20131200
2013-10-25 23:00:00,20131200,20140300,20140300
2014-02-24 23:00:00,20140300,20140500,20140500
2014-04-24 23:00:00,20140500,20140700,20140700
2014-06-24 23:00:00,20140700,20141000,20141000
2014-09-24 23:00:00,20141000,20141200,20141200
2014-11-21 23:00:00,20141200,20150300,20150300
2015-02-23 23:00:00,20150300,20150500,20150500
2015-04-24 23:00:00,20150500,20150700,20150700
2015-06-24 23:00:00,20150700,20151000,20151000
2015-09-24 23:00:00,20151000,20151200,20151200
2015-11-23 23:00:00,20151200,20160300,20160300
2016-02-23 23:00:00,20160300,20160500,20160500
2016-04-25 23:00:00,20160500,20160700,20160700
2016-06-24 23:00:00,20160700,20161000,20161000
2016-09-26 23:00:00,20161000,20161200,20161200
2016-11-23 23:00:00,20161200,20170300,20170300
2017-02-22 23:00:00,20170300,20170500,20170500
2017-04-24 23:00:00,20170500,20170700,20170700
2017-06-26 23:00:00,20170700,20171000,20171000
2017-09-25 23:00:00,20171000,20171200,20171200
2017-11-24 23:00:00,20171200,20180300,20180300
2018-02-22 23:00:00,20180300,20180500,20180500
2018-04-24 23:00:00,20180500,20180700,20180700
2018-06-25 23:00:00,20180700,20181000,20181000
2018-09-24 23:00:00,20181000,20181200,20181200
2018-11-26 23:00:00,20181200,20190300,20190300
2019-02-22 23:00:00,20190300,20190500,20190500
2019-04-24 23:00:00,20190500,20190700,20190700
2019-06-24 23:00:00,20190700,20191000,20191000
2019-09-24 23:00:00,20191000,20191200,20191200
2019-11-22 23:00:00,20191200,20200300,20200300
2020-02-24 23:00:00,20200300,20200500,20200500
2020-04-24 23:00:00,20200500,20200700,20200700
2020-06-24 23:00:00,20200700,20201000,20201000
2020-09-24 23:00:00,20201000,20201200,20201200
2020-11-23 23:00:00,20201200,20210300,20210300
2021-02-22 23:00:00,20210300,20210500,20210500
2021-04-26 23:00:00,20210500,20210700,20210700
2021-06-24 23:00:00,20210700,20211000,20211000
2021-09-24 23:00:00,20211000,20211200,20211200
2021-11-23 23:00:00,20211200,20220300,20220300
2021-12-22 23:00:00,20220300,20220500,20220500
