DATE_TIME,current_contract,next_contract,carry_contract
1995-02-14 23:00:00,19950300,19950700,19950400
1995-06-16 23:00:00,19950700,19950900,19950900
1995-08-17 23:00:00,19950900,19951200,19951000
1995-11-16 23:00:00,19951200,19960300,19960100
1996-02-15 23:00:00,19960300,19960700,19960400
1996-06-17 23:00:00,19960700,19960900,19960900
1996-08-16 23:00:00,19960900,19961200,19961000
1996-11-15 23:00:00,19961200,19970300,19970100
1997-02-14 23:00:00,19970300,19970700,19970400
1997-06-16 23:00:00,19970700,19970900,19970900
1997-08-18 23:00:00,19970900,19971200,19971000
1997-11-17 23:00:00,19971200,19980300,19980100
1998-02-13 23:00:00,19980300,19980700,19980400
1998-06-16 23:00:00,19980700,19980900,19980900
1998-08-17 23:00:00,19980900,19981200,19981000
1998-11-16 23:00:00,19981200,19990300,19990100
1999-02-12 23:00:00,19990300,19990700,19990400
1999-06-16 23:00:00,19990700,19990900,19990900
1999-08-17 23:00:00,19990900,19991200,19991000
1999-11-16 23:00:00,19991200,20000300,20000100
2000-02-15 23:00:00,20000300,20000700,20000400
2000-06-16 23:00:00,20000700,20000900,20000900
2000-08-17 23:00:00,20000900,20001200,20001000
2000-11-16 23:00:00,20001200,20010300,20010100
2001-02-14 23:00:00,20010300,20010700,20010400
2001-06-15 23:00:00,20010700,20010900,20010900
2001-08-17 23:00:00,20010900,20011200,20011000
2001-11-16 23:00:00,20011200,20020300,20020100
2002-02-14 23:00:00,20020300,20020700,20020400
2002-06-17 23:00:00,20020700,20020900,20020900
2002-08-16 23:00:00,20020900,20021200,20021000
2002-11-15 23:00:00,20021200,20030300,20030100
2003-02-14 23:00:00,20030300,20030700,20030400
2003-06-16 23:00:00,20030700,20030900,20030900
2003-08-18 23:00:00,20030900,20031200,20031000
2003-11-17 23:00:00,20031200,20040300,20040100
2004-02-13 23:00:00,20040300,20040700,20040400
2004-06-16 23:00:00,20040700,20040900,20040900
2004-08-17 23:00:00,20040900,20041200,20041000
2004-11-16 23:00:00,20041200,20050300,20050100
2005-02-14 23:00:00,20050300,20050700,20050400
2005-06-16 23:00:00,20050700,20050900,20050900
2005-08-17 23:00:00,20050900,20051200,20051000
2005-11-16 23:00:00,20051200,20060300,20060100
2006-02-14 23:00:00,20060300,20060700,20060400
2006-06-16 23:00:00,20060700,20060900,20060900
2006-08-17 23:00:00,20060900,20061200,20061000
2006-11-16 23:00:00,20061200,20070300,20070100
2007-02-14 23:00:00,20070300,20070700,20070400
2007-06-15 23:00:00,20070700,20070900,20070900
2007-08-17 23:00:00,20070900,20071200,20071000
2007-11-16 23:00:00,20071200,20080300,20080100
2008-02-15 23:00:00,20080300,20080700,20080400
2008-06-17 23:00:00,20080700,20080900,20080900
2008-08-18 23:00:00,20080900,20081200,20081000
2008-11-17 23:00:00,20081200,20090300,20090100
2009-02-13 23:00:00,20090300,20090700,20090400
2009-06-16 23:00:00,20090700,20090900,20090900
2009-08-17 23:00:00,20090900,20091200,20091000
2009-11-16 23:00:00,20091200,20100300,20100100
2010-02-12 23:00:00,20100300,20100700,20100400
2010-06-16 23:00:00,20100700,20100900,20100900
2010-08-17 23:00:00,20100900,20101200,20101000
2010-11-16 23:00:00,20101200,20110300,20110100
2011-02-14 23:00:00,20110300,20110700,20110400
2011-06-16 23:00:00,20110700,20110900,20110900
2011-08-17 23:00:00,20110900,20111200,20111000
2011-11-16 23:00:00,20111200,20120300,20120100
2012-02-15 23:00:00,20120300,20120700,20120400
2012-06-15 23:00:00,20120700,20120900,20120900
2012-08-17 23:00:00,20120900,20121200,20121000
2012-11-16 23:00:00,20121200,20130300,20130100
2013-02-14 23:00:00,20130300,20130700,20130400
2013-06-16 22:00:00,20130700,20130900,20130800
2013-08-16 01:00:00,20130900,20131200,20131000
2013-11-15 01:00:00,20131200,20140300,20140100
2014-02-14 01:00:00,20140300,20140700,20140400
2014-06-16 01:00:00,20140700,20140900,20140800
2014-08-17 22:00:00,20140900,20141200,20141000
2014-11-16 23:00:00,20141200,20150300,20150100
2015-02-13 01:00:00,20150300,20150700,20150400
2015-06-16 01:00:00,20150700,20150900,20150800
2015-08-17 01:00:00,20150900,20151200,20151000
2015-11-16 01:00:00,20151200,20160300,20160100
2016-02-15 01:00:00,20160300,20160700,20160400
2016-06-16 01:00:00,20160700,20160900,20160800
2016-08-17 01:00:00,20160900,20161200,20161000
2016-11-16 01:00:00,20161200,20170300,20170100
2017-02-14 01:00:00,20170300,20170700,20170400
2017-06-16 01:00:00,20170700,20170900,20170800
2017-08-17 01:00:00,20170900,20171200,20171000
2017-11-16 01:00:00,20171200,20180300,20180100
2018-02-14 01:00:00,20180300,20180700,20180400
2018-06-15 01:00:00,20180700,20180900,20180800
2018-08-17 01:00:00,20180900,20181200,20181000
2018-11-16 01:00:00,20181200,20190300,20190100
2019-02-14 01:00:00,20190300,20190700,20190400
2019-06-16 22:00:00,20190700,20190900,20190800
2019-08-16 01:00:00,20190900,20191200,20191000
2019-11-15 01:00:00,20191200,20200300,20200100
2020-02-14 01:00:00,20200300,20200700,20200400
2020-06-16 01:00:00,20200700,20200900,20200800
2020-08-17 01:00:00,20200900,20201200,20201000
2020-11-16 15:00:00,20201200,20210300,20210100
2021-02-12 14:30:00,20210300,20210700,20210400
2021-06-16 15:30:00,20210700,20210900,20210900
2021-08-17 15:30:00,20210900,20211200,20211000
2021-11-16 14:30:00,20211200,20220300,20220100
2022-02-14 14:30:00,20220300,20220700,20220400
2022-06-16 15:00:00,20220700,20220900,20220900
2022-08-17 14:00:00,20220900,20221200,20221000
