DATE_TIME,current_contract,next_contract,carry_contract
1990-03-12 23:00:00,19900800,19900900,19900700
1990-06-01 23:00:00,19900900,19901000,19900800
1990-06-07 23:00:00,19901000,19901100,19900900
1990-06-25 23:00:00,19901100,19901200,19901000
1990-08-16 23:00:00,19901200,19910100,19901100
1990-09-21 23:00:00,19910100,19910200,19901200
1990-10-26 23:00:00,19910200,19910300,19910100
1990-11-27 23:00:00,19910300,19910400,19910200
1990-11-28 23:00:00,19910400,19910500,19910300
1990-12-11 23:00:00,19910500,19910600,19910400
1991-02-04 23:00:00,19910600,19910700,19910500
1991-02-05 23:00:00,19910700,19910800,19910600
1991-02-15 23:00:00,19910800,19910900,19910700
1991-04-04 23:00:00,19910900,19911000,19910800
1991-05-01 23:00:00,19911000,19911100,19910900
1991-05-20 23:00:00,19911100,19911200,19911000
1991-07-03 23:00:00,19911200,19920100,19911100
1991-08-01 23:00:00,19920100,19920200,19911200
1991-08-20 23:00:00,19920200,19920300,19920100
1991-09-27 23:00:00,19920300,19920400,19920200
1991-10-18 23:00:00,19920400,19920500,19920300
1991-11-18 23:00:00,19920500,19920600,19920400
1991-12-31 23:00:00,19920600,19920700,19920500
1992-01-17 23:00:00,19920700,19920800,19920600
1992-02-18 23:00:00,19920800,19920900,19920700
1992-03-20 23:00:00,19920900,19921000,19920800
1992-04-20 23:00:00,19921000,19921100,19920900
1992-05-20 23:00:00,19921100,19921200,19921000
1992-06-19 23:00:00,19921200,19930100,19921100
1992-07-20 23:00:00,19930100,19930200,19921200
1992-08-20 23:00:00,19930200,19930300,19930100
1992-09-17 23:00:00,19930300,19930400,19930200
1992-10-19 23:00:00,19930400,19930500,19930300
1992-11-17 23:00:00,19930500,19930600,19930400
1992-12-18 23:00:00,19930600,19930700,19930500
1993-01-18 23:00:00,19930700,19930800,19930600
1993-02-17 23:00:00,19930800,19930900,19930700
1993-03-19 23:00:00,19930900,19931000,19930800
1993-04-19 23:00:00,19931000,19931100,19930900
1993-05-20 23:00:00,19931100,19931200,19931000
1993-06-18 23:00:00,19931200,19940100,19931100
1993-07-20 23:00:00,19940100,19940200,19931200
1993-08-19 23:00:00,19940200,19940300,19940100
1993-09-17 23:00:00,19940300,19940400,19940200
1993-10-18 23:00:00,19940400,19940500,19940300
1993-11-17 23:00:00,19940500,19940600,19940400
1993-12-17 23:00:00,19940600,19940700,19940500
1994-01-17 23:00:00,19940700,19940800,19940600
1994-02-17 23:00:00,19940800,19940900,19940700
1994-03-24 23:00:00,19940900,19941000,19940800
1994-04-19 23:00:00,19941000,19941100,19940900
1994-05-20 23:00:00,19941100,19941200,19941000
1994-07-05 23:00:00,19941200,19950100,19941100
1994-08-01 23:00:00,19950100,19950200,19941200
1994-08-19 23:00:00,19950200,19950300,19950100
