DATETIME,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT,PRICE,FORWARD,CARRY
2013-09-02 23:00:00,201312,201403,201403,123.01,,
2013-09-03 23:00:00,201312,201403,201403,122.9,,
2013-09-04 23:00:00,201312,201403,201403,122.85,,
2013-09-05 23:00:00,201312,201403,201403,122.38,,
2013-09-06 23:00:00,201312,201403,201403,122.93,,
2013-09-09 23:00:00,201312,201403,201403,122.94,,
2013-09-10 23:00:00,201312,201403,201403,122.67,,
2013-09-11 23:00:00,201312,201403,201403,123.0,,
2013-09-12 23:00:00,201312,201403,201403,123.11,,
2013-09-13 23:00:00,201312,201403,201403,123.21,,
2013-09-16 23:00:00,201312,201403,201403,123.36,,
2013-09-17 23:00:00,201312,201403,201403,123.34,,
2013-09-18 23:00:00,201312,201403,201403,123.87,,
2013-09-19 23:00:00,201312,201403,201403,123.64,,
2013-09-20 23:00:00,201312,201403,201403,123.67,,
2013-09-23 23:00:00,201312,201403,201403,123.81,,
2013-09-24 23:00:00,201312,201403,201403,124.16,,
2013-09-25 23:00:00,201312,201403,201403,124.19,,
2013-09-26 23:00:00,201312,201403,201403,124.16,,
2013-09-27 23:00:00,201312,201403,201403,124.33,,
2013-09-30 19:46:41,201312,201403,201403,124.455,,
2013-09-30 23:00:00,201312,201403,201403,124.44,124.14,124.14
2013-10-01 23:00:00,201312,201403,201403,124.29,,
2013-10-02 23:00:00,201312,201403,201403,124.34,124.73,124.73
2013-10-03 23:00:00,201312,201403,201403,124.32,,
2013-10-04 23:00:00,201312,201403,201403,124.2,,
2013-10-07 23:00:00,201312,201403,201403,124.36,,
2013-10-08 15:21:30,201312,201403,201403,124.21346153846154,,
2013-10-08 23:00:00,201312,201403,201403,124.25,124.62,124.62
2013-10-09 10:15:29,201312,201403,201403,124.39884615384615,,
2013-10-09 23:00:00,201312,201403,201403,124.29,124.795,124.795
2013-10-10 10:05:34,201312,201403,201403,124.20423076923076,,
2013-10-10 23:00:00,201312,201403,201403,124.11,124.49,124.49
2013-10-11 10:05:33,201312,201403,201403,124.15230769230769,,
2013-10-11 23:00:00,201312,201403,201403,124.21,124.61,124.61
2013-10-14 23:00:00,201312,201403,201403,124.22,124.62,124.62
2013-10-15 09:00:11,201312,201403,201403,124.07833333333333,,
2013-10-15 23:00:00,201312,201403,201403,124.01,124.38,124.38
2013-10-16 23:00:00,201312,201403,201403,123.86,124.22,124.22
2013-10-17 23:00:00,201312,201403,201403,124.25,124.64,124.64
2013-10-18 05:36:30,201312,201403,201403,,,
2013-10-18 23:00:00,201312,201403,201403,124.41,124.84,124.84
2013-10-21 11:31:09,201312,201403,201403,124.38269230769232,,
2013-10-21 23:00:00,201312,201403,201403,124.33,124.76,124.76
2013-10-22 10:05:55,201312,201403,201403,124.31884615384615,,
2013-10-22 23:00:00,201312,201403,201403,124.64,125.09,125.09
2013-10-23 10:05:59,201312,201403,201403,124.725,,
2013-10-23 23:00:00,201312,201403,201403,124.72,125.19,125.19
2013-10-24 10:05:59,201312,201403,201403,124.68653846153846,,
2013-10-24 23:00:00,201312,201403,201403,124.65,125.12,125.12
2013-10-25 09:01:10,201312,201403,201403,124.71576923076924,,
2013-10-25 23:00:00,201312,201403,201403,124.66,125.13,125.13
2013-10-28 09:01:02,201312,201403,201403,124.615,,
2013-10-28 23:00:00,201312,201403,201403,124.7,125.18,125.18
2013-10-29 09:01:03,201312,201403,201403,124.75423076923076,,
2013-10-29 23:00:00,201312,201403,201403,124.77,125.23384615384614,125.23384615384614
2013-10-30 09:01:02,201312,201403,201403,124.87166666666667,,
2013-10-30 23:00:00,201312,201403,201403,124.9,125.52,125.52
2013-10-31 09:01:03,201312,201403,201403,124.99499999999999,,
2013-10-31 23:00:00,201312,201403,201403,125.29,125.84,125.84
2013-11-01 09:01:02,201312,201403,201403,125.4426923076923,,
2013-11-01 23:00:00,201312,201403,201403,125.31,125.86,125.86
2013-11-04 09:01:02,201312,201403,201403,125.315,,
2013-11-04 23:00:00,201312,201403,201403,125.28,125.85,125.85
2013-11-05 09:01:02,201312,201403,201403,125.1903846153846,,
2013-11-05 23:00:00,201312,201403,201403,124.91,125.44,125.44
2013-11-06 09:01:02,201312,201403,201403,125.0026923076923,,
2013-11-06 23:00:00,201312,201403,201403,124.99,125.54,125.54
2013-11-07 09:01:04,201312,201403,201403,124.99576923076924,,
2013-11-07 23:00:00,201312,201403,201403,125.47,126.09,126.09
2013-11-08 09:01:02,201312,201403,201403,125.39730769230769,,
2013-11-08 23:00:00,201312,201403,201403,125.1,125.7,125.7
2013-11-11 09:01:02,201312,201403,201403,125.205,,
2013-11-11 23:00:00,201312,201403,201403,125.13,125.74,125.74
2013-11-12 09:01:07,201312,201403,201403,125.07115384615385,,
2013-11-12 23:00:00,201312,201403,201403,125.12,125.7,125.7
2013-11-13 09:01:02,201312,201403,201403,125.17499999999998,,
2013-11-13 23:00:00,201312,201403,201403,125.35,125.97,125.97
2013-11-14 09:01:07,201312,201403,201403,125.42499999999998,,
2013-11-14 23:00:00,201312,201403,201403,125.43,126.08,126.08
2013-11-15 09:01:02,201312,201403,201403,125.355,,
2013-11-15 23:00:00,201312,201403,201403,125.33,125.97,125.97
2013-11-18 09:01:07,201312,201403,201403,125.33115384615385,,
2013-11-18 23:00:00,201312,201403,201403,125.4,126.06,126.06
2013-11-19 09:01:02,201312,201403,201403,125.3473076923077,,
2013-11-19 23:00:00,201312,201403,201403,125.25,125.9,125.9
2013-11-20 09:01:02,201312,201403,201403,125.155,,
2013-11-20 23:00:00,201312,201403,201403,125.36,126.02,126.02
2013-11-21 09:00:18,201312,201403,201403,125.235,,
2013-11-21 23:00:00,201312,201403,201403,125.19,125.83,125.83
2013-11-22 09:00:17,201312,201403,201403,125.075,,
2013-11-22 23:00:00,201312,201403,201403,125.02,125.63,125.63
2013-11-25 09:00:19,201312,201403,201403,125.0975,,
2013-11-25 23:00:00,201312,201403,201403,125.15,125.8,125.8
2013-11-26 09:00:17,201312,201403,201403,125.105,,
2013-11-26 23:00:00,201312,201403,201403,125.26,125.91,125.91
2013-11-27 09:00:17,201312,201403,201403,125.2075,,
2013-11-27 20:16:24,201312,201403,201403,125.245,125.84999999999998,125.84999999999998
2013-11-27 23:00:00,201312,201403,201403,125.29,125.93,125.93
2013-11-28 09:00:17,201312,201403,201403,125.075,,
2013-11-28 12:06:35,201312,201403,201403,125.185,125.815,125.815
2013-11-28 23:00:00,201312,201403,201403,125.28,125.92,125.92
2013-11-29 09:00:43,201312,201403,201403,125.19999999999999,125.83875,125.83875
2013-11-29 23:00:00,201312,201403,201403,125.3,125.95,125.95
2013-12-02 09:00:41,201312,201403,201403,125.155,125.7925,125.7925
2013-12-02 23:00:00,201312,201403,201403,125.14,125.77,125.77
2013-12-03 09:00:51,201312,201403,201403,125.085,125.695,125.695
2013-12-03 23:00:00,201312,201403,201403,125.2,125.79,125.79
2013-12-04 09:00:48,201312,201403,201403,125.135,125.715,125.715
2013-12-04 23:00:00,201312,201403,201403,124.75,125.3,125.3
2013-12-05 09:00:47,201312,201403,201403,124.855,125.3775,125.3775
2013-12-05 23:00:00,201312,201403,201403,124.46,124.96,124.96
2013-12-06 09:00:50,201312,201403,201403,124.49,125.005,125.005
2013-12-06 09:00:51,201312,201403,201403,124.49,125.005,125.005
2013-12-06 09:00:52,201403,201406,201406,125.005,,
2013-12-06 23:00:00,201403,201406,201406,125.06,,
2013-12-09 23:00:00,201403,201406,201406,125.06,,
2013-12-10 09:30:32,201403,201406,201406,125.075,,
2013-12-10 10:56:08,201403,201406,201406,125.035,,
2013-12-10 11:18:01,201403,201406,201406,125.05000000000001,123.06,123.06
2013-12-10 23:00:00,201403,201406,201406,125.06,,
2013-12-11 23:00:00,201403,201406,201406,125.05,,
2013-12-12 09:00:43,201403,201406,201406,124.995,123.96999999999998,123.96999999999998
2013-12-12 23:00:00,201403,201406,201406,124.87,,
2013-12-13 09:00:42,201403,201406,201406,124.865,123.835,123.835
2013-12-13 23:00:00,201403,201406,201406,124.92,,
2013-12-16 09:00:42,201403,201406,201406,124.91,123.8675,123.8675
2013-12-16 23:00:00,201403,201406,201406,124.91,,
2013-12-17 09:00:42,201403,201406,201406,124.94833333333332,123.905,123.905
2013-12-17 23:00:00,201403,201406,201406,124.99,,
2013-12-18 09:00:44,201403,201406,201406,125.03999999999999,123.98333333333333,123.98333333333333
2013-12-18 23:00:00,201403,201406,201406,124.85,,
2013-12-19 09:00:43,201403,201406,201406,124.925,123.395,123.395
2013-12-19 23:00:00,201403,201406,201406,124.76,,
2013-12-20 09:00:42,201403,201406,201406,124.705,123.03000000000002,123.03000000000002
2013-12-20 23:00:00,201403,201406,201406,124.7,,
2013-12-23 23:00:00,201403,201406,201406,124.64,,
2013-12-24 10:38:47,201403,201406,201406,,,
2013-12-25 09:00:41,201403,201406,201406,,,
2013-12-26 09:00:41,201403,201406,201406,,,
2013-12-27 09:00:41,201403,201406,201406,124.415,123.04,123.04
2013-12-27 23:00:00,201403,201406,201406,124.23,,
2013-12-30 09:00:42,201403,201406,201406,124.255,122.59999999999998,122.59999999999998
2013-12-30 23:00:00,201403,201406,201406,124.43,,
2013-12-31 09:00:42,201403,201406,201406,,,
2014-01-01 09:00:41,201403,201406,201406,,,
2014-01-02 09:00:43,201403,201406,201406,124.215,122.655,122.655
2014-01-02 23:00:00,201403,201406,201406,124.41,,
2014-01-03 09:00:42,201403,201406,201406,124.445,123.40500000000002,123.40500000000002
2014-01-03 23:00:00,201403,201406,201406,124.45,,
2014-01-06 23:00:00,201403,201406,201406,124.61,,
2014-01-07 09:00:43,201403,201406,201406,124.7125,123.02,123.02
2014-01-07 23:00:00,201403,201406,201406,124.72,,
2014-01-08 09:00:46,201403,201406,201406,124.695,123.01,123.01
2014-01-08 23:00:00,201403,201406,201406,124.6,,
2014-01-09 09:00:43,201403,201406,201406,124.5425,122.86,122.86
2014-01-09 23:00:00,201403,201406,201406,124.65,,
2014-01-10 23:00:00,201403,201406,201406,125.01,,
2014-01-13 09:00:46,201403,201406,201406,125.005,123.32,123.32
2014-01-13 23:00:00,201403,201406,201406,125.19,,
2014-01-14 09:00:43,201403,201406,201406,125.195,123.505,123.505
2014-01-14 23:00:00,201403,201406,201406,125.15,,
2014-01-15 09:00:44,201403,201406,201406,125.115,123.425,123.425
2014-01-15 23:00:00,201403,201406,201406,125.08,,
2014-01-16 09:00:42,201403,201406,201406,125.1775,123.485,123.485
2014-01-16 23:00:00,201403,201406,201406,125.41,123.73,123.73
2014-01-17 09:00:44,201403,201406,201406,125.495,123.815,123.815
2014-01-17 23:00:00,201403,201406,201406,125.55,,
2014-01-20 23:00:00,201403,201406,201406,125.62,,
2014-01-21 09:00:41,201403,201406,201406,125.595,123.93,123.93
2014-01-21 23:00:00,201403,201406,201406,125.68,124.0,124.0
2014-01-22 09:00:45,201403,201406,201406,125.715,124.05,124.05
2014-01-22 23:00:00,201403,201406,201406,125.63,123.95,123.95
2014-01-23 23:00:00,201403,201406,201406,125.81,124.13,124.13
2014-01-24 09:00:42,201403,201406,201406,126.005,124.325,124.325
2014-01-24 23:00:00,201403,201406,201406,126.11,124.44,124.44
2014-01-27 09:00:42,201403,201406,201406,126.06,124.39,124.39
2014-01-27 23:00:00,201403,201406,201406,126.04,124.37,124.37
2014-01-28 23:00:00,201403,201406,201406,126.05,,
2014-01-29 09:00:54,201403,201406,201406,125.965,124.285,124.285
2014-01-29 23:00:00,201403,201406,201406,126.26,124.58,124.58
2014-01-30 23:00:00,201403,201406,201406,126.42,124.72,124.72
2014-01-31 09:41:29,201403,201406,201406,126.495,124.8,124.8
2014-01-31 09:58:32,201403,201406,201406,126.545,124.86,124.86
2014-01-31 10:13:37,201403,201406,201406,126.635,124.9425,124.9425
2014-01-31 10:22:03,201403,201406,201406,126.65,124.96,124.96
2014-01-31 23:00:00,201403,201406,201406,126.73,125.03,125.03
2014-02-03 08:02:44,201403,201406,201406,126.695,125.0,125.0
2014-02-03 08:13:25,201403,201406,201406,126.695,124.99249999999999,124.99249999999999
2014-02-03 08:27:10,201403,201406,201406,126.72999999999999,125.03,125.03
2014-02-03 08:39:14,201403,201406,201406,126.725,125.02333333333333,125.02333333333333
2014-02-03 08:52:50,201403,201406,201406,126.715,125.01,125.01
2014-02-03 09:10:09,201403,201406,201406,126.695,125.0,125.0
2014-02-03 09:23:41,201403,201406,201406,126.715,125.02,125.02
2014-02-03 09:38:54,201403,201406,201406,126.705,125.01,125.01
2014-02-03 09:54:17,201403,201406,201406,126.695,125.0025,125.0025
2014-02-03 10:09:26,201403,201406,201406,126.645,124.95,124.95
2014-02-03 10:24:23,201403,201406,201406,126.69999999999999,125.0,125.0
2014-02-03 10:39:23,201403,201406,201406,126.725,125.03000000000002,125.03000000000002
2014-02-03 10:54:03,201403,201406,201406,126.685,124.98,124.98
2014-02-03 11:08:43,201403,201406,201406,126.675,124.98,124.98
2014-02-03 11:24:01,201403,201406,201406,126.685,124.99,124.99
2014-02-03 11:31:51,201403,201406,201406,126.655,124.96,124.96
2014-02-03 16:38:21,201403,201406,201406,126.745,125.05,125.05
2014-02-03 23:00:00,201403,201406,201406,126.75,125.06,125.06
2014-02-04 08:13:17,201403,201406,201406,126.77250000000001,125.0775,125.0775
2014-02-04 09:15:09,201403,201406,201406,126.80250000000001,125.10499999999999,125.10499999999999
2014-02-04 10:53:22,201403,201406,201406,126.785,125.08,125.08
2014-02-04 23:00:00,201403,201406,201406,126.76,125.06,125.06
2014-02-05 08:00:47,201403,201406,201406,126.805,125.11,125.11
2014-02-05 09:00:40,201403,201406,201406,126.805,125.105,125.105
2014-02-05 10:00:54,201403,201406,201406,126.875,125.16333333333334,125.16333333333334
2014-02-05 11:19:17,201403,201406,201406,126.835,125.14,125.14
2014-02-05 12:19:20,201403,201406,201406,126.865,125.17,125.17
2014-02-05 13:37:58,201403,201406,201406,126.915,125.23,125.23
2014-02-05 14:37:54,201403,201406,201406,126.785,125.0875,125.0875
2014-02-05 15:43:51,201403,201406,201406,126.795,125.095,125.095
2014-02-05 23:00:00,201403,201406,201406,126.79,125.1,125.1
2014-02-06 08:00:59,201403,201406,201406,126.7125,125.015,125.015
2014-02-06 09:02:44,201403,201406,201406,126.695,125.0,125.0
2014-02-06 10:04:02,201403,201406,201406,126.615,124.91499999999999,124.91499999999999
2014-02-06 11:04:06,201403,201406,201406,126.665,124.97,124.97
2014-02-06 12:04:09,201403,201406,201406,126.645,124.96,124.96
2014-02-06 13:10:47,201403,201406,201406,126.645,124.96249999999999,124.96249999999999
2014-02-06 14:18:50,201403,201406,201406,126.3275,124.685,124.685
2014-02-06 23:00:00,201403,201406,201406,126.37,124.7,124.7
2014-02-07 08:22:14,201403,201406,201406,126.545,124.86333333333334,124.86333333333334
2014-02-07 09:22:15,201403,201406,201406,126.565,124.90875,124.90875
2014-02-07 10:22:28,201403,201406,201406,126.645,124.97,124.97
2014-02-07 12:05:01,201403,201406,201406,126.655,124.98,124.98
2014-02-07 13:08:55,201403,201406,201406,126.5975,124.92,124.92
2014-02-07 15:12:44,201403,201406,201406,126.675,125.01,125.01
2014-02-07 23:00:00,201403,201406,201406,126.68,125.0,125.0
2014-02-10 08:07:42,201403,201406,201406,126.715,125.04,125.04
2014-02-10 09:21:35,201403,201406,201406,126.675,125.01,125.01
2014-02-10 10:21:38,201403,201406,201406,126.665,124.995,124.995
2014-02-10 11:21:34,201403,201406,201406,126.655,124.985,124.985
2014-02-10 12:21:36,201403,201406,201406,126.645,124.98,124.98
2014-02-10 13:27:48,201403,201406,201406,126.625,124.95,124.95
2014-02-10 14:34:21,201403,201406,201406,126.56833333333333,124.9,124.9
2014-02-10 15:51:03,201403,201406,201406,126.625,124.94,124.94
2014-02-10 23:00:00,201403,201406,201406,126.59,124.92,124.92
2014-02-11 08:00:47,201403,201406,201406,126.545,124.86666666666667,124.86666666666667
2014-02-11 09:07:16,201403,201406,201406,126.505,124.82,124.82
2014-02-11 10:08:36,201403,201406,201406,126.565,124.89,124.89
2014-02-11 11:09:18,201403,201406,201406,126.565,124.9,124.9
2014-02-11 12:09:23,201403,201406,201406,126.615,124.95,124.95
2014-02-11 13:17:13,201403,201406,201406,126.585,124.92,124.92
2014-02-11 14:23:54,201403,201406,201406,126.575,124.905,124.905
2014-02-11 15:37:31,201403,201406,201406,126.585,124.92,124.92
2014-02-11 23:00:00,201403,201406,201406,126.63,124.97,124.97
2014-02-12 08:00:42,201403,201406,201406,126.5725,124.90000000000002,124.90000000000002
2014-02-12 09:52:01,201403,201406,201406,126.585,124.92500000000001,124.92500000000001
2014-02-12 10:52:01,201403,201406,201406,126.565,124.9,124.9
2014-02-12 11:52:05,201403,201406,201406,126.6125,124.94,124.94
2014-02-12 12:52:08,201403,201406,201406,126.615,124.9525,124.9525
2014-02-12 13:52:34,201403,201406,201406,126.665,124.99375,124.99375
2014-02-12 14:52:28,201403,201406,201406,126.605,124.94,124.94
2014-02-12 15:52:12,201403,201406,201406,126.52250000000001,124.85,124.85
2014-02-12 23:00:00,201403,201406,201406,126.47,124.8,124.8
2014-02-13 08:00:42,201403,201406,201406,126.55250000000001,124.90000000000002,124.90000000000002
2014-02-13 09:00:52,201403,201406,201406,126.655,124.9725,124.9725
2014-02-13 10:02:35,201403,201406,201406,126.69,125.0075,125.0075
2014-02-13 11:02:33,201403,201406,201406,126.735,125.07,125.07
2014-02-13 12:02:31,201403,201406,201406,126.705,125.035,125.035
2014-02-13 13:09:12,201403,201406,201406,126.705,125.04,125.04
2014-02-13 14:16:05,201403,201406,201406,126.795,125.13,125.13
2014-02-13 15:19:25,201403,201406,201406,126.735,125.06,125.06
2014-02-13 23:00:00,201403,201406,201406,126.75,125.08,125.08
2014-02-14 08:08:05,201403,201406,201406,126.645,124.985,124.985
2014-02-14 09:16:24,201403,201406,201406,126.625,124.96,124.96
2014-02-14 10:18:30,201403,201406,201406,126.675,125.0,125.0
2014-02-14 11:19:39,201403,201406,201406,126.675,125.02,125.02
2014-02-14 12:20:14,201403,201406,201406,126.655,124.99,124.99
2014-02-14 13:26:20,201403,201406,201406,126.625,124.96,124.96
2014-02-14 15:35:16,201403,201406,201406,126.585,124.92750000000001,124.92750000000001
2014-02-14 23:00:00,201403,201406,201406,126.63,124.96,124.96
2014-02-17 08:10:08,201403,201406,201406,126.545,124.88333333333333,124.88333333333333
2014-02-17 09:17:08,201403,201406,201406,126.585,124.92,124.92
2014-02-17 10:17:51,201403,201406,201406,126.595,124.93,124.93
2014-02-17 11:17:50,201403,201406,201406,126.555,124.89,124.89
2014-02-17 23:00:00,201403,201406,201406,126.65,124.98,124.98
2014-02-18 09:59:32,201403,201406,201406,126.7975,125.13,125.13
2014-02-18 11:00:19,201403,201406,201406,126.785,,
2014-02-18 11:59:42,201403,201406,201406,126.765,125.1,125.1
2014-02-18 12:59:41,201403,201406,201406,126.755,125.1,125.1
2014-02-18 13:59:53,201403,201406,201406,126.645,124.99,124.99
2014-02-18 14:59:39,201403,201406,201406,126.685,125.03,125.03
2014-02-18 15:59:35,201403,201406,201406,126.725,125.07,125.07
2014-02-18 23:00:00,201403,201406,201406,126.75,125.09,125.09
2014-02-19 08:00:45,201403,201406,201406,126.795,125.13666666666666,125.13666666666666
2014-02-19 09:09:02,201403,201406,201406,126.785,125.13,125.13
2014-02-19 10:30:10,201403,201406,201406,126.925,125.27,125.27
2014-02-19 12:30:08,201403,201406,201406,126.915,125.26,125.26
2014-02-19 13:30:14,201403,201406,201406,126.96,125.305,125.305
2014-02-19 14:30:04,201403,201406,201406,126.905,125.25750000000001,125.25750000000001
2014-02-19 15:48:31,201403,201406,201406,126.805,125.14,125.14
2014-02-19 23:00:00,201403,201406,201406,126.81,125.15,125.15
2014-02-20 08:06:57,201403,201406,201406,126.88,125.235,125.235
2014-02-20 09:14:11,201403,201406,201406,126.905,125.25,125.25
2014-02-20 10:15:35,201403,201406,201406,126.815,125.16,125.16
2014-02-20 11:15:57,201403,201406,201406,126.785,125.13,125.13
2014-02-20 12:16:05,201403,201406,201406,126.775,125.125,125.125
2014-02-20 13:23:01,201403,201406,201406,126.665,125.01,125.01
2014-02-20 14:30:45,201403,201406,201406,126.625,124.97,124.97
2014-02-20 15:47:35,201403,201406,201406,126.555,124.9,124.9
2014-02-20 23:00:00,201403,201406,201406,126.58,124.92,124.92
2014-02-21 08:00:50,201403,201406,201406,126.665,124.995,124.995
2014-02-21 09:09:07,201403,201406,201406,126.735,125.08999999999999,125.08999999999999
2014-02-21 10:09:36,201403,201406,201406,126.695,125.03666666666668,125.03666666666668
2014-02-21 11:09:47,201403,201406,201406,126.69749999999999,125.04,125.04
2014-02-21 12:10:05,201403,201406,201406,126.755,125.1,125.1
2014-02-21 13:16:14,201403,201406,201406,126.685,125.03,125.03
2014-02-21 14:22:12,201403,201406,201406,126.6675,125.01,125.01
2014-02-21 15:36:26,201403,201406,201406,126.70166666666667,125.05,125.05
2014-02-21 23:00:00,201403,201406,201406,126.75,125.09,125.09
2014-02-24 08:00:54,201403,201406,201406,126.7475,125.08666666666666,125.08666666666666
2014-02-24 09:00:57,201403,201406,201406,126.66,125.02,125.02
2014-02-24 10:03:05,201403,201406,201406,126.645,124.99,124.99
2014-02-24 11:03:32,201403,201406,201406,126.635,124.99,124.99
2014-02-24 12:04:06,201403,201406,201406,126.65500000000002,125.0,125.0
2014-02-24 13:12:54,201403,201406,201406,126.635,124.97875,124.97875
2014-02-24 14:24:03,201403,201406,201406,126.685,125.0225,125.0225
2014-02-24 16:05:04,201403,201406,201406,126.63,124.97,124.97
2014-02-24 17:31:03,201403,201406,201406,126.605,124.95,124.95
2014-02-24 18:58:53,201403,201406,201406,126.565,124.91,124.91
2014-02-24 23:00:00,201403,201406,201406,126.61,124.95,124.95
2014-02-25 06:45:29,201403,201406,201406,,,
2014-02-25 07:56:40,201403,201406,201406,126.585,124.93,124.93
2014-02-25 08:47:28,201403,201406,201406,126.61,124.95,124.95
2014-02-25 09:30:52,201403,201406,201406,126.50833333333333,124.84999999999998,124.84999999999998
2014-02-25 10:10:15,201403,201406,201406,126.515,124.86,124.86
2014-02-25 10:50:11,201403,201406,201406,126.56166666666667,124.91,124.91
2014-02-25 11:30:22,201403,201406,201406,126.565,124.91,124.91
2014-02-25 12:56:04,201403,201406,201406,126.5625,124.91,124.91
2014-02-25 14:32:49,201403,201406,201406,126.615,124.96,124.96
2014-02-25 16:14:57,201403,201406,201406,126.705,125.05,125.05
2014-02-25 17:59:34,201403,201406,201406,126.735,125.095,125.095
2014-02-25 23:00:00,201403,201406,201406,126.7,125.06,125.06
2014-02-26 06:00:50,201403,201406,201406,,,
2014-02-26 06:45:24,201403,201406,201406,,,
2014-02-26 07:26:47,201403,201406,201406,126.705,125.05,125.05
2014-02-26 08:08:12,201403,201406,201406,126.69749999999999,125.05,125.05
2014-02-26 08:49:25,201403,201406,201406,126.715,125.07,125.07
2014-02-26 09:22:43,201403,201406,201406,126.695,125.06,125.06
2014-02-26 09:55:54,201403,201406,201406,126.715,125.07,125.07
2014-02-26 10:35:04,201403,201406,201406,126.665,125.03750000000001,125.03750000000001
2014-02-26 11:17:19,201403,201406,201406,126.655,125.01,125.01
2014-02-26 11:53:47,201403,201406,201406,126.685,125.045,125.045
2014-02-26 13:07:39,201403,201406,201406,126.725,125.08,125.08
2014-02-26 23:00:00,201403,201406,201406,126.95,125.3,125.3
2014-02-27 07:09:39,201403,201406,201406,126.995,125.35,125.35
2014-02-27 07:44:24,201403,201406,201406,127.055,125.41,125.41
2014-02-27 08:17:08,201403,201406,201406,127.155,125.5125,125.5125
2014-02-27 08:51:49,201403,201406,201406,127.115,125.47,125.47
2014-02-27 09:23:27,201403,201406,201406,127.185,125.54625,125.54625
2014-02-27 09:55:30,201403,201406,201406,127.2125,125.56,125.56
2014-02-27 10:27:36,201403,201406,201406,127.22,125.5825,125.5825
2014-02-27 10:59:40,201403,201406,201406,127.265,125.62,125.62
2014-02-27 11:31:15,201403,201406,201406,127.265,125.62,125.62
2014-02-27 12:29:42,201403,201406,201406,127.22499999999998,125.57,125.57
2014-02-27 13:45:01,201403,201406,201406,127.15500000000002,125.5175,125.5175
2014-02-27 14:57:31,201403,201406,201406,127.21000000000001,125.56,125.56
2014-02-27 16:13:55,201403,201406,201406,127.145,125.5,125.5
2014-02-27 17:28:00,201403,201406,201406,127.185,125.53,125.53
2014-02-27 23:00:00,201403,201406,201406,127.15,125.5,125.5
2014-02-28 06:00:44,201403,201406,201406,,,
2014-02-28 06:30:42,201403,201406,201406,,,
2014-02-28 07:05:57,201403,201406,201406,127.125,125.48875,125.48875
2014-02-28 07:40:54,201403,201406,201406,127.105,125.445,125.445
2014-02-28 08:15:39,201403,201406,201406,127.135,125.48,125.48
2014-02-28 08:50:33,201403,201406,201406,127.095,125.44375,125.44375
2014-02-28 09:22:49,201403,201406,201406,127.1125,125.455,125.455
2014-02-28 09:54:47,201403,201406,201406,127.065,125.41625,125.41625
2014-02-28 10:26:46,201403,201406,201406,126.785,125.12625,125.12625
2014-02-28 10:58:41,201403,201406,201406,126.7975,125.1375,125.1375
2014-02-28 11:30:32,201403,201406,201406,126.7325,125.075,125.075
2014-02-28 12:28:44,201403,201406,201406,126.795,125.1375,125.1375
2014-02-28 13:34:18,201403,201406,201406,126.71000000000001,125.05250000000001,125.05250000000001
2014-02-28 14:45:57,201403,201406,201406,126.625,124.97125,124.97125
2014-02-28 16:02:28,201403,201406,201406,126.675,125.0075,125.0075
2014-02-28 17:16:46,201403,201406,201406,126.72499999999998,125.0675,125.0675
2014-02-28 23:00:00,201403,201406,201406,126.7,125.05,125.05
2014-03-03 09:03:56,201403,201406,201406,126.935,125.285,125.285
