DATETIME,PRICE,FORWARD,CARRY,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT
2014-07-14 17:00:00,281.6,,,20140900,20141200,20141200
2014-07-15 15:00:00,281.9,,,20140900,20141200,20141200
2014-07-15 16:00:00,281.1,,,20140900,20141200,20141200
2014-07-15 17:00:00,281.1,,,20140900,20141200,20141200
2014-07-15 19:00:00,281.8,,,20140900,20141200,20141200
2014-07-15 20:00:00,282.1,,,20140900,20141200,20141200
2014-07-16 16:00:00,281.9,,,20140900,20141200,20141200
2014-07-16 17:00:00,282.3,,,20140900,20141200,20141200
2014-07-16 18:00:00,282.6,,,20140900,20141200,20141200
2014-07-16 20:00:00,282.6,,,20140900,20141200,20141200
2014-07-17 16:00:00,282.4,,,20140900,20141200,20141200
2014-07-17 17:00:00,282.0,,,20140900,20141200,20141200
2014-07-18 14:00:00,282.2,,,20140900,20141200,20141200
2014-07-18 15:00:00,282.7,,,20140900,20141200,20141200
2014-07-18 16:00:00,283.6,,,20140900,20141200,20141200
2014-07-18 20:00:00,283.7,,,20140900,20141200,20141200
2014-07-21 14:00:00,283.4,,,20140900,20141200,20141200
2014-07-21 15:00:00,282.8,,,20140900,20141200,20141200
2014-07-21 16:00:00,282.3,,,20140900,20141200,20141200
2014-07-21 19:00:00,283.5,,,20140900,20141200,20141200
2014-07-22 15:00:00,283.9,,,20140900,20141200,20141200
2014-07-22 16:00:00,284.1,,,20140900,20141200,20141200
2014-07-22 20:00:00,284.3,,,20140900,20141200,20141200
2014-07-23 14:00:00,284.8,,,20140900,20141200,20141200
2014-07-23 15:00:00,284.5,,,20140900,20141200,20141200
2014-07-23 16:00:00,284.1,,,20140900,20141200,20141200
2014-07-23 17:00:00,284.8,,,20140900,20141200,20141200
2014-07-23 20:00:00,284.5,,,20140900,20141200,20141200
2014-07-24 15:00:00,284.6,,,20140900,20141200,20141200
2014-07-24 16:00:00,284.8,,,20140900,20141200,20141200
2014-07-24 17:00:00,284.6,,,20140900,20141200,20141200
2014-07-24 20:00:00,283.5,,,20140900,20141200,20141200
2014-07-25 15:00:00,283.3,,,20140900,20141200,20141200
2014-07-25 16:00:00,283.2,,,20140900,20141200,20141200
2014-07-25 18:00:00,282.8,,,20140900,20141200,20141200
2014-07-25 20:00:00,282.2,,,20140900,20141200,20141200
2014-07-28 14:00:00,283.0,,,20140900,20141200,20141200
2014-07-28 15:00:00,283.4,,,20140900,20141200,20141200
2014-07-28 16:00:00,283.9,,,20140900,20141200,20141200
2014-07-28 20:00:00,284.3,,,20140900,20141200,20141200
2014-07-29 14:00:00,284.0,,,20140900,20141200,20141200
2014-07-29 15:00:00,283.8,,,20140900,20141200,20141200
2014-07-29 16:00:00,283.5,,,20140900,20141200,20141200
2014-07-29 17:00:00,283.5,,,20140900,20141200,20141200
2014-07-29 20:00:00,283.5,,,20140900,20141200,20141200
2014-07-30 15:00:00,283.6,,,20140900,20141200,20141200
2014-07-30 16:00:00,283.4,,,20140900,20141200,20141200
2014-07-30 17:00:00,282.4,,,20140900,20141200,20141200
2014-07-30 20:00:00,282.6,,,20140900,20141200,20141200
2014-07-31 15:00:00,280.5,,,20140900,20141200,20141200
2014-07-31 17:00:00,280.1,,,20140900,20141200,20141200
2014-07-31 20:00:00,278.5,,,20140900,20141200,20141200
2014-08-01 14:00:00,279.4,,,20140900,20141200,20141200
2014-08-01 15:00:00,279.8,,,20140900,20141200,20141200
2014-08-01 17:00:00,278.2,,,20140900,20141200,20141200
2014-08-01 20:00:00,277.9,,,20140900,20141200,20141200
2014-08-04 15:00:00,277.9,,,20140900,20141200,20141200
2014-08-04 16:00:00,277.4,,,20140900,20141200,20141200
2014-08-04 19:00:00,279.4,,,20140900,20141200,20141200
2014-08-04 20:00:00,279.5,,,20140900,20141200,20141200
2014-08-05 14:00:00,278.8,,,20140900,20141200,20141200
2014-08-05 15:00:00,278.4,,,20140900,20141200,20141200
2014-08-05 16:00:00,278.3,,,20140900,20141200,20141200
2014-08-05 17:00:00,278.5,,,20140900,20141200,20141200
2014-08-05 20:00:00,277.5,,,20140900,20141200,20141200
2014-08-06 14:00:00,277.0,,,20140900,20141200,20141200
2014-08-06 15:00:00,278.1,,,20140900,20141200,20141200
2014-08-06 16:00:00,278.3,,,20140900,20141200,20141200
2014-08-06 17:00:00,278.3,,,20140900,20141200,20141200
2014-08-06 19:00:00,277.7,,,20140900,20141200,20141200
2014-08-06 20:00:00,277.7,,,20140900,20141200,20141200
2014-08-07 14:00:00,278.7,,,20140900,20141200,20141200
2014-08-07 15:00:00,278.4,,,20140900,20141200,20141200
2014-08-07 16:00:00,278.4,,,20140900,20141200,20141200
2014-08-07 17:00:00,277.7,,,20140900,20141200,20141200
2014-08-07 20:00:00,278.4,,,20140900,20141200,20141200
2014-08-07 21:00:00,278.3,,,20140900,20141200,20141200
2014-08-08 14:00:00,279.2,,,20140900,20141200,20141200
2014-08-08 16:00:00,278.7,,,20140900,20141200,20141200
2014-08-08 17:00:00,279.0,,,20140900,20141200,20141200
2014-08-08 20:00:00,280.2,,,20140900,20141200,20141200
2014-08-11 14:00:00,282.1,,,20140900,20141200,20141200
2014-08-11 15:00:00,282.2,,,20140900,20141200,20141200
2014-08-11 16:00:00,282.4,,,20140900,20141200,20141200
2014-08-11 17:00:00,281.9,,,20140900,20141200,20141200
2014-08-11 20:00:00,281.3,,,20140900,20141200,20141200
2014-08-12 14:00:00,281.9,,,20140900,20141200,20141200
2014-08-12 16:00:00,281.5,,,20140900,20141200,20141200
2014-08-12 17:00:00,281.4,,,20140900,20141200,20141200
2014-08-12 19:00:00,280.6,,,20140900,20141200,20141200
2014-08-12 20:00:00,281.2,,,20140900,20141200,20141200
2014-08-13 14:00:00,282.7,,,20140900,20141200,20141200
2014-08-13 15:00:00,282.6,,,20140900,20141200,20141200
2014-08-13 16:00:00,284.0,,,20140900,20141200,20141200
2014-08-13 20:00:00,284.8,,,20140900,20141200,20141200
2014-08-14 14:00:00,285.3,,,20140900,20141200,20141200
2014-08-14 15:00:00,284.6,,,20140900,20141200,20141200
2014-08-14 16:00:00,284.6,,,20140900,20141200,20141200
2014-08-14 17:00:00,284.4,,,20140900,20141200,20141200
2014-08-14 19:00:00,284.7,,,20140900,20141200,20141200
2014-08-14 20:00:00,284.7,,,20140900,20141200,20141200
2014-08-15 14:00:00,285.7,,,20140900,20141200,20141200
2014-08-15 15:00:00,284.2,,,20140900,20141200,20141200
2014-08-15 16:00:00,284.1,,,20140900,20141200,20141200
2014-08-15 17:00:00,284.5,,,20140900,20141200,20141200
2014-08-15 18:00:00,284.0,,,20140900,20141200,20141200
2014-08-15 20:00:00,284.7,,,20140900,20141200,20141200
2014-08-18 14:00:00,285.5,,,20140900,20141200,20141200
2014-08-18 15:00:00,286.9,,,20140900,20141200,20141200
2014-08-18 16:00:00,286.8,,,20140900,20141200,20141200
2014-08-18 17:00:00,286.6,,,20140900,20141200,20141200
2014-08-18 18:00:00,286.5,,,20140900,20141200,20141200
2014-08-18 19:00:00,286.8,,,20140900,20141200,20141200
2014-08-18 20:00:00,287.5,,,20140900,20141200,20141200
2014-08-19 14:00:00,287.5,,,20140900,20141200,20141200
2014-08-19 16:00:00,288.0,,,20140900,20141200,20141200
2014-08-19 17:00:00,288.4,,,20140900,20141200,20141200
2014-08-19 19:00:00,287.9,,,20140900,20141200,20141200
2014-08-19 20:00:00,287.8,,,20140900,20141200,20141200
2014-08-20 14:00:00,286.8,,,20140900,20141200,20141200
2014-08-20 15:00:00,287.1,,,20140900,20141200,20141200
2014-08-20 16:00:00,288.2,,,20140900,20141200,20141200
2014-08-20 17:00:00,288.5,,,20140900,20141200,20141200
2014-08-20 19:00:00,288.1,,,20140900,20141200,20141200
2014-08-20 20:00:00,288.9,,,20140900,20141200,20141200
2014-08-20 21:00:00,289.1,,,20140900,20141200,20141200
2014-08-21 15:00:00,289.7,,,20140900,20141200,20141200
2014-08-21 16:00:00,289.5,,,20140900,20141200,20141200
2014-08-21 18:00:00,289.4,,,20140900,20141200,20141200
2014-08-21 20:00:00,288.8,,,20140900,20141200,20141200
2014-08-22 14:00:00,287.8,,,20140900,20141200,20141200
2014-08-22 15:00:00,287.2,,,20140900,20141200,20141200
2014-08-22 16:00:00,286.8,,,20140900,20141200,20141200
2014-08-22 18:00:00,287.2,,,20140900,20141200,20141200
2014-08-22 20:00:00,286.8,,,20140900,20141200,20141200
2014-08-25 14:00:00,287.5,,,20140900,20141200,20141200
2014-08-25 15:00:00,286.7,,,20140900,20141200,20141200
2014-08-25 16:00:00,286.7,,,20140900,20141200,20141200
2014-08-25 17:00:00,286.5,,,20140900,20141200,20141200
2014-08-25 18:00:00,285.8,,,20140900,20141200,20141200
2014-08-25 20:00:00,286.0,,,20140900,20141200,20141200
2014-08-26 14:00:00,286.9,,,20140900,20141200,20141200
2014-08-26 15:00:00,287.4,,,20140900,20141200,20141200
2014-08-26 16:00:00,287.2,,,20140900,20141200,20141200
2014-08-26 17:00:00,287.4,,,20140900,20141200,20141200
2014-08-26 18:00:00,286.8,,,20140900,20141200,20141200
2014-08-26 19:00:00,286.6,,,20140900,20141200,20141200
2014-08-27 14:00:00,287.7,,,20140900,20141200,20141200
2014-08-27 15:00:00,286.9,,,20140900,20141200,20141200
2014-08-27 16:00:00,286.6,,,20140900,20141200,20141200
2014-08-27 20:00:00,287.1,,,20140900,20141200,20141200
2014-08-28 15:00:00,286.8,,,20140900,20141200,20141200
2014-08-28 16:00:00,286.9,,,20140900,20141200,20141200
2014-08-28 17:00:00,286.3,,,20140900,20141200,20141200
2014-08-28 18:00:00,286.3,,,20140900,20141200,20141200
2014-08-28 20:00:00,286.9,,,20140900,20141200,20141200
2014-08-29 14:00:00,287.3,,,20140900,20141200,20141200
2014-08-29 15:00:00,288.1,,,20140900,20141200,20141200
2014-08-29 16:00:00,287.9,,,20140900,20141200,20141200
2014-08-29 17:00:00,287.8,,,20140900,20141200,20141200
2014-08-29 20:00:00,288.7,,,20140900,20141200,20141200
2014-09-02 14:00:00,288.0,,,20140900,20141200,20141200
2014-09-02 15:00:00,288.0,,,20140900,20141200,20141200
2014-09-02 16:00:00,288.3,,,20140900,20141200,20141200
2014-09-02 17:00:00,288.3,,,20140900,20141200,20141200
2014-09-02 18:00:00,288.5,,,20140900,20141200,20141200
2014-09-02 20:00:00,288.0,,,20140900,20141200,20141200
2014-09-02 21:00:00,288.1,,,20140900,20141200,20141200
2014-09-03 14:00:00,288.7,,,20140900,20141200,20141200
2014-09-03 15:00:00,288.7,,,20140900,20141200,20141200
2014-09-03 16:00:00,288.0,,,20140900,20141200,20141200
2014-09-03 17:00:00,288.5,,,20140900,20141200,20141200
2014-09-03 18:00:00,288.4,,,20140900,20141200,20141200
2014-09-03 19:00:00,288.4,,,20140900,20141200,20141200
2014-09-03 20:00:00,288.4,,,20140900,20141200,20141200
2014-09-04 14:00:00,287.7,,,20140900,20141200,20141200
2014-09-04 19:00:00,287.9,,,20140900,20141200,20141200
2014-09-04 20:00:00,288.0,,,20140900,20141200,20141200
2014-09-05 14:00:00,288.2,,,20140900,20141200,20141200
2014-09-05 15:00:00,288.3,,,20140900,20141200,20141200
2014-09-05 16:00:00,288.5,,,20140900,20141200,20141200
2014-09-05 17:00:00,289.1,,,20140900,20141200,20141200
2014-09-05 18:00:00,289.5,,,20140900,20141200,20141200
2014-09-05 20:00:00,290.4,,,20140900,20141200,20141200
2014-09-08 14:00:00,290.6,,,20140900,20141200,20141200
2014-09-08 15:00:00,290.4,,,20140900,20141200,20141200
2014-09-08 16:00:00,290.7,,,20140900,20141200,20141200
2014-09-08 20:00:00,290.3,,,20140900,20141200,20141200
2014-09-09 14:00:00,289.3,,,20140900,20141200,20141200
2014-09-09 15:00:00,289.0,,,20140900,20141200,20141200
2014-09-09 17:00:00,288.9,,,20140900,20141200,20141200
2014-09-09 18:00:00,288.2,,,20140900,20141200,20141200
2014-09-09 19:00:00,288.4,,,20140900,20141200,20141200
2014-09-10 14:00:00,286.8,287.9,287.9,20140900,20141200,20141200
2014-09-10 15:00:00,284.8,,,20140900,20141200,20141200
2014-09-10 16:00:00,284.9,,,20140900,20141200,20141200
2014-09-10 18:00:00,285.5,,,20140900,20141200,20141200
2014-09-10 19:00:00,285.1,,,20140900,20141200,20141200
2014-09-10 20:00:00,284.5,,,20140900,20141200,20141200
2014-09-11 14:00:00,284.4,,,20140900,20141200,20141200
2014-09-11 15:00:00,284.0,281.2,281.2,20140900,20141200,20141200
2014-09-11 16:00:00,284.1,,,20140900,20141200,20141200
2014-09-11 17:00:00,284.9,,,20140900,20141200,20141200
2014-09-11 18:00:00,285.1,,,20140900,20141200,20141200
2014-09-11 20:00:00,,282.8,282.8,20140900,20141200,20141200
2014-09-12 14:00:00,281.7,279.7,279.7,20140900,20141200,20141200
2014-09-12 15:00:00,279.8,278.3,278.3,20140900,20141200,20141200
2014-09-12 16:00:00,280.0,,,20140900,20141200,20141200
2014-09-12 17:00:00,278.4,276.4,276.4,20140900,20141200,20141200
2014-09-12 18:00:00,276.3,,,20140900,20141200,20141200
2014-09-12 20:00:00,276.4,274.1,274.1,20140900,20141200,20141200
2014-09-15 14:00:00,276.5,274.4,274.4,20140900,20141200,20141200
2014-09-15 15:00:00,276.8,273.8,273.8,20140900,20141200,20141200
2014-09-15 16:00:00,,273.8,273.8,20140900,20141200,20141200
2014-09-15 17:00:00,274.4,272.7,272.7,20140900,20141200,20141200
2014-09-15 20:00:00,275.6,273.4,273.4,20140900,20141200,20141200
2014-09-16 15:00:00,276.1,273.8,273.8,20140900,20141200,20141200
2014-09-16 16:00:00,275.8,,,20141200,20150300,20150300
2014-09-16 17:00:00,275.6,,,20141200,20150300,20150300
2014-09-16 19:00:00,275.9,,,20141200,20150300,20150300
2014-09-17 15:00:00,276.1,,,20141200,20150300,20150300
2014-09-17 16:00:00,276.0,,,20141200,20150300,20150300
2014-09-17 19:00:00,275.3,,,20141200,20150300,20150300
2014-09-17 20:00:00,275.4,,,20141200,20150300,20150300
2014-09-18 14:00:00,276.0,,,20141200,20150300,20150300
2014-09-18 16:00:00,274.3,,,20141200,20150300,20150300
2014-09-18 17:00:00,274.1,,,20141200,20150300,20150300
2014-09-18 18:00:00,273.1,,,20141200,20150300,20150300
2014-09-18 20:00:00,273.2,,,20141200,20150300,20150300
2014-09-19 14:00:00,273.9,,,20141200,20150300,20150300
2014-09-19 15:00:00,274.2,,,20141200,20150300,20150300
2014-09-19 16:00:00,272.5,,,20141200,20150300,20150300
2014-09-19 17:00:00,273.1,,,20141200,20150300,20150300
2014-09-19 18:00:00,272.7,,,20141200,20150300,20150300
2014-09-19 20:00:00,273.0,,,20141200,20150300,20150300
2014-09-22 14:00:00,271.9,,,20141200,20150300,20150300
2014-09-22 15:00:00,272.0,,,20141200,20150300,20150300
2014-09-22 16:00:00,271.6,,,20141200,20150300,20150300
2014-09-22 17:00:00,271.1,,,20141200,20150300,20150300
2014-09-22 20:00:00,271.1,,,20141200,20150300,20150300
2014-09-23 14:00:00,270.9,,,20141200,20150300,20150300
2014-09-23 15:00:00,271.4,,,20141200,20150300,20150300
2014-09-23 16:00:00,271.4,,,20141200,20150300,20150300
2014-09-23 17:00:00,270.8,,,20141200,20150300,20150300
2014-09-23 18:00:00,270.3,,,20141200,20150300,20150300
2014-09-23 20:00:00,269.3,,,20141200,20150300,20150300
2014-09-24 14:00:00,268.2,,,20141200,20150300,20150300
2014-09-24 15:00:00,269.8,,,20141200,20150300,20150300
2014-09-24 16:00:00,271.1,,,20141200,20150300,20150300
2014-09-24 17:00:00,269.9,,,20141200,20150300,20150300
2014-09-24 18:00:00,270.1,,,20141200,20150300,20150300
2014-09-24 19:00:00,269.9,,,20141200,20150300,20150300
2014-09-24 20:00:00,268.9,,,20141200,20150300,20150300
2014-09-25 14:00:00,268.4,,,20141200,20150300,20150300
2014-09-25 15:00:00,268.1,,,20141200,20150300,20150300
2014-09-25 16:00:00,267.3,,,20141200,20150300,20150300
2014-09-25 17:00:00,267.3,,,20141200,20150300,20150300
2014-09-25 18:00:00,267.7,,,20141200,20150300,20150300
2014-09-25 20:00:00,267.8,,,20141200,20150300,20150300
2014-09-26 14:00:00,267.1,,,20141200,20150300,20150300
2014-09-26 15:00:00,269.0,,,20141200,20150300,20150300
2014-09-26 16:00:00,268.9,,,20141200,20150300,20150300
2014-09-26 17:00:00,269.3,,,20141200,20150300,20150300
2014-09-26 20:00:00,270.8,,,20141200,20150300,20150300
2014-09-29 18:00:00,269.9,,,20141200,20150300,20150300
2014-09-29 19:00:00,269.8,,,20141200,20150300,20150300
2014-09-29 20:00:00,270.7,,,20141200,20150300,20150300
2014-09-30 14:00:00,269.3,,,20141200,20150300,20150300
2014-09-30 15:00:00,270.2,,,20141200,20150300,20150300
2014-09-30 16:00:00,270.5,,,20141200,20150300,20150300
2014-09-30 17:00:00,270.0,,,20141200,20150300,20150300
2014-09-30 18:00:00,269.1,,,20141200,20150300,20150300
2014-09-30 20:00:00,268.8,,,20141200,20150300,20150300
2014-10-01 15:00:00,270.3,,,20141200,20150300,20150300
2014-10-01 16:00:00,269.9,,,20141200,20150300,20150300
2014-10-01 17:00:00,269.2,,,20141200,20150300,20150300
2014-10-01 18:00:00,268.9,,,20141200,20150300,20150300
2014-10-01 20:00:00,269.1,,,20141200,20150300,20150300
2014-10-02 14:00:00,270.0,,,20141200,20150300,20150300
2014-10-02 15:00:00,268.7,,,20141200,20150300,20150300
2014-10-02 16:00:00,267.2,,,20141200,20150300,20150300
2014-10-02 17:00:00,267.3,,,20141200,20150300,20150300
2014-10-02 18:00:00,268.0,,,20141200,20150300,20150300
2014-10-02 20:00:00,268.6,,,20141200,20150300,20150300
2014-10-03 14:00:00,269.3,,,20141200,20150300,20150300
2014-10-03 15:00:00,269.4,,,20141200,20150300,20150300
2014-10-03 16:00:00,270.5,,,20141200,20150300,20150300
2014-10-03 17:00:00,270.6,,,20141200,20150300,20150300
2014-10-03 18:00:00,269.9,,,20141200,20150300,20150300
2014-10-03 19:00:00,270.3,,,20141200,20150300,20150300
2014-10-03 20:00:00,270.2,,,20141200,20150300,20150300
2014-10-06 14:00:00,270.7,,,20141200,20150300,20150300
2014-10-06 15:00:00,271.8,,,20141200,20150300,20150300
2014-10-06 16:00:00,271.0,,,20141200,20150300,20150300
2014-10-06 17:00:00,270.2,,,20141200,20150300,20150300
2014-10-06 19:00:00,271.8,,,20141200,20150300,20150300
2014-10-06 20:00:00,271.4,,,20141200,20150300,20150300
2014-10-06 21:00:00,270.7,,,20141200,20150300,20150300
2014-10-07 14:00:00,269.9,,,20141200,20150300,20150300
2014-10-07 15:00:00,270.8,,,20141200,20150300,20150300
2014-10-07 16:00:00,270.6,,,20141200,20150300,20150300
2014-10-07 17:00:00,271.4,,,20141200,20150300,20150300
2014-10-07 19:00:00,270.3,,,20141200,20150300,20150300
2014-10-07 20:00:00,268.8,,,20141200,20150300,20150300
2014-10-08 14:00:00,270.0,,,20141200,20150300,20150300
2014-10-08 15:00:00,270.1,,,20141200,20150300,20150300
2014-10-08 16:00:00,271.0,,,20141200,20150300,20150300
2014-10-08 17:00:00,272.0,,,20141200,20150300,20150300
2014-10-08 19:00:00,273.9,,,20141200,20150300,20150300
2014-10-08 20:00:00,274.3,,,20141200,20150300,20150300
2014-10-09 14:00:00,275.5,,,20141200,20150300,20150300
2014-10-09 15:00:00,275.8,,,20141200,20150300,20150300
2014-10-09 16:00:00,275.2,,,20141200,20150300,20150300
2014-10-09 17:00:00,274.7,,,20141200,20150300,20150300
2014-10-09 18:00:00,274.8,,,20141200,20150300,20150300
2014-10-09 19:00:00,274.4,,,20141200,20150300,20150300
2014-10-09 20:00:00,273.9,,,20141200,20150300,20150300
2014-10-10 14:00:00,276.9,,,20141200,20150300,20150300
2014-10-10 15:00:00,275.1,,,20141200,20150300,20150300
2014-10-10 16:00:00,274.8,,,20141200,20150300,20150300
2014-10-10 17:00:00,275.4,,,20141200,20150300,20150300
2014-10-10 18:00:00,275.7,,,20141200,20150300,20150300
2014-10-10 19:00:00,276.0,,,20141200,20150300,20150300
2014-10-10 20:00:00,273.8,,,20141200,20150300,20150300
2014-10-13 14:00:00,274.7,,,20141200,20150300,20150300
2014-10-13 15:00:00,274.3,,,20141200,20150300,20150300
2014-10-13 16:00:00,274.3,,,20141200,20150300,20150300
2014-10-13 17:00:00,275.9,,,20141200,20150300,20150300
2014-10-13 18:00:00,275.3,,,20141200,20150300,20150300
2014-10-13 19:00:00,275.5,,,20141200,20150300,20150300
2014-10-13 20:00:00,273.4,,,20141200,20150300,20150300
2014-10-13 21:00:00,273.3,,,20141200,20150300,20150300
2014-10-14 14:00:00,277.3,,,20141200,20150300,20150300
2014-10-14 15:00:00,277.9,,,20141200,20150300,20150300
2014-10-14 16:00:00,278.2,,,20141200,20150300,20150300
2014-10-14 17:00:00,278.8,,,20141200,20150300,20150300
2014-10-14 18:00:00,277.9,,,20141200,20150300,20150300
2014-10-14 20:00:00,276.8,,,20141200,20150300,20150300
2014-10-15 14:00:00,276.4,,,20141200,20150300,20150300
2014-10-15 15:00:00,276.9,,,20141200,20150300,20150300
2014-10-15 16:00:00,275.8,,,20141200,20150300,20150300
2014-10-15 17:00:00,275.0,,,20141200,20150300,20150300
2014-10-15 18:00:00,274.5,,,20141200,20150300,20150300
2014-10-15 19:00:00,275.0,,,20141200,20150300,20150300
2014-10-15 20:00:00,275.5,,,20141200,20150300,20150300
2014-10-16 14:00:00,274.2,,,20141200,20150300,20150300
2014-10-16 15:00:00,274.3,,,20141200,20150300,20150300
2014-10-16 16:00:00,275.3,,,20141200,20150300,20150300
2014-10-16 17:00:00,275.2,,,20141200,20150300,20150300
2014-10-16 19:00:00,276.2,,,20141200,20150300,20150300
2014-10-16 20:00:00,276.4,,,20141200,20150300,20150300
2014-10-16 21:00:00,276.1,,,20141200,20150300,20150300
2014-10-17 14:00:00,276.9,,,20141200,20150300,20150300
2014-10-17 15:00:00,277.4,,,20141200,20150300,20150300
2014-10-17 16:00:00,277.3,,,20141200,20150300,20150300
2014-10-17 17:00:00,276.7,,,20141200,20150300,20150300
2014-10-17 19:00:00,276.3,,,20141200,20150300,20150300
2014-10-17 20:00:00,277.7,,,20141200,20150300,20150300
2014-10-20 14:00:00,278.1,,,20141200,20150300,20150300
2014-10-20 15:00:00,279.2,,,20141200,20150300,20150300
2014-10-20 16:00:00,279.6,,,20141200,20150300,20150300
2014-10-20 17:00:00,280.1,,,20141200,20150300,20150300
2014-10-20 20:00:00,281.2,,,20141200,20150300,20150300
2014-10-21 14:00:00,282.2,,,20141200,20150300,20150300
2014-10-21 15:00:00,282.6,,,20141200,20150300,20150300
2014-10-21 16:00:00,283.4,,,20141200,20150300,20150300
2014-10-21 17:00:00,283.8,,,20141200,20150300,20150300
2014-10-21 19:00:00,284.2,,,20141200,20150300,20150300
2014-10-21 20:00:00,284.1,,,20141200,20150300,20150300
2014-10-22 14:00:00,285.1,,,20141200,20150300,20150300
2014-10-22 15:00:00,284.7,,,20141200,20150300,20150300
2014-10-22 16:00:00,285.2,,,20141200,20150300,20150300
2014-10-22 17:00:00,285.2,,,20141200,20150300,20150300
2014-10-22 18:00:00,284.1,,,20141200,20150300,20150300
2014-10-22 20:00:00,283.9,,,20141200,20150300,20150300
