DATETIME,PRICE,CARRY,CARRY_CONTRACT,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2014-11-11 04:13:57,108.015,,20150300,20141200,,20150300
2014-11-11 05:15:15,108.015,,20150300,20141200,,20150300
2014-11-12 02:14:14,107.905,,20150300,20141200,,20150300
2014-11-12 03:15:42,107.905,,20150300,20141200,,20150300
2014-11-12 04:17:12,107.905,,20150300,20141200,,20150300
2014-11-12 05:18:47,107.895,,20150300,20141200,,20150300
2014-11-13 02:16:25,107.935,,20150300,20141200,,20150300
2014-11-13 03:18:12,107.845,,20150300,20141200,,20150300
2014-11-13 04:19:23,107.825,,20150300,20141200,,20150300
2014-11-13 05:20:38,107.78,,20150300,20141200,,20150300
2014-11-14 02:17:02,107.865,,20150300,20141200,,20150300
2014-11-14 03:18:39,107.855,,20150300,20141200,,20150300
2014-11-14 04:21:16,107.855,,20150300,20141200,,20150300
2014-11-14 05:22:34,107.855,,20150300,20141200,,20150300
2014-11-17 02:17:29,107.905,,20150300,20141200,,20150300
2014-11-17 03:18:44,107.875,,20150300,20141200,,20150300
2014-11-17 04:19:36,107.885,,20150300,20141200,,20150300
2014-11-17 05:20:29,107.905,,20150300,20141200,,20150300
2014-11-18 02:14:54,107.965,,20150300,20141200,,20150300
2014-11-18 03:16:58,107.975,,20150300,20141200,,20150300
2014-11-18 04:18:29,107.965,,20150300,20141200,,20150300
2014-11-18 05:19:39,107.965,,20150300,20141200,,20150300
2014-11-19 02:17:59,107.945,,20150300,20141200,,20150300
2014-11-19 03:19:31,107.965,,20150300,20141200,,20150300
2014-11-19 04:22:09,107.965,,20150300,20141200,,20150300
2014-11-19 05:23:21,107.985,,20150300,20141200,,20150300
2014-11-20 02:19:56,108.035,,20150300,20141200,,20150300
2014-11-20 03:21:14,108.045,,20150300,20141200,,20150300
2014-11-20 04:22:25,108.045,,20150300,20141200,,20150300
2014-11-20 05:23:32,108.055,,20150300,20141200,,20150300
2014-11-21 02:20:39,108.075,,20150300,20141200,,20150300
2014-11-21 03:21:59,108.085,,20150300,20141200,,20150300
2014-11-21 04:23:19,108.105,,20150300,20141200,,20150300
2014-11-21 05:24:26,108.085,,20150300,20141200,,20150300
2014-11-24 02:18:05,108.155,,20150300,20141200,,20150300
2014-11-24 03:19:24,108.195,,20150300,20141200,,20150300
2014-11-24 04:20:16,108.185,,20150300,20141200,,20150300
2014-11-24 05:21:08,108.175,,20150300,20141200,,20150300
2014-11-24 23:00:00,108.18,,20150300,20141200,,20150300
2014-11-25 02:15:04,108.215,,20150300,20141200,,20150300
2014-11-25 03:16:54,108.245,,20150300,20141200,,20150300
2014-11-25 04:18:29,108.245,,20150300,20141200,,20150300
2014-11-25 05:19:39,108.275,,20150300,20141200,,20150300
2014-11-26 02:17:38,108.285,,20150300,20141200,,20150300
2014-11-26 03:19:39,108.285,,20150300,20141200,,20150300
2014-11-26 04:22:19,108.295,,20150300,20141200,,20150300
2014-11-26 05:23:25,108.295,,20150300,20141200,,20150300
2014-11-27 02:20:50,108.255,,20150300,20141200,,20150300
2014-11-27 03:22:42,108.265,,20150300,20141200,,20150300
2014-11-27 04:24:04,108.255,,20150300,20141200,,20150300
2014-11-27 05:25:19,108.245,,20150300,20141200,,20150300
2014-11-27 23:00:00,108.21,,20150300,20141200,,20150300
2014-11-28 02:17:59,108.305,,20150300,20141200,,20150300
2014-11-28 03:20:31,108.305,,20150300,20141200,,20150300
2014-11-28 04:21:53,108.295,,20150300,20141200,,20150300
2014-11-28 05:23:00,108.325,,20150300,20141200,,20150300
2014-12-01 01:46:03,108.395,,20150300,20141200,,20150300
2014-12-01 02:47:39,108.365,,20150300,20141200,,20150300
2014-12-01 03:48:27,108.335,,20150300,20141200,,20150300
2014-12-01 04:49:21,108.345,,20150300,20141200,,20150300
2014-12-02 02:35:25,108.315,,20150300,20141200,,20150300
2014-12-02 03:36:47,108.305,,20150300,20141200,,20150300
2014-12-02 04:39:19,108.315,,20150300,20141200,,20150300
2014-12-03 02:19:44,108.235,,20150300,20141200,,20150300
2014-12-03 03:21:19,108.215,,20150300,20141200,,20150300
2014-12-03 04:22:51,108.205,,20150300,20141200,,20150300
2014-12-03 05:23:57,108.205,,20150300,20141200,,20150300
2014-12-04 02:21:58,107.995,,20150300,20141200,,20150300
2014-12-04 03:23:41,107.975,,20150300,20141200,,20150300
2014-12-04 04:25:03,107.955,,20150300,20141200,,20150300
2014-12-04 05:26:19,107.915,,20150300,20141200,,20150300
2014-12-05 02:21:02,107.995,,20150300,20141200,,20150300
2014-12-05 03:22:32,108.005,,20150300,20141200,,20150300
2014-12-05 04:23:35,107.985,,20150300,20141200,,20150300
2014-12-05 05:25:01,107.995,,20150300,20141200,,20150300
2014-12-08 02:20:21,107.845,,20150300,20141200,,20150300
2014-12-08 03:21:37,107.845,,20150300,20141200,,20150300
2014-12-08 04:22:27,107.835,,20150300,20141200,,20150300
2014-12-08 05:23:19,107.855,,20150300,20141200,,20150300
2014-12-09 02:14:25,107.895,,20150300,20141200,,20150300
2014-12-09 03:16:04,107.925,,20150300,20141200,,20150300
2014-12-09 04:16:59,107.915,,20150300,20141200,,20150300
2014-12-09 05:17:47,107.925,,20150300,20141200,,20150300
2014-12-10 02:18:32,108.055,,20150300,20141200,,20150300
2014-12-10 03:20:24,108.045,,20150300,20141200,,20150300
2014-12-10 04:21:41,108.025,,20150300,20141200,,20150300
2014-12-10 05:22:38,107.945,,20150300,20141200,,20150300
2014-12-11 02:21:54,107.985,,20150300,20141200,,20150300
2014-12-11 03:23:09,108.035,,20150300,20141200,,20150300
2014-12-11 04:24:30,108.045,,20150300,20141200,,20150300
2014-12-11 05:25:35,108.035,,20150300,20141200,,20150300
2014-12-12 02:18:49,108.095,,20150300,20141200,,20150300
2014-12-12 03:21:23,108.125,,20150300,20141200,,20150300
2014-12-12 04:23:12,108.145,,20150300,20141200,,20150300
2014-12-12 05:24:41,108.175,,20150300,20141200,,20150300
2014-12-15 02:10:32,108.215,,20150300,20141200,,20150300
2014-12-15 03:12:29,108.215,,20150300,20141200,,20150300
2014-12-15 04:13:31,108.215,,20150300,20141200,,20150300
2014-12-15 05:14:27,108.145,,20150300,20141200,,20150300
2014-12-16 01:37:44,108.155,,20150300,20141200,,20150300
2014-12-16 02:46:27,108.145,,20150300,20141200,,20150300
2014-12-16 03:50:10,108.145,,20150300,20141200,,20150300
2014-12-16 04:55:10,108.145,,20150300,20141200,,20150300
2014-12-16 04:55:11,108.145,,20150300,20141200,108.055,20150300
2014-12-16 04:55:12,108.055,,20150600,20150300,,20150600
2014-12-22 01:53:23,107.995,,20150600,20150300,,20150600
2014-12-22 02:55:08,108.025,,20150600,20150300,,20150600
2014-12-22 03:56:23,108.025,,20150600,20150300,,20150600
2014-12-22 04:57:17,107.995,,20150600,20150300,,20150600
2014-12-23 02:03:58,108.105,,20150600,20150300,,20150600
2014-12-23 03:05:56,108.095,,20150600,20150300,,20150600
2014-12-23 04:09:15,108.085,,20150600,20150300,,20150600
2014-12-23 05:10:05,108.035,,20150600,20150300,,20150600
2014-12-23 23:00:00,108.01,,20150600,20150300,,20150600
2014-12-24 01:53:57,108.015,,20150600,20150300,,20150600
2014-12-24 03:00:35,108.015,,20150600,20150300,,20150600
2014-12-24 04:02:16,108.005,,20150600,20150300,,20150600
2014-12-24 05:04:34,108.035,,20150600,20150300,,20150600
2014-12-24 23:00:00,108.05,,20150600,20150300,,20150600
2014-12-29 01:27:19,108.045,,20150600,20150300,,20150600
2014-12-29 02:33:57,108.055,,20150600,20150300,,20150600
2014-12-29 03:34:33,108.055,,20150600,20150300,,20150600
2014-12-29 04:35:16,108.075,,20150600,20150300,,20150600
2014-12-30 01:51:19,108.135,,20150600,20150300,,20150600
2014-12-30 02:53:35,108.145,,20150600,20150300,,20150600
2014-12-30 03:54:41,108.145,,20150600,20150300,,20150600
2014-12-30 04:55:50,108.155,,20150600,20150300,,20150600
2014-12-30 23:00:00,108.2,,20150600,20150300,,20150600
2015-01-02 01:53:48,108.125,,20150600,20150300,,20150600
2015-01-02 02:55:37,108.105,,20150600,20150300,,20150600
2015-01-02 03:56:29,108.115,,20150600,20150300,,20150600
2015-01-02 04:57:21,108.115,,20150600,20150300,,20150600
2015-01-05 01:54:59,108.135,,20150600,20150300,,20150600
2015-01-05 02:56:41,108.125,,20150600,20150300,,20150600
2015-01-05 03:57:30,108.105,,20150600,20150300,,20150600
2015-01-05 04:58:22,108.085,,20150600,20150300,,20150600
2015-01-06 01:54:05,108.285,,20150600,20150300,,20150600
2015-01-06 02:56:25,108.285,,20150600,20150300,,20150600
2015-01-06 03:57:31,108.285,,20150600,20150300,,20150600
2015-01-06 04:58:41,108.315,,20150600,20150300,,20150600
2015-01-07 01:55:21,108.355,,20150600,20150300,,20150600
2015-01-07 02:57:36,108.365,,20150600,20150300,,20150600
2015-01-07 03:58:36,108.375,,20150600,20150300,,20150600
2015-01-07 04:59:48,108.375,,20150600,20150300,,20150600
2015-01-08 01:57:40,108.285,,20150600,20150300,,20150600
2015-01-08 02:59:43,108.275,,20150600,20150300,,20150600
2015-01-08 04:00:52,108.285,,20150600,20150300,,20150600
2015-01-08 05:02:03,108.315,,20150600,20150300,,20150600
2015-01-09 02:00:08,108.355,,20150600,20150300,,20150600
2015-01-09 03:02:15,108.365,,20150600,20150300,,20150600
2015-01-09 04:03:15,108.405,,20150600,20150300,,20150600
2015-01-09 05:04:16,108.385,,20150600,20150300,,20150600
2015-01-12 01:58:44,108.555,,20150600,20150300,,20150600
2015-01-12 03:00:31,108.595,,20150600,20150300,,20150600
2015-01-12 04:01:22,108.585,,20150600,20150300,,20150600
2015-01-12 05:02:20,108.555,,20150600,20150300,,20150600
2015-01-13 01:54:11,108.595,,20150600,20150300,,20150600
2015-01-13 02:57:51,108.555,,20150600,20150300,,20150600
2015-01-13 03:59:19,108.57,,20150600,20150300,,20150600
2015-01-13 05:00:53,108.525,,20150600,20150300,,20150600
2015-01-14 01:59:58,108.575,,20150600,20150300,,20150600
2015-01-14 03:02:06,108.625,,20150600,20150300,,20150600
2015-01-14 04:03:21,108.625,,20150600,20150300,,20150600
2015-01-14 05:06:07,108.625,,20150600,20150300,,20150600
2015-01-15 01:59:23,108.615,,20150600,20150300,,20150600
2015-01-15 03:02:56,108.485,,20150600,20150300,,20150600
2015-01-15 04:04:09,108.455,,20150600,20150300,,20150600
2015-01-15 05:05:20,108.485,,20150600,20150300,,20150600
2015-01-16 02:04:21,108.605,,20150600,20150300,,20150600
2015-01-16 03:06:25,108.625,,20150600,20150300,,20150600
2015-01-16 04:07:20,108.655,,20150600,20150300,,20150600
2015-01-16 05:08:16,108.675,,20150600,20150300,,20150600
2015-01-19 01:59:43,108.465,,20150600,20150300,,20150600
2015-01-19 03:01:41,108.465,,20150600,20150300,,20150600
2015-01-19 04:02:39,108.495,,20150600,20150300,,20150600
2015-01-19 05:03:32,108.505,,20150600,20150300,,20150600
2015-01-19 23:00:00,108.51,,20150600,20150300,,20150600
2015-01-20 01:54:26,108.525,,20150600,20150300,,20150600
2015-01-20 02:56:40,108.515,,20150600,20150300,,20150600
2015-01-20 03:58:02,108.535,,20150600,20150300,,20150600
2015-01-20 04:59:19,108.545,,20150600,20150300,,20150600
2015-01-21 02:01:24,108.535,,20150600,20150300,,20150600
2015-01-21 03:03:41,108.545,,20150600,20150300,,20150600
2015-01-21 04:04:41,108.535,,20150600,20150300,,20150600
2015-01-21 05:05:40,108.495,,20150600,20150300,,20150600
2015-01-22 02:03:41,108.415,,20150600,20150300,,20150600
2015-01-22 03:05:43,108.405,,20150600,20150300,,20150600
2015-01-22 04:06:51,108.395,,20150600,20150300,,20150600
2015-01-22 05:07:55,108.375,,20150600,20150300,,20150600
2015-01-23 02:04:51,108.505,,20150600,20150300,,20150600
2015-01-23 03:07:07,108.515,,20150600,20150300,,20150600
2015-01-23 04:08:00,108.545,,20150600,20150300,,20150600
2015-01-23 05:08:57,108.545,,20150600,20150300,,20150600
2015-01-26 01:57:05,108.615,,20150600,20150300,,20150600
2015-01-26 03:00:00,108.635,,20150600,20150300,,20150600
2015-01-26 04:03:29,108.645,,20150600,20150300,,20150600
2015-01-26 05:04:25,108.665,,20150600,20150300,,20150600
2015-01-27 01:56:56,108.535,,20150600,20150300,,20150600
2015-01-27 02:58:50,108.575,,20150600,20150300,,20150600
2015-01-27 04:00:24,108.565,,20150600,20150300,,20150600
2015-01-27 05:01:26,108.545,,20150600,20150300,,20150600
2015-01-28 01:58:06,108.635,,20150600,20150300,,20150600
2015-01-28 03:00:12,108.645,,20150600,20150300,,20150600
2015-01-28 04:01:49,108.645,,20150600,20150300,,20150600
2015-01-28 05:02:53,108.635,,20150600,20150300,,20150600
2015-01-29 02:04:53,108.665,,20150600,20150300,,20150600
2015-01-29 03:07:02,108.655,,20150600,20150300,,20150600
2015-01-29 04:08:09,108.675,,20150600,20150300,,20150600
2015-01-29 05:09:03,108.635,,20150600,20150300,,20150600
2015-01-30 02:03:48,108.665,,20150600,20150300,,20150600
2015-01-30 03:05:49,108.685,,20150600,20150300,,20150600
2015-01-30 04:07:12,108.695,,20150600,20150300,,20150600
2015-01-30 05:08:02,108.685,,20150600,20150300,,20150600
2015-01-30 23:00:00,108.7,,20150600,20150300,,20150600
2015-02-02 02:06:10,108.735,,20150600,20150300,,20150600
2015-02-02 03:08:21,108.715,,20150600,20150300,,20150600
2015-02-02 04:09:10,108.705,,20150600,20150300,,20150600
2015-02-02 05:10:00,108.705,,20150600,20150300,,20150600
2015-02-03 01:59:11,108.735,,20150600,20150300,,20150600
2015-02-03 03:01:17,108.745,,20150600,20150300,,20150600
2015-02-03 04:03:03,108.855,,20150600,20150300,,20150600
2015-02-03 05:04:20,108.885,,20150600,20150300,,20150600
2015-02-04 02:02:24,108.745,,20150600,20150300,,20150600
2015-02-04 03:04:46,108.735,,20150600,20150300,,20150600
2015-02-04 04:06:07,108.735,,20150600,20150300,,20150600
2015-02-04 05:07:16,108.755,,20150600,20150300,,20150600
2015-02-05 02:06:14,108.855,,20150600,20150300,,20150600
2015-02-05 03:08:37,108.855,,20150600,20150300,,20150600
2015-02-05 04:09:45,108.795,,20150600,20150300,,20150600
2015-02-05 05:10:58,108.765,,20150600,20150300,,20150600
2015-02-06 02:09:43,108.725,,20150600,20150300,,20150600
2015-02-06 03:12:11,108.715,,20150600,20150300,,20150600
2015-02-06 04:13:17,108.725,,20150600,20150300,,20150600
2015-02-06 05:14:18,108.715,,20150600,20150300,,20150600
2015-02-09 02:11:46,108.665,,20150600,20150300,,20150600
2015-02-09 03:13:49,108.695,,20150600,20150300,,20150600
2015-02-09 04:14:43,108.695,,20150600,20150300,,20150600
2015-02-09 05:15:39,108.705,,20150600,20150300,,20150600
2015-02-10 01:59:59,108.495,,20150600,20150300,,20150600
2015-02-10 03:02:53,108.455,,20150600,20150300,,20150600
2015-02-10 04:03:58,108.465,,20150600,20150300,,20150600
2015-02-10 05:05:10,108.465,,20150600,20150300,,20150600
2015-02-11 02:03:28,108.475,,20150600,20150300,,20150600
2015-02-11 03:05:41,108.515,,20150600,20150300,,20150600
2015-02-11 04:07:17,108.515,,20150600,20150300,,20150600
2015-02-11 05:08:19,108.475,,20150600,20150300,,20150600
2015-02-12 02:07:52,108.425,,20150600,20150300,,20150600
2015-02-12 03:09:49,108.415,,20150600,20150300,,20150600
2015-02-12 04:11:02,108.425,,20150600,20150300,,20150600
2015-02-12 05:12:03,108.405,,20150600,20150300,,20150600
2015-02-13 02:10:00,108.425,,20150600,20150300,,20150600
2015-02-13 03:12:01,108.425,,20150600,20150300,,20150600
2015-02-13 04:13:01,108.415,,20150600,20150300,,20150600
2015-02-13 05:13:52,108.425,,20150600,20150300,,20150600
2015-02-17 02:56:49,108.415,,20150600,20150300,,20150600
2015-02-17 04:00:23,108.405,,20150600,20150300,,20150600
2015-02-17 05:02:04,108.425,,20150600,20150300,,20150600
2015-02-17 23:00:00,108.44,,20150600,20150300,,20150600
2015-02-23 02:00:44,108.395,,20150600,20150300,,20150600
2015-02-23 03:00:52,108.375,,20150600,20150300,,20150600
2015-02-23 04:01:03,108.475,,20150600,20150300,,20150600
2015-02-23 05:01:16,108.415,,20150600,20150300,,20150600
2015-02-23 23:00:00,108.43,,20150600,20150300,,20150600
2015-02-24 01:41:26,108.475,,20150600,20150300,,20150600
2015-02-24 02:41:47,108.475,,20150600,20150300,,20150600
2015-02-24 03:42:19,108.455,,20150600,20150300,,20150600
2015-02-24 04:42:40,108.415,,20150600,20150300,,20150600
2015-02-24 23:00:00,108.41,,20150600,20150300,,20150600
2015-02-25 01:37:52,108.515,,20150600,20150300,,20150600
2015-02-25 02:38:16,108.515,,20150600,20150300,,20150600
2015-02-25 03:38:34,108.515,,20150600,20150300,,20150600
2015-02-25 04:39:05,108.495,,20150600,20150300,,20150600
2015-02-25 23:00:00,108.51,,20150600,20150300,,20150600
2015-02-26 01:41:40,108.525,,20150600,20150300,,20150600
2015-02-26 02:42:05,108.505,,20150600,20150300,,20150600
2015-02-26 03:42:24,108.505,,20150600,20150300,,20150600
2015-02-26 04:42:43,108.515,,20150600,20150300,,20150600
2015-02-26 23:00:00,108.5,,20150600,20150300,,20150600
2015-02-27 01:44:18,108.505,,20150600,20150300,,20150600
2015-02-27 02:44:47,108.505,,20150600,20150300,,20150600
2015-02-27 03:45:19,108.505,,20150600,20150300,,20150600
2015-02-27 04:46:01,108.545,,20150600,20150300,,20150600
2015-03-02 01:51:12,108.665,,20150600,20150300,,20150600
2015-03-02 02:51:27,108.675,,20150600,20150300,,20150600
2015-03-02 03:51:37,108.675,,20150600,20150300,,20150600
2015-03-02 04:51:48,108.665,,20150600,20150300,,20150600
2015-03-02 23:00:00,108.66,,20150600,20150300,,20150600
2015-03-03 01:54:54,108.685,,20150600,20150300,,20150600
2015-03-03 02:55:11,108.685,,20150600,20150300,,20150600
2015-03-03 03:55:36,108.625,,20150600,20150300,,20150600
2015-03-03 04:55:47,108.645,,20150600,20150300,,20150600
2015-03-03 23:00:00,108.67,,20150600,20150300,,20150600
2015-03-04 02:08:18,108.695,,20150600,20150300,,20150600
2015-03-04 03:09:15,108.695,,20150600,20150300,,20150600
2015-03-04 04:09:57,108.695,,20150600,20150300,,20150600
2015-03-04 05:10:22,108.705,,20150600,20150300,,20150600
2015-03-04 23:00:00,108.69,,20150600,20150300,,20150600
2015-03-05 02:09:23,108.705,,20150600,20150300,,20150600
2015-03-05 03:09:36,108.705,,20150600,20150300,,20150600
2015-03-05 04:10:07,108.705,,20150600,20150300,,20150600
2015-03-05 05:10:33,108.715,,20150600,20150300,,20150600
2015-03-05 23:00:00,108.72,,20150600,20150300,,20150600
2015-03-06 02:16:32,108.825,,20150600,20150300,,20150600
2015-03-06 03:17:08,108.835,,20150600,20150300,,20150600
2015-03-06 04:17:41,108.845,,20150600,20150300,,20150600
2015-03-06 05:18:13,108.845,,20150600,20150300,,20150600
2015-03-06 23:00:00,108.83,108.75,20150600,20150300,108.75,20150600
2015-03-09 02:10:33,108.785,,20150600,20150300,,20150600
2015-03-09 03:10:46,108.795,,20150600,20150300,,20150600
2015-03-09 04:10:56,108.805,,20150600,20150300,,20150600
2015-03-09 05:11:04,108.835,,20150600,20150300,,20150600
2015-03-09 23:00:00,108.85,,20150600,20150300,,20150600
2015-03-10 02:11:47,108.835,,20150600,20150300,,20150600
2015-03-10 03:12:00,108.835,,20150600,20150300,,20150600
2015-03-10 04:12:48,108.825,,20150600,20150300,,20150600
2015-03-10 05:13:35,108.845,,20150600,20150300,,20150600
2015-03-10 23:00:00,108.79,,20150600,20150300,,20150600
2015-03-11 02:13:51,108.935,,20150600,20150300,,20150600
2015-03-11 03:14:32,108.945,,20150600,20150300,,20150600
2015-03-11 04:15:16,108.965,,20150600,20150300,,20150600
2015-03-11 05:15:51,108.955,,20150600,20150300,,20150600
2015-03-11 23:00:00,108.91,,20150600,20150300,,20150600
2015-03-12 02:22:25,109.095,,20150600,20150300,,20150600
2015-03-12 03:23:20,109.005,,20150600,20150300,,20150600
2015-03-12 04:23:56,108.955,,20150600,20150300,,20150600
2015-03-12 05:24:10,108.985,,20150600,20150300,,20150600
2015-03-12 23:00:00,108.93,108.92,20150600,20150300,108.92,20150600
2015-03-13 02:25:05,109.025,,20150600,20150300,,20150600
2015-03-13 03:25:28,109.025,,20150600,20150300,,20150600
2015-03-13 04:26:00,109.045,,20150600,20150300,,20150600
2015-03-13 05:26:16,109.035,,20150600,20150300,,20150600
2015-03-13 05:26:17,109.035,,20150600,20150300,109.025,20150600
2015-03-13 05:26:18,109.025,,20150900,20150600,,20150900
2015-03-13 23:00:00,108.97,,20150900,20150600,,20150900
2015-03-16 02:10:59,108.975,,20150900,20150600,,20150900
2015-03-16 03:11:14,108.995,,20150900,20150600,,20150900
2015-03-16 04:11:25,109.005,,20150900,20150600,,20150900
2015-03-16 05:11:38,109.005,,20150900,20150600,,20150900
2015-03-16 23:00:00,109.0,,20150900,20150600,,20150900
2015-03-17 02:08:24,108.985,,20150900,20150600,,20150900
2015-03-17 03:09:00,108.955,,20150900,20150600,,20150900
2015-03-17 04:09:59,108.975,,20150900,20150600,,20150900
2015-03-17 05:10:11,108.985,,20150900,20150600,,20150900
2015-03-17 23:00:00,108.95,,20150900,20150600,,20150900
2015-03-18 02:09:20,108.985,,20150900,20150600,,20150900
2015-03-18 03:09:37,108.995,,20150900,20150600,,20150900
2015-03-18 04:09:58,108.995,,20150900,20150600,,20150900
2015-03-18 05:10:11,109.025,,20150900,20150600,,20150900
2015-03-18 23:00:00,109.02,,20150900,20150600,,20150900
2015-03-19 02:16:58,109.135,,20150900,20150600,,20150900
2015-03-19 03:17:26,109.125,,20150900,20150600,,20150900
2015-03-19 04:17:43,109.125,,20150900,20150600,,20150900
2015-03-19 05:17:53,109.115,,20150900,20150600,,20150900
2015-03-19 23:00:00,109.13,109.05,20150900,20150600,109.05,20150900
2015-03-20 02:17:08,109.165,,20150900,20150600,,20150900
2015-03-20 03:17:42,109.185,,20150900,20150600,,20150900
2015-03-20 04:58:24,109.235,,20150900,20150600,,20150900
2015-03-20 23:00:00,109.22,,20150900,20150600,,20150900
2015-03-23 23:00:00,109.22,,20150900,20150600,,20150900
2015-03-24 02:03:30,109.205,,20150900,20150600,,20150900
2015-03-24 03:04:04,109.215,,20150900,20150600,,20150900
2015-03-24 04:04:34,109.215,,20150900,20150600,,20150900
2015-03-24 05:04:49,109.215,,20150900,20150600,,20150900
2015-03-24 23:00:00,109.25,,20150900,20150600,,20150900
2015-03-25 02:10:01,109.285,,20150900,20150600,,20150900
2015-03-25 03:10:30,109.285,,20150900,20150600,,20150900
2015-03-25 04:10:44,109.285,,20150900,20150600,,20150900
2015-03-25 05:10:53,109.285,,20150900,20150600,,20150900
2015-03-25 23:00:00,109.28,,20150900,20150600,,20150900
2015-03-26 02:18:01,109.295,,20150900,20150600,,20150900
2015-03-26 03:18:18,109.315,,20150900,20150600,,20150900
2015-03-26 04:18:35,109.295,,20150900,20150600,,20150900
2015-03-26 05:18:50,109.295,,20150900,20150600,,20150900
2015-03-26 23:00:00,109.28,,20150900,20150600,,20150900
2015-03-27 02:17:33,109.285,,20150900,20150600,,20150900
2015-03-27 03:17:53,109.305,,20150900,20150600,,20150900
2015-03-27 04:18:30,109.305,,20150900,20150600,,20150900
2015-03-27 05:18:49,109.315,,20150900,20150600,,20150900
2015-03-27 23:00:00,109.33,,20150900,20150600,,20150900
2015-03-30 02:04:43,109.315,,20150900,20150600,,20150900
2015-03-30 03:04:53,109.325,,20150900,20150600,,20150900
2015-03-30 04:05:00,109.315,,20150900,20150600,,20150900
2015-03-30 05:05:07,109.325,,20150900,20150600,,20150900
2015-03-30 23:00:00,109.4,,20150900,20150600,,20150900
2015-03-31 02:05:41,109.455,,20150900,20150600,,20150900
2015-03-31 03:06:01,109.455,,20150900,20150600,,20150900
2015-03-31 04:06:23,109.485,,20150900,20150600,,20150900
2015-03-31 05:06:39,109.465,,20150900,20150600,,20150900
2015-03-31 23:00:00,109.48,,20150900,20150600,,20150900
2015-04-01 02:11:44,109.495,,20150900,20150600,,20150900
2015-04-01 03:12:11,109.5,,20150900,20150600,,20150900
2015-04-01 04:12:31,109.505,,20150900,20150600,,20150900
2015-04-01 05:12:51,109.505,,20150900,20150600,,20150900
2015-04-01 23:00:00,109.47,,20150900,20150600,,20150900
2015-04-02 02:19:53,109.465,,20150900,20150600,,20150900
2015-04-02 03:20:16,109.465,,20150900,20150600,,20150900
2015-04-02 04:20:32,109.465,,20150900,20150600,,20150900
2015-04-02 05:20:39,109.465,,20150900,20150600,,20150900
2015-04-02 23:00:00,109.48,,20150900,20150600,,20150900
2015-04-03 23:00:00,109.52,,20150900,20150600,,20150900
2015-04-06 02:50:38,109.535,,20150900,20150600,,20150900
2015-04-06 03:52:44,109.555,,20150900,20150600,,20150900
2015-04-06 04:54:44,109.555,,20150900,20150600,,20150900
2015-04-06 23:00:00,109.52,,20150900,20150600,,20150900
2015-04-07 23:00:00,109.49,,20150900,20150600,,20150900
2015-04-08 01:57:11,109.435,,20150900,20150600,,20150900
2015-04-08 02:57:47,109.445,,20150900,20150600,,20150900
2015-04-08 03:58:19,109.445,,20150900,20150600,,20150900
2015-04-08 04:58:44,109.445,,20150900,20150600,,20150900
2015-04-08 23:00:00,109.46,,20150900,20150600,,20150900
2015-04-09 02:05:54,109.405,,20150900,20150600,,20150900
2015-04-09 03:06:16,109.395,,20150900,20150600,,20150900
2015-04-09 04:06:38,109.525,,20150900,20150600,,20150900
2015-04-09 05:06:48,109.535,,20150900,20150600,,20150900
2015-04-09 23:00:00,109.53,,20150900,20150600,,20150900
2015-04-10 02:05:13,109.575,,20150900,20150600,,20150900
2015-04-10 03:05:30,109.515,,20150900,20150600,,20150900
2015-04-10 04:05:38,109.505,,20150900,20150600,,20150900
2015-04-10 05:06:05,109.545,,20150900,20150600,,20150900
2015-04-10 23:00:00,109.52,,20150900,20150600,,20150900
2015-04-13 01:52:00,109.455,,20150900,20150600,,20150900
2015-04-13 02:52:11,109.445,,20150900,20150600,,20150900
2015-04-13 03:52:19,109.455,,20150900,20150600,,20150900
2015-04-13 04:52:27,109.455,,20150900,20150600,,20150900
2015-04-13 23:00:00,109.46,,20150900,20150600,,20150900
2015-04-14 02:00:00,109.425,,20150900,20150600,,20150900
2015-04-14 03:00:37,109.395,,20150900,20150600,,20150900
2015-04-14 04:00:47,109.385,,20150900,20150600,,20150900
2015-04-14 05:00:56,109.395,,20150900,20150600,,20150900
2015-04-14 23:00:00,109.46,,20150900,20150600,,20150900
2015-04-15 02:09:18,109.485,,20150900,20150600,,20150900
2015-04-15 03:09:41,109.475,,20150900,20150600,,20150900
2015-04-15 04:10:18,109.445,,20150900,20150600,,20150900
2015-04-15 05:10:29,109.465,,20150900,20150600,,20150900
2015-04-15 23:00:00,109.49,,20150900,20150600,,20150900
2015-04-16 02:16:29,109.485,,20150900,20150600,,20150900
2015-04-16 03:16:55,109.465,,20150900,20150600,,20150900
2015-04-16 04:17:06,109.475,,20150900,20150600,,20150900
2015-04-16 05:17:25,109.465,,20150900,20150600,,20150900
2015-04-16 23:00:00,109.48,,20150900,20150600,,20150900
2015-04-17 02:19:34,109.505,,20150900,20150600,,20150900
2015-04-17 03:19:57,109.545,,20150900,20150600,,20150900
2015-04-17 04:21:02,109.545,,20150900,20150600,,20150900
2015-04-17 05:21:11,109.555,,20150900,20150600,,20150900
2015-04-17 23:00:00,109.58,109.56,20150900,20150600,109.56,20150900
2015-04-20 02:09:01,109.585,,20150900,20150600,,20150900
2015-04-20 03:09:12,109.565,,20150900,20150600,,20150900
2015-04-20 04:09:21,109.565,,20150900,20150600,,20150900
