DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2021-10-19 23:00:00,,20211200,0.3599,20211100,,20211200
2021-10-20 23:00:00,,20211200,0.3595,20211100,,20211200
2021-10-23 23:00:00,0.36,20211200,0.3593,20211100,0.36,20211200
2021-10-25 23:00:00,0.3599,20211200,0.3593,20211100,0.3599,20211200
2021-10-28 23:00:00,,20211200,0.3594,20211100,,20211200
2021-10-29 23:00:00,0.3603,20211200,0.3599,20211100,0.3603,20211200
2021-11-01 23:00:00,0.3596,20211200,0.3591,20211100,0.3596,20211200
2021-11-02 23:00:00,0.3602,20211200,0.3596,20211100,0.3602,20211200
2021-11-03 23:00:00,0.359,20211200,,20211100,0.359,20211200
2021-11-04 23:00:00,,20211200,0.3587,20211100,,20211200
2021-11-08 23:00:00,0.3598,20211200,0.3594,20211100,0.3598,20211200
2021-11-11 23:00:00,,20220100,0.3595,20211200,,20220100
2021-11-15 23:00:00,0.3616,20220100,0.3604,20211200,0.3616,20220100
2021-11-22 23:00:00,0.3611,20220100,0.3601,20211200,0.3611,20220100
2021-11-25 23:00:00,0.361,20220100,0.3599,20211200,0.361,20220100
2021-11-26 23:00:00,0.36,20220100,,20211200,0.36,20220100
2021-11-29 23:00:00,0.3604,20220100,0.3598,20211200,0.3604,20220100
2021-11-30 23:00:00,0.362,20220100,,20211200,0.362,20220100
2021-12-01 23:00:00,,20220100,0.3618,20211200,,20220100
2021-12-06 23:00:00,0.3617,20220100,0.3608,20211200,0.3617,20220100
2021-12-07 23:00:00,,20220100,0.3607,20211200,,20220100
2021-12-08 23:00:00,0.3613,20220100,0.3606,20211200,0.3613,20220100
2021-12-13 23:00:00,0.3608,20220100,0.3606,20211200,0.3608,20220100
2021-12-15 23:00:00,,20220200,0.3598,20220100,,20220200
2021-12-20 23:00:00,0.3605,20220200,0.3596,20220100,0.3605,20220200
2021-12-21 23:00:00,0.361,20220200,0.3601,20220100,0.361,20220200
2021-12-27 23:00:00,0.3625,20220200,0.3619,20220100,0.3625,20220200
2021-12-29 23:00:00,,20220200,0.3628,20220100,,20220200
2022-01-03 23:00:00,0.3627,20220200,0.3622,20220100,0.3627,20220200
2022-01-06 23:00:00,,20220200,0.3623,20220100,,20220200
2022-01-10 23:00:00,0.3624,20220200,0.3617,20220100,0.3624,20220200
2022-01-13 23:00:00,,20220300,0.3632,20220200,,20220300
2022-01-15 23:00:00,0.3641,20220300,0.3631,20220200,0.3641,20220300
2022-01-17 23:00:00,0.3644,20220300,0.3637,20220200,0.3644,20220300
2022-01-18 23:00:00,,20220300,0.3638,20220200,,20220300
2022-01-24 23:00:00,0.3627,20220300,0.3616,20220200,0.3627,20220300
2022-01-26 23:00:00,,20220300,0.3611,20220200,,20220300
2022-01-27 23:00:00,,20220300,0.36,20220200,,20220300
2022-01-28 23:00:00,,20220300,0.3593,20220200,,20220300
2022-01-31 23:00:00,0.3601,20220300,0.3593,20220200,0.3601,20220300
2022-02-07 23:00:00,0.3598,20220300,0.3592,20220200,0.3598,20220300
2022-02-09 23:00:00,,20220300,0.3593,20220200,,20220300
2022-02-14 23:00:00,0.3591,20220300,0.3587,20220200,0.3591,20220300
2022-02-15 23:00:00,0.3601,20220400,0.3588,20220300,0.3601,20220400
2022-02-21 23:00:00,0.3607,20220400,0.3599,20220300,0.3607,20220400
