DATETIME,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT,PRICE,FORWARD,CARRY
2013-10-10 23:00:00,201312,201403,201403,139.65,139.52,139.52
2013-10-11 10:09:54,201312,201403,201403,139.6303846153846,,
2013-10-11 23:00:00,201312,201403,201403,139.79,139.66,139.66
2013-10-14 23:00:00,201312,201403,201403,139.75,139.61,139.61
2013-10-15 09:04:43,201312,201403,201403,139.3373076923077,,
2013-10-15 23:00:00,201312,201403,201403,139.24,139.07,139.07
2013-10-16 23:00:00,201312,201403,201403,138.91,138.71,138.71
2013-10-17 23:00:00,201312,201403,201403,139.68,139.53,139.53
2013-10-18 05:41:15,201312,201403,201403,,,
2013-10-18 23:00:00,201312,201403,201403,140.05,139.93,139.93
2013-10-21 11:37:16,201312,201403,201403,140.045,,
2013-10-21 23:00:00,201312,201403,201403,139.91,139.79,139.79
2013-10-22 10:10:47,201312,201403,201403,139.9175,,
2013-10-22 23:00:00,201312,201403,201403,140.54,140.44,140.44
2013-10-23 10:10:48,201312,201403,201403,140.78884615384615,,
2013-10-23 23:00:00,201312,201403,201403,140.86,140.8,140.8
2013-10-24 10:10:49,201312,201403,201403,140.84115384615384,,
2013-10-24 23:00:00,201312,201403,201403,140.87,140.82,140.82
2013-10-25 09:05:58,201312,201403,201403,141.0826923076923,,
2013-10-25 23:00:00,201312,201403,201403,141.06,141.01,141.01
2013-10-28 09:05:46,201312,201403,201403,140.9780769230769,,
2013-10-28 23:00:00,201312,201403,201403,141.15,141.12,141.12
2013-10-29 09:05:48,201312,201403,201403,141.23653846153846,,
2013-10-29 23:00:00,201312,201403,201403,141.27,141.25,141.25
2013-10-30 09:05:47,201312,201403,201403,141.4942307692308,,
2013-10-30 23:00:00,201312,201403,201403,141.45,141.47,141.47
2013-10-31 09:05:48,201312,201403,201403,141.7680769230769,,
2013-10-31 23:00:00,201312,201403,201403,142.0,142.01,142.01
2013-11-01 09:05:48,201312,201403,201403,142.075,,
2013-11-01 23:00:00,201312,201403,201403,141.85,141.88,141.88
2013-11-04 09:05:48,201312,201403,201403,141.89346153846154,,
2013-11-04 23:00:00,201312,201403,201403,141.89,141.91,141.91
2013-11-05 09:05:51,201312,201403,201403,141.68423076923077,,
2013-11-05 23:00:00,201312,201403,201403,141.16,141.18,141.18
2013-11-06 09:05:47,201312,201403,201403,141.30115384615385,,
2013-11-06 23:00:00,201312,201403,201403,141.15,141.16,141.16
2013-11-07 09:05:54,201312,201403,201403,141.14038461538462,,
2013-11-07 23:00:00,201312,201403,201403,141.83,141.9,141.9
2013-11-08 09:05:47,201312,201403,201403,141.77423076923077,,
2013-11-08 23:00:00,201312,201403,201403,141.02,141.06,141.06
2013-11-11 09:05:51,201312,201403,201403,141.185,,
2013-11-11 23:00:00,201312,201403,201403,141.01,141.03,141.03
2013-11-12 09:05:57,201312,201403,201403,140.67884615384617,,
2013-11-12 23:00:00,201312,201403,201403,140.7,140.7,140.7
2013-11-13 09:05:48,201312,201403,201403,140.81884615384615,,
2013-11-13 23:00:00,201312,201403,201403,141.33,141.35,141.35
2013-11-14 09:05:54,201312,201403,201403,141.64115384615386,,
2013-11-14 23:00:00,201312,201403,201403,141.7,141.77,141.77
2013-11-15 09:05:51,201312,201403,201403,141.55916666666667,,
2013-11-15 23:00:00,201312,201403,201403,141.63,141.71,141.71
2013-11-18 09:05:58,201312,201403,201403,141.69423076923076,,
2013-11-18 23:00:00,201312,201403,201403,141.85,141.99,141.99
2013-11-19 09:05:53,201312,201403,201403,141.72346153846155,,
2013-11-19 23:00:00,201312,201403,201403,141.41,141.54,141.54
2013-11-20 09:05:54,201312,201403,201403,141.165,,
2013-11-20 23:00:00,201312,201403,201403,141.44,141.61,141.61
2013-11-21 09:02:09,201312,201403,201403,140.88,,
2013-11-21 23:00:00,201312,201403,201403,140.98,141.11,141.11
2013-11-22 09:02:14,201312,201403,201403,140.7075,,
2013-11-22 23:00:00,201312,201403,201403,140.95,141.08,141.08
2013-11-25 09:02:08,201312,201403,201403,141.195,,
2013-11-25 23:00:00,201312,201403,201403,141.32,141.49,141.49
2013-11-26 09:02:05,201312,201403,201403,141.325,,
2013-11-26 23:00:00,201312,201403,201403,141.7,141.89,141.89
2013-11-27 09:02:04,201312,201403,201403,141.635,,
2013-11-27 20:18:07,201312,201403,201403,141.585,141.82,141.82
2013-11-27 23:00:00,201312,201403,201403,141.63,141.83,141.83
2013-11-28 09:02:07,201312,201403,201403,141.23250000000002,,
2013-11-28 12:08:21,201312,201403,201403,141.495,141.675,141.675
2013-11-28 14:11:01,201312,201403,201403,141.595,141.775,141.775
2013-11-28 23:00:00,201312,201403,201403,141.65,141.84,141.84
2013-11-29 09:02:30,201312,201403,201403,141.5425,141.755,141.755
2013-11-29 23:00:00,201312,201403,201403,141.71,141.89,141.89
2013-12-02 09:02:28,201312,201403,201403,141.345,141.5275,141.5275
2013-12-02 23:00:00,201312,201403,201403,141.12,141.31,141.31
2013-12-03 09:03:07,201312,201403,201403,141.005,141.1875,141.1875
2013-12-03 23:00:00,201312,201403,201403,141.28,141.43,141.43
2013-12-04 09:03:05,201312,201403,201403,141.0625,141.215,141.215
2013-12-04 23:00:00,201312,201403,201403,140.38,140.46,140.46
2013-12-05 09:03:03,201312,201403,201403,140.4975,140.515,140.515
2013-12-05 23:00:00,201312,201403,201403,139.96,139.89,139.89
2013-12-06 09:03:08,201312,201403,201403,140.11,139.945,139.945
2013-12-06 09:03:09,201312,201403,201403,140.11,139.945,139.945
2013-12-06 09:03:10,201403,201406,201406,139.945,,
2013-12-06 23:00:00,201403,201406,201406,140.11,138.36,138.36
2013-12-09 23:00:00,201403,201406,201406,140.09,138.18,138.18
2013-12-10 09:31:28,201403,201406,201406,140.195,,
2013-12-10 10:57:04,201403,201406,201406,140.11,,
2013-12-10 11:19:33,201403,201406,201406,140.16,138.255,138.255
2013-12-10 23:00:00,201403,201406,201406,140.17,,
2013-12-11 23:00:00,201403,201406,201406,140.3,138.36,138.36
2013-12-12 09:02:11,201403,201406,201406,140.235,138.33666666666667,138.33666666666667
2013-12-12 23:00:00,201403,201406,201406,140.1,138.19,138.19
2013-12-13 09:02:09,201403,201406,201406,140.075,138.165,138.165
2013-12-13 23:00:00,201403,201406,201406,140.25,,
2013-12-16 09:02:07,201403,201406,201406,140.245,138.3375,138.3375
2013-12-16 23:00:00,201403,201406,201406,140.25,138.33,138.33
2013-12-17 09:02:09,201403,201406,201406,140.255,138.33,138.33
2013-12-17 23:00:00,201403,201406,201406,140.29,138.35,138.35
2013-12-18 09:02:11,201403,201406,201406,140.395,138.465,138.465
2013-12-18 23:00:00,201403,201406,201406,140.14,138.21,138.21
2013-12-19 09:02:10,201403,201406,201406,140.1575,138.2625,138.2625
2013-12-19 09:27:29,201403,201406,201406,140.105,138.195,138.195
2013-12-19 23:00:00,201403,201406,201406,139.8,137.9,137.9
2013-12-20 09:02:07,201403,201406,201406,139.795,137.915,137.915
2013-12-20 23:00:00,201403,201406,201406,139.92,138.03,138.03
2013-12-23 23:00:00,201403,201406,201406,139.75,137.87,137.87
2013-12-24 10:40:14,201403,201406,201406,,,
2013-12-25 09:02:03,201403,201406,201406,,,
2013-12-26 09:02:03,201403,201406,201406,,,
2013-12-27 09:02:03,201403,201406,201406,139.295,137.41,137.41
2013-12-27 23:00:00,201403,201406,201406,138.96,137.12,137.12
2013-12-30 09:02:05,201403,201406,201406,138.9225,137.08,137.08
2013-12-30 23:00:00,201403,201406,201406,139.17,137.31,137.31
2013-12-31 09:02:07,201403,201406,201406,,,
2014-01-01 09:02:05,201403,201406,201406,,,
2014-01-02 09:02:05,201403,201406,201406,138.795,136.9375,136.9375
2014-01-02 23:00:00,201403,201406,201406,139.12,137.26,137.26
2014-01-03 09:02:09,201403,201406,201406,139.1725,137.315,137.315
2014-01-03 23:00:00,201403,201406,201406,139.09,137.23,137.23
2014-01-06 23:00:00,201403,201406,201406,139.54,137.67,137.67
2014-01-07 09:02:15,201403,201406,201406,139.645,137.765,137.765
2014-01-07 23:00:00,201403,201406,201406,139.76,137.87,137.87
2014-01-08 09:02:15,201403,201406,201406,139.6175,137.735,137.735
2014-01-08 23:00:00,201403,201406,201406,139.54,137.65,137.65
2014-01-09 09:02:11,201403,201406,201406,139.485,137.58166666666668,137.58166666666668
2014-01-09 23:00:00,201403,201406,201406,139.56,137.66,137.66
2014-01-10 23:00:00,201403,201406,201406,140.25,138.35,138.35
2014-01-13 09:02:13,201403,201406,201406,140.3025,138.3875,138.3875
2014-01-13 23:00:00,201403,201406,201406,140.65,138.75,138.75
2014-01-14 09:02:09,201403,201406,201406,140.655,138.75833333333333,138.75833333333333
2014-01-14 23:00:00,201403,201406,201406,140.68,138.78,138.78
2014-01-15 09:02:09,201403,201406,201406,140.6125,138.7175,138.7175
2014-01-15 23:00:00,201403,201406,201406,140.54,138.63,138.63
2014-01-16 09:02:07,201403,201406,201406,140.7475,138.835,138.835
2014-01-16 23:00:00,201403,201406,201406,141.16,139.25,139.25
2014-01-17 09:02:09,201403,201406,201406,141.295,139.385,139.385
2014-01-17 23:00:00,201403,201406,201406,141.4,139.48,139.48
2014-01-20 23:00:00,201403,201406,201406,141.57,139.64,139.64
2014-01-21 09:02:10,201403,201406,201406,141.4475,139.53166666666667,139.53166666666667
2014-01-21 23:00:00,201403,201406,201406,141.65,139.73,139.73
2014-01-22 09:02:15,201403,201406,201406,141.6725,139.75666666666666,139.75666666666666
2014-01-22 23:00:00,201403,201406,201406,141.51,139.59,139.59
2014-01-23 23:00:00,201403,201406,201406,142.04,140.1,140.1
2014-01-24 09:02:11,201403,201406,201406,142.435,140.49125,140.49125
2014-01-24 23:00:00,201403,201406,201406,142.66,140.72,140.72
2014-01-27 09:02:11,201403,201406,201406,142.575,140.6175,140.6175
2014-01-27 23:00:00,201403,201406,201406,142.55,140.61,140.61
2014-01-28 23:00:00,201403,201406,201406,142.46,140.52,140.52
2014-01-29 09:03:03,201403,201406,201406,142.315,140.3825,140.3825
2014-01-29 23:00:00,201403,201406,201406,142.9,140.98,140.98
2014-01-30 23:00:00,201403,201406,201406,143.23,141.3,141.3
2014-01-31 09:43:41,201403,201406,201406,143.445,141.52,141.52
2014-01-31 10:00:43,201403,201406,201406,143.705,141.6625,141.6625
2014-01-31 10:15:54,201403,201406,201406,143.71,141.7875,141.7875
2014-01-31 10:24:39,201403,201406,201406,143.7275,141.8,141.8
2014-01-31 23:00:00,201403,201406,201406,143.88,141.96,141.96
2014-02-03 08:04:15,201403,201406,201406,143.76999999999998,141.84666666666666,141.84666666666666
2014-02-03 08:15:00,201403,201406,201406,143.75,141.83,141.83
2014-02-03 08:28:50,201403,201406,201406,143.7875,141.87,141.87
2014-02-03 08:41:09,201403,201406,201406,143.805,141.88,141.88
2014-02-03 08:54:55,201403,201406,201406,143.7625,141.85,141.85
2014-02-03 09:11:51,201403,201406,201406,143.805,141.875,141.875
2014-02-03 09:25:52,201403,201406,201406,143.805,141.8775,141.8775
2014-02-03 09:40:55,201403,201406,201406,143.775,141.85500000000002,141.85500000000002
2014-02-03 09:56:11,201403,201406,201406,143.825,141.89,141.89
2014-02-03 10:11:04,201403,201406,201406,143.745,141.82750000000001,141.82750000000001
2014-02-03 10:26:11,201403,201406,201406,143.8725,141.95,141.95
2014-02-03 10:41:21,201403,201406,201406,143.8625,141.93,141.93
2014-02-03 10:55:55,201403,201406,201406,143.79,141.88,141.88
2014-02-03 11:10:42,201403,201406,201406,143.805,141.88,141.88
2014-02-03 11:26:20,201403,201406,201406,143.775,141.85,141.85
2014-02-03 11:33:36,201403,201406,201406,143.715,141.79,141.79
2014-02-03 15:17:55,201403,201406,201406,143.96,,
2014-02-03 16:40:19,201403,201406,201406,144.0425,142.135,142.135
2014-02-03 23:00:00,201403,201406,201406,144.02,142.1,142.1
2014-02-04 08:00:52,201403,201406,201406,144.13,142.20333333333335,142.20333333333335
2014-02-04 09:10:31,201403,201406,201406,144.1125,142.1875,142.1875
2014-02-04 10:55:30,201403,201406,201406,144.115,142.18,142.18
2014-02-04 11:55:32,201403,201406,201406,144.115,142.1975,142.1975
2014-02-04 23:00:00,201403,201406,201406,143.98,142.06,142.06
2014-02-05 08:02:39,201403,201406,201406,144.095,142.17333333333332,142.17333333333332
2014-02-05 09:11:13,201403,201406,201406,144.0775,142.16,142.16
2014-02-05 10:11:47,201403,201406,201406,144.255,142.32,142.32
2014-02-05 11:21:02,201403,201406,201406,144.205,142.255,142.255
2014-02-05 12:21:24,201403,201406,201406,144.245,142.31,142.31
2014-02-05 13:40:17,201403,201406,201406,144.4125,142.4875,142.4875
2014-02-05 14:40:16,201403,201406,201406,144.0625,142.12875,142.12875
2014-02-05 15:45:15,201403,201406,201406,144.065,142.1325,142.1325
2014-02-05 23:00:00,201403,201406,201406,144.07,142.14,142.14
2014-02-06 08:02:56,201403,201406,201406,143.94,141.99333333333334,141.99333333333334
2014-02-06 09:04:51,201403,201406,201406,143.995,142.06,142.06
2014-02-06 10:05:59,201403,201406,201406,143.815,141.8825,141.8825
2014-02-06 11:06:21,201403,201406,201406,143.885,141.96,141.96
2014-02-06 12:06:32,201403,201406,201406,143.835,141.8975,141.8975
2014-02-06 13:13:03,201403,201406,201406,143.815,141.89,141.89
2014-02-06 14:21:01,201403,201406,201406,143.45250000000001,141.52,141.52
2014-02-06 23:00:00,201403,201406,201406,143.33,141.41,141.41
2014-02-07 08:24:33,201403,201406,201406,143.55,141.64,141.64
2014-02-07 09:24:27,201403,201406,201406,143.65,141.68,141.68
2014-02-07 10:24:36,201403,201406,201406,143.685,141.75,141.75
2014-02-07 12:07:00,201403,201406,201406,143.725,141.8,141.8
2014-02-07 13:10:37,201403,201406,201406,143.665,141.725,141.725
2014-02-07 14:12:05,201403,201406,201406,143.815,141.89,141.89
2014-02-07 15:13:46,201403,201406,201406,143.815,141.88666666666666,141.88666666666666
2014-02-07 23:00:00,201403,201406,201406,143.83,141.91,141.91
2014-02-10 08:09:37,201403,201406,201406,143.895,141.97,141.97
2014-02-10 09:23:50,201403,201406,201406,143.835,141.91,141.91
2014-02-10 10:23:48,201403,201406,201406,143.825,141.9,141.9
2014-02-10 11:23:57,201403,201406,201406,143.815,141.89,141.89
2014-02-10 12:23:56,201403,201406,201406,143.775,141.84,141.84
2014-02-10 13:29:36,201403,201406,201406,143.70166666666668,141.77,141.77
2014-02-10 14:36:42,201403,201406,201406,143.6175,141.6825,141.6825
2014-02-10 15:52:14,201403,201406,201406,143.71,141.78,141.78
2014-02-10 23:00:00,201403,201406,201406,143.65,141.72,141.72
2014-02-11 08:03:09,201403,201406,201406,143.515,141.59,141.59
2014-02-11 09:09:37,201403,201406,201406,143.455,141.53,141.53
2014-02-11 10:10:48,201403,201406,201406,143.535,141.60500000000002,141.60500000000002
2014-02-11 11:11:30,201403,201406,201406,143.555,141.63,141.63
2014-02-11 12:11:36,201403,201406,201406,143.61166666666668,141.6875,141.6875
2014-02-11 13:19:43,201403,201406,201406,143.5675,141.6525,141.6525
2014-02-11 14:26:29,201403,201406,201406,143.54749999999999,141.62,141.62
2014-02-11 15:38:41,201403,201406,201406,143.53833333333333,141.625,141.625
2014-02-11 23:00:00,201403,201406,201406,143.64,141.71,141.71
2014-02-12 08:03:06,201403,201406,201406,143.515,141.60333333333332,141.60333333333332
2014-02-12 09:54:37,201403,201406,201406,143.4925,141.5825,141.5825
2014-02-12 10:54:46,201403,201406,201406,143.48833333333334,141.57750000000001,141.57750000000001
2014-02-12 11:54:52,201403,201406,201406,143.525,141.61,141.61
2014-02-12 12:54:54,201403,201406,201406,143.515,141.5925,141.5925
2014-02-12 13:55:23,201403,201406,201406,143.565,141.65,141.65
2014-02-12 14:55:20,201403,201406,201406,143.435,141.5225,141.5225
2014-02-12 15:55:13,201403,201406,201406,143.3,141.39,141.39
2014-02-12 23:00:00,201403,201406,201406,143.17,141.25,141.25
2014-02-13 08:03:03,201403,201406,201406,143.4325,141.52,141.52
2014-02-13 09:03:15,201403,201406,201406,143.5675,141.65,141.65
2014-02-13 10:05:29,201403,201406,201406,143.64,141.7225,141.7225
2014-02-13 11:05:16,201403,201406,201406,143.715,141.8,141.8
2014-02-13 12:05:23,201403,201406,201406,143.67000000000002,141.745,141.745
2014-02-13 13:11:39,201403,201406,201406,143.665,141.75,141.75
2014-02-13 14:18:31,201403,201406,201406,143.855,141.94,141.94
2014-02-13 15:20:24,201403,201406,201406,143.74,141.83,141.83
2014-02-13 23:00:00,201403,201406,201406,143.78,141.87,141.87
2014-02-14 08:10:41,201403,201406,201406,143.64166666666668,141.73,141.73
2014-02-14 09:18:56,201403,201406,201406,143.57999999999998,141.68,141.68
2014-02-14 10:21:03,201403,201406,201406,143.7225,141.8275,141.8275
2014-02-14 11:21:50,201403,201406,201406,143.70250000000001,141.79,141.79
2014-02-14 12:22:35,201403,201406,201406,143.6825,141.76,141.76
2014-02-14 13:28:46,201403,201406,201406,143.615,141.69,141.69
2014-02-14 15:36:23,201403,201406,201406,143.53,141.595,141.595
2014-02-14 23:00:00,201403,201406,201406,143.6,141.69,141.69
2014-02-17 08:12:16,201403,201406,201406,143.35833333333332,141.47,141.47
2014-02-17 09:19:07,201403,201406,201406,143.465,141.555,141.555
2014-02-17 10:19:53,201403,201406,201406,143.4725,141.57333333333335,141.57333333333335
2014-02-17 11:19:52,201403,201406,201406,143.415,141.51,141.51
2014-02-17 23:00:00,201403,201406,201406,143.6,141.69,141.69
2014-02-18 10:01:47,201403,201406,201406,143.895,142.015,142.015
2014-02-18 11:03:34,201403,201406,201406,143.835,141.93,141.93
2014-02-18 12:03:24,201403,201406,201406,143.7875,141.88,141.88
2014-02-18 13:10:36,201403,201406,201406,143.745,141.84,141.84
2014-02-18 14:19:02,201403,201406,201406,143.535,141.6275,141.6275
2014-02-18 15:35:48,201403,201406,201406,143.71,141.7925,141.7925
2014-02-18 23:00:00,201403,201406,201406,143.72,141.81,141.81
2014-02-19 08:03:12,201403,201406,201406,143.805,141.90333333333334,141.90333333333334
2014-02-19 09:11:34,201403,201406,201406,143.805,141.9,141.9
2014-02-19 10:32:42,201403,201406,201406,144.1,142.2,142.2
2014-02-19 11:34:38,201403,201406,201406,144.0725,142.14,142.14
2014-02-19 12:34:38,201403,201406,201406,144.105,142.195,142.195
2014-02-19 13:34:38,201403,201406,201406,144.195,142.2775,142.2775
2014-02-19 14:34:29,201403,201406,201406,144.075,142.16375,142.16375
2014-02-19 15:49:33,201403,201406,201406,143.905,141.99375,141.99375
2014-02-19 23:00:00,201403,201406,201406,143.91,142.0,142.0
2014-02-20 08:09:37,201403,201406,201406,144.1075,142.19333333333333,142.19333333333333
2014-02-20 09:16:36,201403,201406,201406,144.1275,142.2425,142.2425
2014-02-20 10:18:09,201403,201406,201406,143.99,142.09,142.09
2014-02-20 11:18:29,201403,201406,201406,143.925,142.02,142.02
2014-02-20 12:18:35,201403,201406,201406,143.915,142.01,142.01
2014-02-20 13:25:26,201403,201406,201406,143.7175,141.82,141.82
2014-02-20 14:33:19,201403,201406,201406,143.5325,141.6225,141.6225
2014-02-20 15:48:45,201403,201406,201406,143.465,141.56,141.56
2014-02-20 23:00:00,201403,201406,201406,143.45,141.54,141.54
2014-02-21 08:03:11,201403,201406,201406,143.61833333333334,141.71,141.71
2014-02-21 09:11:19,201403,201406,201406,143.805,141.88666666666666,141.88666666666666
2014-02-21 10:11:51,201403,201406,201406,143.715,141.82,141.82
2014-02-21 11:11:53,201403,201406,201406,143.755,141.85,141.85
2014-02-21 12:12:06,201403,201406,201406,143.8725,141.97,141.97
2014-02-21 13:18:17,201403,201406,201406,143.7525,141.86,141.86
2014-02-21 14:24:16,201403,201406,201406,143.715,141.8225,141.8225
2014-02-21 15:37:29,201403,201406,201406,143.7825,141.8625,141.8625
2014-02-21 23:00:00,201403,201406,201406,143.87,141.96,141.96
2014-02-24 08:03:34,201403,201406,201406,143.9,141.985,141.985
2014-02-24 09:03:57,201403,201406,201406,143.6925,141.775,141.775
2014-02-24 10:05:50,201403,201406,201406,143.715,141.7825,141.7825
2014-02-24 11:06:08,201403,201406,201406,143.7125,141.79,141.79
2014-02-24 12:07:15,201403,201406,201406,143.72,141.8,141.8
2014-02-24 13:16:02,201403,201406,201406,143.715,141.8,141.8
2014-02-24 14:27:49,201403,201406,201406,143.795,141.89,141.89
2014-02-24 16:08:35,201403,201406,201406,143.685,141.78,141.78
2014-02-24 17:34:07,201403,201406,201406,143.635,141.73,141.73
2014-02-24 23:00:00,201403,201406,201406,143.68,141.77,141.77
2014-02-25 08:00:05,201403,201406,201406,143.635,,
2014-02-25 08:50:53,201403,201406,201406,143.69,141.785,141.785
2014-02-25 09:34:19,201403,201406,201406,143.545,141.64375,141.64375
2014-02-25 10:13:43,201403,201406,201406,143.545,141.64,141.64
2014-02-25 10:53:25,201403,201406,201406,143.665,141.7625,141.7625
2014-02-25 11:33:52,201403,201406,201406,143.6725,141.78,141.78
2014-02-25 12:59:32,201403,201406,201406,143.685,141.7825,141.7825
2014-02-25 14:36:40,201403,201406,201406,143.815,141.90375,141.90375
2014-02-25 16:18:52,201403,201406,201406,143.955,142.05,142.05
2014-02-25 23:00:00,201403,201406,201406,143.97,142.07,142.07
2014-02-26 06:04:05,201403,201406,201406,,,
2014-02-26 06:48:16,201403,201406,201406,,,
2014-02-26 07:29:39,201403,201406,201406,143.9575,142.06,142.06
2014-02-26 08:11:03,201403,201406,201406,144.025,142.12,142.12
2014-02-26 08:52:16,201403,201406,201406,144.055,142.15125,142.15125
2014-02-26 09:25:36,201403,201406,201406,143.995,142.09375,142.09375
2014-02-26 09:59:06,201403,201406,201406,144.04749999999999,142.14,142.14
2014-02-26 10:38:41,201403,201406,201406,143.97,142.07,142.07
2014-02-26 11:21:06,201403,201406,201406,143.95166666666668,142.03125,142.03125
2014-02-26 11:56:51,201403,201406,201406,144.025,142.1125,142.1125
