DATETIME,PRICE,FORWARD,CARRY,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT
1982-09-20 23:00:00,76.75,76.3125,76.3125,19821200,19830300,19830300
1982-09-21 23:00:00,78.0625,77.53125,77.53125,19821200,19830300,19830300
1982-09-22 23:00:00,78.0625,77.53125,77.53125,19821200,19830300,19830300
1982-09-23 23:00:00,78.4375,77.90625,77.90625,19821200,19830300,19830300
1982-09-24 23:00:00,77.90625,77.4375,77.4375,19821200,19830300,19830300
1982-09-27 23:00:00,77.96875,77.5,77.5,19821200,19830300,19830300
1982-09-28 23:00:00,78.53125,78.0625,78.0625,19821200,19830300,19830300
1982-09-29 23:00:00,78.46875,77.9375,77.9375,19821200,19830300,19830300
1982-09-30 23:00:00,78.8125,78.3125,78.3125,19821200,19830300,19830300
1982-10-01 23:00:00,79.75,79.1875,79.1875,19821200,19830300,19830300
1982-10-04 23:00:00,78.4375,77.9375,77.9375,19821200,19830300,19830300
1982-10-05 23:00:00,78.6875,78.1875,78.1875,19821200,19830300,19830300
1982-10-06 23:00:00,79.5625,79.0,79.0,19821200,19830300,19830300
1982-10-07 23:00:00,81.5625,81.0,81.0,19821200,19830300,19830300
1982-10-08 23:00:00,82.0,81.34375,81.34375,19821200,19830300,19830300
1982-10-11 23:00:00,84.0,83.34375,83.34375,19821200,19830300,19830300
1982-10-12 23:00:00,83.90625,83.25,83.25,19821200,19830300,19830300
1982-10-13 23:00:00,84.28125,83.4375,83.4375,19821200,19830300,19830300
1982-10-14 23:00:00,83.3125,82.46875,82.46875,19821200,19830300,19830300
1982-10-15 23:00:00,82.625,81.8125,81.8125,19821200,19830300,19830300
1982-10-18 23:00:00,83.4375,82.625,82.625,19821200,19830300,19830300
1982-10-19 23:00:00,83.8125,83.09375,83.09375,19821200,19830300,19830300
1982-10-20 23:00:00,83.375,82.6875,82.6875,19821200,19830300,19830300
1982-10-21 23:00:00,83.46875,82.75,82.75,19821200,19830300,19830300
1982-10-22 23:00:00,82.78125,82.09375,82.09375,19821200,19830300,19830300
1982-10-25 23:00:00,81.5,80.875,80.875,19821200,19830300,19830300
1982-10-26 23:00:00,82.4375,81.8125,81.8125,19821200,19830300,19830300
1982-10-27 23:00:00,82.09375,81.40625,81.40625,19821200,19830300,19830300
1982-10-28 23:00:00,82.9375,82.25,82.25,19821200,19830300,19830300
1982-10-29 23:00:00,83.65625,82.9375,82.9375,19821200,19830300,19830300
1982-11-01 23:00:00,84.25,83.5,83.5,19821200,19830300,19830300
