DATETIME,PRICE,FORWARD,CARRY,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT
2010-04-06 23:00:00,116.4,115.3,115.3,20100600,20100900,20100900
2010-04-07 23:00:00,116.56,115.46,115.46,20100600,20100900,20100900
2010-04-08 23:00:00,116.73,115.63,115.63,20100600,20100900,20100900
2010-04-09 23:00:00,116.61,115.51,115.51,20100600,20100900,20100900
2010-04-12 23:00:00,116.76,115.66,115.66,20100600,20100900,20100900
2010-04-13 23:00:00,116.8,115.7,115.7,20100600,20100900,20100900
2010-04-14 23:00:00,116.72,115.62,115.62,20100600,20100900,20100900
2010-04-15 23:00:00,116.83,115.73,115.73,20100600,20100900,20100900
2010-04-16 23:00:00,117.01,115.91,115.91,20100600,20100900,20100900
2010-04-19 23:00:00,117.01,115.91,115.91,20100600,20100900,20100900
2010-04-20 23:00:00,116.82,115.72,115.72,20100600,20100900,20100900
2010-04-21 23:00:00,116.58,115.48,115.48,20100600,20100900,20100900
2010-04-22 23:00:00,116.27,115.17,115.17,20100600,20100900,20100900
2010-04-23 23:00:00,116.14,115.04,115.04,20100600,20100900,20100900
2010-04-26 23:00:00,116.11,115.01,115.01,20100600,20100900,20100900
2010-04-27 23:00:00,115.7,114.6,114.6,20100600,20100900,20100900
2010-04-28 23:00:00,114.89,113.79,113.79,20100600,20100900,20100900
2010-04-29 23:00:00,115.23,114.13,114.13,20100600,20100900,20100900
2010-04-30 23:00:00,115.82,114.72,114.72,20100600,20100900,20100900
2010-05-03 23:00:00,115.98,114.88,114.88,20100600,20100900,20100900
2010-05-04 23:00:00,115.73,114.63,114.63,20100600,20100900,20100900
2010-05-05 23:00:00,115.59,114.49,114.49,20100600,20100900,20100900
2010-05-06 23:00:00,113.52,112.42,112.42,20100600,20100900,20100900
2010-05-07 23:00:00,113.1,111.85,111.85,20100600,20100900,20100900
2010-05-10 23:00:00,116.02,114.77,114.77,20100600,20100900,20100900
2010-05-11 23:00:00,116.2,114.95,114.95,20100600,20100900,20100900
2010-05-12 23:00:00,116.35,115.1,115.1,20100600,20100900,20100900
2010-05-13 23:00:00,116.83,115.58,115.58,20100600,20100900,20100900
2010-05-14 23:00:00,116.47,115.22,115.22,20100600,20100900,20100900
2010-05-17 23:00:00,116.45,115.2,115.2,20100600,20100900,20100900
2010-05-18 23:00:00,116.52,115.27,115.27,20100600,20100900,20100900
2010-05-19 23:00:00,116.64,115.39,115.39,20100600,20100900,20100900
2010-05-20 23:00:00,116.25,115.0,115.0,20100600,20100900,20100900
2010-05-21 23:00:00,116.6,115.2,115.2,20100600,20100900,20100900
2010-05-24 23:00:00,116.73,115.23,115.23,20100600,20100900,20100900
2010-05-25 23:00:00,116.42,114.92,114.92,20100600,20100900,20100900
2010-05-26 23:00:00,115.88,114.38,114.38,20100600,20100900,20100900
2010-05-27 23:00:00,115.44,113.94,113.94,20100600,20100900,20100900
2010-05-28 23:00:00,115.3,113.8,113.8,20100600,20100900,20100900
2010-05-31 23:00:00,115.2,113.3,113.3,20100600,20100900,20100900
2010-06-01 23:00:00,115.01,112.99,112.99,20100600,20100900,20100900
2010-06-02 23:00:00,114.34,112.27,112.27,20100600,20100900,20100900
2010-06-03 23:00:00,112.0,112.0,112.0,20100900,20101200,20101200
2010-06-04 23:00:00,111.81,109.81,109.81,20100900,20101200,20101200
2010-06-07 23:00:00,111.2,108.93,108.93,20100900,20101200,20101200
2010-06-08 23:00:00,111.8,109.53,109.53,20100900,20101200,20101200
2010-06-09 23:00:00,112.88,110.61,110.61,20100900,20101200,20101200
2010-06-10 23:00:00,114.03,111.76,111.76,20100900,20101200,20101200
2010-06-11 23:00:00,113.97,111.7,111.7,20100900,20101200,20101200
2010-06-14 23:00:00,113.29,111.02,111.02,20100900,20101200,20101200
2010-06-15 23:00:00,113.5,111.23,111.23,20100900,20101200,20101200
2010-06-16 23:00:00,113.48,111.21,111.21,20100900,20101200,20101200
2010-06-17 23:00:00,114.0,111.73,111.73,20100900,20101200,20101200
2010-06-18 23:00:00,114.55,112.28,112.28,20100900,20101200,20101200
2010-06-21 23:00:00,114.89,112.62,112.62,20100900,20101200,20101200
2010-06-22 23:00:00,114.56,112.29,112.29,20100900,20101200,20101200
2010-06-23 23:00:00,114.35,112.08,112.08,20100900,20101200,20101200
2010-06-24 23:00:00,114.3,112.03,112.03,20100900,20101200,20101200
2010-06-25 23:00:00,114.05,111.78,111.78,20100900,20101200,20101200
2010-06-28 23:00:00,113.86,111.59,111.59,20100900,20101200,20101200
2010-06-29 23:00:00,113.88,111.61,111.61,20100900,20101200,20101200
2010-06-30 23:00:00,114.13,111.86,111.86,20100900,20101200,20101200
2010-07-01 23:00:00,114.17,111.9,111.9,20100900,20101200,20101200
2010-07-02 23:00:00,114.73,112.46,112.46,20100900,20101200,20101200
2010-07-05 23:00:00,114.97,112.7,112.7,20100900,20101200,20101200
2010-07-06 23:00:00,114.5,112.23,112.23,20100900,20101200,20101200
2010-07-07 23:00:00,114.33,112.06,112.06,20100900,20101200,20101200
2010-07-08 23:00:00,114.51,112.24,112.24,20100900,20101200,20101200
2010-07-09 23:00:00,114.83,112.56,112.56,20100900,20101200,20101200
2010-07-12 23:00:00,114.77,112.5,112.5,20100900,20101200,20101200
2010-07-13 23:00:00,114.58,112.31,112.31,20100900,20101200,20101200
2010-07-14 23:00:00,114.12,111.85,111.85,20100900,20101200,20101200
2010-07-15 23:00:00,114.19,111.92,111.92,20100900,20101200,20101200
2010-07-16 23:00:00,114.72,112.45,112.45,20100900,20101200,20101200
2010-07-19 23:00:00,114.84,112.57,112.57,20100900,20101200,20101200
2010-07-20 23:00:00,115.29,113.02,113.02,20100900,20101200,20101200
2010-07-21 23:00:00,115.4,113.13,113.13,20100900,20101200,20101200
2010-07-22 23:00:00,115.42,113.15,113.15,20100900,20101200,20101200
2010-07-23 23:00:00,115.42,113.15,113.15,20100900,20101200,20101200
2010-07-26 23:00:00,115.7,113.43,113.43,20100900,20101200,20101200
2010-07-27 23:00:00,116.05,113.78,113.78,20100900,20101200,20101200
2010-07-28 23:00:00,115.89,113.62,113.62,20100900,20101200,20101200
2010-07-29 23:00:00,116.24,113.97,113.97,20100900,20101200,20101200
2010-07-30 23:00:00,116.39,114.12,114.12,20100900,20101200,20101200
2010-08-02 23:00:00,116.63,114.36,114.36,20100900,20101200,20101200
2010-08-03 23:00:00,117.07,114.77,114.77,20100900,20101200,20101200
2010-08-04 23:00:00,117.29,114.99,114.99,20100900,20101200,20101200
2010-08-05 23:00:00,117.64,115.34,115.34,20100900,20101200,20101200
2010-08-06 23:00:00,118.03,115.73,115.73,20100900,20101200,20101200
2010-08-09 23:00:00,118.03,115.76,115.76,20100900,20101200,20101200
2010-08-10 23:00:00,117.44,115.17,115.17,20100900,20101200,20101200
2010-08-11 23:00:00,117.9,115.4,115.4,20100900,20101200,20101200
2010-08-12 23:00:00,117.63,115.13,115.13,20100900,20101200,20101200
2010-08-13 23:00:00,117.35,114.85,114.85,20100900,20101200,20101200
2010-08-16 23:00:00,117.51,115.01,115.01,20100900,20101200,20101200
2010-08-17 23:00:00,117.79,115.29,115.29,20100900,20101200,20101200
2010-08-18 23:00:00,118.52,116.02,116.02,20100900,20101200,20101200
2010-08-19 23:00:00,118.33,116.03,116.03,20100900,20101200,20101200
2010-08-20 23:00:00,118.32,116.57,116.57,20100900,20101200,20101200
2010-08-23 23:00:00,118.4,116.65,116.65,20100900,20101200,20101200
2010-08-24 23:00:00,118.73,116.98,116.98,20100900,20101200,20101200
2010-08-25 23:00:00,118.71,116.98,116.98,20100900,20101200,20101200
2010-08-26 23:00:00,118.59,116.89,116.89,20100900,20101200,20101200
2010-08-27 23:00:00,118.61,116.83,116.83,20100900,20101200,20101200
2010-08-30 23:00:00,118.45,116.73,116.73,20100900,20101200,20101200
2010-08-31 23:00:00,118.77,117.11,117.11,20100900,20101200,20101200
2010-09-01 23:00:00,118.79,117.12,117.12,20100900,20101200,20101200
2010-09-02 23:00:00,118.77,117.08,117.08,20100900,20101200,20101200
2010-09-03 23:00:00,117.13,115.69,115.69,20101200,20110300,20110300
2010-09-06 23:00:00,117.13,115.61,115.61,20101200,20110300,20110300
2010-09-07 23:00:00,117.17,115.9,115.9,20101200,20110300,20110300
2010-09-08 23:00:00,117.32,116.05,116.05,20101200,20110300,20110300
2010-09-09 23:00:00,117.27,116.0,116.0,20101200,20110300,20110300
2010-09-10 23:00:00,116.82,115.55,115.55,20101200,20110300,20110300
2010-09-13 23:00:00,116.36,115.09,115.09,20101200,20110300,20110300
2010-09-14 23:00:00,116.64,115.37,115.37,20101200,20110300,20110300
2010-09-15 23:00:00,116.44,115.17,115.17,20101200,20110300,20110300
2010-09-16 23:00:00,116.04,114.77,114.77,20101200,20110300,20110300
2010-09-17 23:00:00,115.88,113.68,113.68,20101200,20110300,20110300
2010-09-20 23:00:00,115.47,113.27,113.27,20101200,20110300,20110300
2010-09-21 23:00:00,115.75,113.55,113.55,20101200,20110300,20110300
2010-09-22 23:00:00,116.34,114.14,114.14,20101200,20110300,20110300
2010-09-23 23:00:00,116.56,114.36,114.36,20101200,20110300,20110300
2010-09-24 23:00:00,116.18,113.98,113.98,20101200,20110300,20110300
2010-09-27 23:00:00,116.48,114.28,114.28,20101200,20110300,20110300
2010-09-28 23:00:00,116.23,114.03,114.03,20101200,20110300,20110300
2010-09-29 23:00:00,116.29,114.09,114.09,20101200,20110300,20110300
2010-09-30 23:00:00,116.68,114.48,114.48,20101200,20110300,20110300
2010-10-01 23:00:00,116.86,114.66,114.66,20101200,20110300,20110300
2010-10-04 23:00:00,117.25,115.05,115.05,20101200,20110300,20110300
2010-10-05 23:00:00,117.44,115.24,115.24,20101200,20110300,20110300
2010-10-06 23:00:00,117.9,115.7,115.7,20101200,20110300,20110300
2010-10-07 23:00:00,117.71,115.51,115.51,20101200,20110300,20110300
2010-10-08 23:00:00,118.12,115.92,115.92,20101200,20110300,20110300
2010-10-11 23:00:00,118.28,116.08,116.08,20101200,20110300,20110300
2010-10-12 23:00:00,118.32,116.12,116.12,20101200,20110300,20110300
2010-10-13 23:00:00,118.06,115.86,115.86,20101200,20110300,20110300
2010-10-14 23:00:00,118.39,116.19,116.19,20101200,20110300,20110300
2010-10-15 23:00:00,118.15,115.95,115.95,20101200,20110300,20110300
2010-10-18 23:00:00,118.25,116.05,116.05,20101200,20110300,20110300
2010-10-19 23:00:00,117.88,115.68,115.68,20101200,20110300,20110300
2010-10-20 23:00:00,117.73,115.53,115.53,20101200,20110300,20110300
2010-10-21 23:00:00,117.3,115.1,115.1,20101200,20110300,20110300
2010-10-22 23:00:00,117.4,115.2,115.2,20101200,20110300,20110300
2010-10-25 23:00:00,117.85,115.65,115.65,20101200,20110300,20110300
2010-10-26 23:00:00,117.58,115.38,115.38,20101200,20110300,20110300
2010-10-27 23:00:00,116.59,114.39,114.39,20101200,20110300,20110300
2010-10-28 23:00:00,116.64,114.44,114.44,20101200,20110300,20110300
2010-10-29 23:00:00,116.58,114.38,114.38,20101200,20110300,20110300
2010-11-01 23:00:00,116.66,114.46,114.46,20101200,20110300,20110300
2010-11-02 23:00:00,116.43,114.23,114.23,20101200,20110300,20110300
2010-11-03 23:00:00,116.53,114.33,114.33,20101200,20110300,20110300
2010-11-04 23:00:00,116.44,114.24,114.24,20101200,20110300,20110300
2010-11-05 23:00:00,116.4,114.2,114.2,20101200,20110300,20110300
2010-11-08 23:00:00,115.75,113.55,113.55,20101200,20110300,20110300
2010-11-09 23:00:00,115.69,113.49,113.49,20101200,20110300,20110300
2010-11-10 23:00:00,115.28,113.08,113.08,20101200,20110300,20110300
2010-11-11 23:00:00,114.18,112.18,112.18,20101200,20110300,20110300
2010-11-12 23:00:00,114.75,112.75,112.75,20101200,20110300,20110300
2010-11-15 23:00:00,114.93,113.03,113.03,20101200,20110300,20110300
2010-11-16 23:00:00,114.3,113.4,113.4,20101200,20110300,20110300
2010-11-17 23:00:00,114.38,113.48,113.48,20101200,20110300,20110300
2010-11-18 23:00:00,113.75,112.9,112.9,20101200,20110300,20110300
2010-11-19 23:00:00,114.32,113.42,113.42,20101200,20110300,20110300
2010-11-22 23:00:00,114.62,113.62,113.62,20101200,20110300,20110300
2010-11-23 23:00:00,114.21,113.16,113.16,20101200,20110300,20110300
2010-11-24 23:00:00,113.6,112.4,112.4,20101200,20110300,20110300
2010-11-25 23:00:00,113.15,111.89,111.89,20101200,20110300,20110300
2010-11-26 23:00:00,112.93,111.63,111.63,20101200,20110300,20110300
2010-11-29 23:00:00,111.32,109.98,109.98,20101200,20110300,20110300
2010-11-30 23:00:00,111.05,109.67,109.67,20101200,20110300,20110300
2010-12-01 23:00:00,112.3,110.89,110.89,20101200,20110300,20110300
2010-12-02 23:00:00,113.17,111.79,111.79,20101200,20110300,20110300
2010-12-03 23:00:00,111.73,111.23,111.23,20110300,20110600,20110600
2010-12-06 23:00:00,111.29,110.94,110.94,20110300,20110600,20110600
2010-12-07 23:00:00,110.83,110.48,110.48,20110300,20110600,20110600
2010-12-08 23:00:00,110.8,110.45,110.45,20110300,20110600,20110600
2010-12-09 23:00:00,110.86,110.51,110.51,20110300,20110600,20110600
2010-12-10 23:00:00,110.81,110.46,110.46,20110300,20110600,20110600
2010-12-13 23:00:00,110.49,110.14,110.14,20110300,20110600,20110600
2010-12-14 23:00:00,110.31,109.96,109.96,20110300,20110600,20110600
2010-12-15 23:00:00,110.86,110.51,110.51,20110300,20110600,20110600
2010-12-16 23:00:00,110.2,109.85,109.85,20110300,20110600,20110600
2010-12-17 23:00:00,110.17,109.82,109.82,20110300,20110600,20110600
2010-12-20 23:00:00,110.36,110.01,110.01,20110300,20110600,20110600
2010-12-21 23:00:00,110.07,109.72,109.72,20110300,20110600,20110600
2010-12-22 23:00:00,109.98,109.63,109.63,20110300,20110600,20110600
2010-12-23 23:00:00,109.86,109.51,109.51,20110300,20110600,20110600
2010-12-27 23:00:00,109.42,109.07,109.07,20110300,20110600,20110600
2010-12-28 23:00:00,109.25,108.9,108.9,20110300,20110600,20110600
2010-12-29 23:00:00,108.65,108.3,108.3,20110300,20110600,20110600
2010-12-30 23:00:00,108.77,108.42,108.42,20110300,20110600,20110600
2011-01-03 23:00:00,109.48,109.13,109.13,20110300,20110600,20110600
2011-01-04 23:00:00,110.38,110.03,110.03,20110300,20110600,20110600
2011-01-05 23:00:00,110.3,109.95,109.95,20110300,20110600,20110600
2011-01-06 23:00:00,109.39,109.04,109.04,20110300,20110600,20110600
2011-01-07 23:00:00,109.1,108.75,108.75,20110300,20110600,20110600
2011-01-10 23:00:00,108.81,108.46,108.46,20110300,20110600,20110600
2011-01-11 23:00:00,109.09,108.74,108.74,20110300,20110600,20110600
2011-01-12 23:00:00,109.36,109.01,109.01,20110300,20110600,20110600
2011-01-13 23:00:00,109.97,109.62,109.62,20110300,20110600,20110600
2011-01-14 23:00:00,110.42,110.07,110.07,20110300,20110600,20110600
2011-01-17 23:00:00,109.87,109.52,109.52,20110300,20110600,20110600
2011-01-18 23:00:00,109.23,108.88,108.88,20110300,20110600,20110600
2011-01-19 23:00:00,109.91,109.56,109.56,20110300,20110600,20110600
2011-01-20 23:00:00,109.54,109.19,109.19,20110300,20110600,20110600
2011-01-21 23:00:00,110.1,109.75,109.75,20110300,20110600,20110600
2011-01-24 23:00:00,110.32,109.97,109.97,20110300,20110600,20110600
2011-01-25 23:00:00,109.89,109.54,109.54,20110300,20110600,20110600
2011-01-26 23:00:00,109.45,109.1,109.1,20110300,20110600,20110600
2011-01-27 23:00:00,109.21,108.86,108.86,20110300,20110600,20110600
2011-01-28 23:00:00,109.49,109.14,109.14,20110300,20110600,20110600
2011-01-31 23:00:00,109.9,109.55,109.55,20110300,20110600,20110600
2011-02-01 23:00:00,110.64,109.54,109.54,20110300,20110600,20110600
2011-02-02 23:00:00,111.6,110.5,110.5,20110300,20110600,20110600
2011-02-03 23:00:00,110.82,109.72,109.72,20110300,20110600,20110600
2011-02-04 23:00:00,110.99,109.89,109.89,20110300,20110600,20110600
2011-02-07 23:00:00,110.36,109.26,109.26,20110300,20110600,20110600
2011-02-08 23:00:00,109.83,108.73,108.73,20110300,20110600,20110600
2011-02-09 23:00:00,109.7,108.6,108.6,20110300,20110600,20110600
2011-02-10 23:00:00,109.7,108.6,108.6,20110300,20110600,20110600
2011-02-11 23:00:00,109.58,108.48,108.48,20110300,20110600,20110600
2011-02-14 23:00:00,109.29,108.19,108.19,20110300,20110600,20110600
2011-02-15 23:00:00,109.47,108.42,108.42,20110300,20110600,20110600
2011-02-16 23:00:00,110.07,109.02,109.02,20110300,20110600,20110600
2011-02-17 23:00:00,110.09,108.51,108.51,20110300,20110600,20110600
2011-02-18 23:00:00,109.74,108.16,108.16,20110300,20110600,20110600
2011-02-21 23:00:00,109.76,108.18,108.18,20110300,20110600,20110600
2011-02-22 23:00:00,109.6,108.02,108.02,20110300,20110600,20110600
2011-02-23 23:00:00,109.48,107.88,107.88,20110300,20110600,20110600
2011-02-24 23:00:00,109.26,107.66,107.66,20110300,20110600,20110600
2011-02-25 23:00:00,109.11,107.51,107.51,20110300,20110600,20110600
2011-02-28 23:00:00,109.11,107.55,107.55,20110300,20110600,20110600
2011-03-01 23:00:00,109.28,107.68,107.68,20110300,20110600,20110600
2011-03-02 23:00:00,109.43,107.86,107.86,20110300,20110600,20110600
2011-03-03 23:00:00,107.05,,,20110600,20110900,20110900
2011-03-04 23:00:00,107.12,,,20110600,20110900,20110900
2011-03-07 23:00:00,107.14,,,20110600,20110900,20110900
2011-03-08 23:00:00,106.67,,,20110600,20110900,20110900
2011-03-09 23:00:00,106.33,,,20110600,20110900,20110900
2011-03-10 23:00:00,106.49,,,20110600,20110900,20110900
2011-03-11 23:00:00,107.38,,,20110600,20110900,20110900
2011-03-14 23:00:00,108.23,,,20110600,20110900,20110900
2011-03-15 23:00:00,108.79,,,20110600,20110900,20110900
2011-03-16 23:00:00,109.06,,,20110600,20110900,20110900
2011-03-17 23:00:00,108.62,,,20110600,20110900,20110900
2011-03-18 23:00:00,109.09,,,20110600,20110900,20110900
2011-03-21 23:00:00,108.72,,,20110600,20110900,20110900
2011-03-22 23:00:00,108.32,,,20110600,20110900,20110900
2011-03-23 23:00:00,108.35,,,20110600,20110900,20110900
2011-03-24 23:00:00,108.4,,,20110600,20110900,20110900
2011-03-25 23:00:00,108.55,,,20110600,20110900,20110900
2011-03-28 23:00:00,108.3,,,20110600,20110900,20110900
2011-03-29 23:00:00,108.19,,,20110600,20110900,20110900
2011-03-30 23:00:00,108.33,,,20110600,20110900,20110900
2011-03-31 23:00:00,107.96,,,20110600,20110900,20110900
2011-04-01 23:00:00,108.11,,,20110600,20110900,20110900
2011-04-04 23:00:00,108.58,,,20110600,20110900,20110900
2011-04-05 23:00:00,108.52,,,20110600,20110900,20110900
2011-04-06 23:00:00,108.85,,,20110600,20110900,20110900
2011-04-07 23:00:00,108.78,,,20110600,20110900,20110900
2011-04-08 23:00:00,108.69,,,20110600,20110900,20110900
2011-04-11 23:00:00,109.02,,,20110600,20110900,20110900
2011-04-12 23:00:00,109.5,,,20110600,20110900,20110900
2011-04-13 23:00:00,109.21,,,20110600,20110900,20110900
2011-04-14 23:00:00,109.06,,,20110600,20110900,20110900
2011-04-15 23:00:00,108.95,,,20110600,20110900,20110900
2011-04-18 23:00:00,108.6,,,20110600,20110900,20110900
2011-04-19 23:00:00,108.82,,,20110600,20110900,20110900
2011-04-20 23:00:00,108.95,,,20110600,20110900,20110900
2011-04-21 23:00:00,108.75,,,20110600,20110900,20110900
2011-04-26 23:00:00,108.37,,,20110600,20110900,20110900
2011-04-27 23:00:00,108.35,,,20110600,20110900,20110900
2011-04-28 23:00:00,108.82,,,20110600,20110900,20110900
2011-04-29 23:00:00,109.15,,,20110600,20110900,20110900
2011-05-02 23:00:00,109.23,,,20110600,20110900,20110900
2011-05-03 23:00:00,109.39,,,20110600,20110900,20110900
2011-05-04 23:00:00,109.44,,,20110600,20110900,20110900
2011-05-05 23:00:00,109.65,,,20110600,20110900,20110900
2011-05-06 23:00:00,109.79,,,20110600,20110900,20110900
2011-05-09 23:00:00,109.7,,,20110600,20110900,20110900
2011-05-10 23:00:00,109.95,,,20110600,20110900,20110900
2011-05-11 23:00:00,109.98,,,20110600,20110900,20110900
2011-05-12 23:00:00,110.4,,,20110600,20110900,20110900
2011-05-13 23:00:00,110.18,,,20110600,20110900,20110900
2011-05-16 23:00:00,110.41,,,20110600,20110900,20110900
2011-05-17 23:00:00,110.2,,,20110600,20110900,20110900
2011-05-18 23:00:00,110.11,,,20110600,20110900,20110900
2011-05-19 23:00:00,109.93,,,20110600,20110900,20110900
2011-05-20 23:00:00,109.86,,,20110600,20110900,20110900
2011-05-23 23:00:00,109.51,,,20110600,20110900,20110900
2011-05-24 23:00:00,109.77,,,20110600,20110900,20110900
2011-05-25 09:45:00,,108.17,108.17,20110600,20110900,20110900
2011-05-25 23:00:00,110.26,,,20110600,20110900,20110900
2011-05-26 08:45:00,,108.8,108.8,20110600,20110900,20110900
2011-05-26 11:30:00,,108.83,108.83,20110600,20110900,20110900
2011-05-26 14:45:00,,108.79,108.79,20110600,20110900,20110900
2011-05-26 23:00:00,110.4,,,20110600,20110900,20110900
2011-05-27 17:00:00,,108.5,108.5,20110600,20110900,20110900
2011-05-27 23:00:00,110.2,,,20110600,20110900,20110900
2011-05-30 23:00:00,109.69,,,20110600,20110900,20110900
2011-05-31 15:15:00,,108.22,108.22,20110600,20110900,20110900
2011-05-31 15:45:00,,108.2,108.2,20110600,20110900,20110900
