DATETIME,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT,PRICE,FORWARD,CARRY
2013-10-07 23:00:00,201310,201311,201311,4154.0,4147.5,4147.5
2013-10-08 15:41:35,201310,201311,201311,4145.75,,
2013-10-08 23:00:00,201310,201311,201311,4119.5,4115.0,4115.0
2013-10-09 23:00:00,201310,201311,201311,4137.0,4128.5,4128.5
2013-10-10 10:15:20,201310,201311,201311,4183.403846153846,,
2013-10-10 23:00:00,201310,201311,201311,4235.0,4228.0,4228.0
2013-10-11 10:15:19,201310,201311,201311,4219.307692307692,,
2013-10-11 23:00:00,201310,201311,201311,4230.0,4221.0,4221.0
2013-10-14 23:00:00,201310,201311,201311,4238.5,4230.0,4230.0
2013-10-15 09:10:20,201310,201311,201311,4239.096153846154,,
2013-10-15 23:00:00,201310,201311,201311,4238.0,4232.5,4232.5
2013-10-16 23:00:00,201310,201311,201311,4246.0,4239.0,4239.0
2013-10-17 23:00:00,201310,201311,201311,4249.5,4243.0,4243.0
2013-10-18 05:47:06,201310,201311,201311,,,
2013-10-18 05:47:07,201310,201311,201311,4249.5,4243.0,
2013-10-18 05:47:08,201311,201312,201312,4243.0,,
2013-10-18 23:00:00,201311,201312,201312,4278.5,4271.0,4271.0
2013-10-21 11:42:08,201311,201312,201312,4265.673076923077,,
2013-10-21 13:51:46,201311,201312,201312,4267.208333333333,,
2013-10-21 14:05:43,201311,201312,201312,4264.788461538462,,
2013-10-21 23:00:00,201311,201312,201312,4269.0,4259.0,4259.0
2013-10-22 10:16:48,201311,201312,201312,4261.038461538462,,
2013-10-22 23:00:00,201311,201312,201312,4285.0,4276.5,4276.5
2013-10-23 10:16:48,201311,201312,201312,4261.173076923077,,
2013-10-23 23:00:00,201311,201312,201312,4258.5,4248.5,4248.5
2013-10-24 10:16:50,201311,201312,201312,4254.846153846154,,
2013-10-24 11:56:21,201311,201312,201312,4267.596153846154,4244.145833333333,4244.145833333333
2013-10-24 23:00:00,201311,201312,201312,4264.5,4254.5,4254.5
2013-10-25 10:04:34,201311,201312,201312,4252.692307692308,,
2013-10-25 23:00:00,201311,201312,201312,4266.5,4256.0,4256.0
2013-10-28 10:04:33,201311,201312,201312,4254.365384615385,,
2013-10-28 23:00:00,201311,201312,201312,4249.0,4238.5,4238.5
2013-10-29 10:04:33,201311,201312,201312,4253.538461538462,,
2013-10-29 23:00:00,201311,201312,201312,4271.5,4261.5,4261.5
2013-10-30 10:04:35,201311,201312,201312,4300.2692307692305,,
2013-10-30 23:00:00,201311,201312,201312,4264.5,4253.5,4253.5
2013-10-31 10:04:33,201311,201312,201312,4266.0192307692305,,
2013-10-31 23:00:00,201311,201312,201312,4291.0,4280.0,4280.0
2013-11-01 10:04:33,201311,201312,201312,4277.865384615385,,
2013-11-01 23:00:00,201311,201312,201312,4276.0,4263.5,4263.5
2013-11-04 10:04:34,201311,201312,201312,4276.692307692308,,
2013-11-04 23:00:00,201311,201312,201312,4293.0,4282.0,4282.0
2013-11-05 10:04:35,201311,201312,201312,4261.365384615385,,
2013-11-05 23:00:00,201311,201312,201312,4246.5,4236.0,4236.0
2013-11-06 10:04:34,201311,201312,201312,4280.0192307692305,,
2013-11-06 23:00:00,201311,201312,201312,4280.5,4268.5,4268.5
2013-11-07 10:04:35,201311,201312,201312,4272.096153846154,,
2013-11-07 23:00:00,201311,201312,201312,4242.5,4231.0,4231.0
2013-11-08 10:04:34,201311,201312,201312,4236.826923076923,,
2013-11-08 23:00:00,201311,201312,201312,4267.0,4256.0,4256.0
2013-11-11 10:04:33,201311,201312,201312,4258.653846153846,,
2013-11-11 23:00:00,201311,201312,201312,4287.0,4274.0,4274.0
2013-11-12 10:04:39,201311,201312,201312,4273.057692307692,,
2013-11-12 23:00:00,201311,201312,201312,4259.5,4248.5,4248.5
2013-11-13 10:04:39,201311,201312,201312,4246.865384615385,,
2013-11-13 23:00:00,201311,201312,201312,4264.0,4252.5,4252.5
2013-11-14 10:04:39,201311,201312,201312,4270.961538461538,,
2013-11-14 23:00:00,201311,201312,201312,4277.5,4267.0,4267.0
2013-11-15 10:04:39,201311,201312,201312,4282.384615384615,,
2013-11-15 10:04:40,201311,201312,201312,4282.384615384615,4271.88,
2013-11-15 10:04:41,201312,201401,201401,4271.88,,
2013-11-15 23:00:00,201312,201401,201401,4282.5,4284.0,4284.0
2013-11-18 10:02:15,201312,201401,201401,4281.557692307692,,
2013-11-18 23:00:00,201312,201401,201401,4291.0,4293.5,4293.5
2013-11-19 10:02:16,201312,201401,201401,4271.854166666667,,
2013-11-19 12:26:32,201312,201401,201401,4266.557692307692,,
2013-11-19 23:00:00,201312,201401,201401,4252.5,4257.0,4257.0
2013-11-20 10:03:28,201312,201401,201401,4258.288461538462,,
2013-11-20 23:00:00,201312,201401,201401,4238.0,4237.0,4237.0
2013-11-21 10:01:11,201312,201401,201401,4226.75,,
2013-11-21 23:00:00,201312,201401,201401,4255.5,4257.0,4257.0
2013-11-22 10:01:15,201312,201401,201401,4252.25,,
2013-11-22 23:00:00,201312,201401,201401,4268.5,4270.5,4270.5
2013-11-25 10:01:13,201312,201401,201401,4288.25,,
2013-11-25 23:00:00,201312,201401,201401,4290.5,4292.5,4292.5
2013-11-26 10:01:10,201312,201401,201401,4275.5,,
2013-11-26 23:00:00,201312,201401,201401,4268.0,4270.0,4270.0
2013-11-27 10:01:12,201312,201401,201401,4275.125,,
2013-11-27 23:00:00,201312,201401,201401,4283.0,4286.0,4286.0
2013-11-28 10:01:12,201312,201401,201401,4298.8125,,
2013-11-28 23:00:00,201312,201401,201401,4293.0,4296.5,4296.5
2013-11-29 10:01:39,201312,201401,201401,4293.75,4297.0,4297.0
2013-11-29 23:00:00,201312,201401,201401,4286.0,4289.5,4289.5
2013-12-02 10:01:34,201312,201401,201401,4274.375,4277.5,4277.5
2013-12-02 23:00:00,201312,201401,201401,4277.0,4280.5,4280.5
2013-12-03 10:01:54,201312,201401,201401,4223.375,4227.416666666667,4227.416666666667
2013-12-03 23:00:00,201312,201401,201401,4164.0,4167.0,4167.0
2013-12-04 10:02:04,201312,201401,201401,4180.25,4183.375,4183.375
2013-12-04 23:00:00,201312,201401,201401,4139.0,4142.5,4142.5
2013-12-05 10:02:17,201312,201401,201401,4143.75,4148.166666666667,4148.166666666667
2013-12-05 23:00:00,201312,201401,201401,4092.0,4096.0,4096.0
2013-12-06 10:02:15,201312,201401,201401,4111.6875,4115.0,4115.0
2013-12-06 23:00:00,201312,201401,201401,4123.0,4126.5,4126.5
2013-12-09 23:00:00,201312,201401,201401,4126.5,4130.0,4130.0
2013-12-10 10:01:39,201312,201401,201401,4137.125,4140.75,4140.75
2013-12-10 23:00:00,201312,201401,201401,4084.5,4087.5,4087.5
2013-12-11 10:01:39,201312,201401,201401,4108.8125,4112.875,4112.875
2013-12-11 23:00:00,201312,201401,201401,4080.0,4083.5,4083.5
2013-12-12 10:01:37,201312,201401,201401,4078.8125,4083.5625,4083.5625
2013-12-12 23:00:00,201312,201401,201401,4062.5,4065.5,4065.5
2013-12-13 10:01:39,201312,201401,201401,4069.75,4072.625,4072.625
2013-12-13 23:00:00,201312,201401,201401,4052.5,4055.5,4055.5
2013-12-16 10:01:39,201312,201401,201401,4076.75,4079.875,4079.875
2013-12-16 23:00:00,201312,201401,201401,4117.5,4121.0,4121.0
2013-12-17 10:01:39,201312,201401,201401,4084.4375,4087.25,4087.25
2013-12-17 23:00:00,201312,201401,201401,4069.0,4073.0,4073.0
2013-12-18 10:01:39,201312,201401,201401,4090.375,4093.3125,4093.3125
2013-12-18 10:01:40,201312,201401,201401,4090.375,4093.3125,4093.3125
2013-12-18 10:01:41,201401,201402,201402,4093.3125,,
2013-12-18 23:00:00,201401,201402,201402,4111.5,4113.0,4113.0
2013-12-19 10:01:40,201401,201402,201402,4165.75,4167.25,4167.25
2013-12-19 23:00:00,201401,201402,201402,4179.0,4180.0,4180.0
2013-12-20 10:01:38,201401,201402,201402,4190.75,4192.1875,4192.1875
2013-12-20 23:00:00,201401,201402,201402,4196.5,4198.0,4198.0
2013-12-23 23:00:00,201401,201402,201402,4220.0,4221.0,4221.0
2013-12-24 10:01:37,201401,201402,201402,4229.25,4229.75,4229.75
2013-12-24 23:00:00,201401,201402,201402,4222.5,4223.5,4223.5
2013-12-25 10:01:36,201401,201402,201402,,,
2013-12-26 10:01:37,201401,201402,201402,,,
2013-12-27 10:01:35,201401,201402,201402,4261.625,4262.75,4262.75
2013-12-27 23:00:00,201401,201402,201402,4281.0,4282.0,4282.0
2013-12-30 10:01:36,201401,201402,201402,4271.75,4272.5,4272.5
2013-12-30 23:00:00,201401,201402,201402,4278.5,4279.0,4279.0
2013-12-31 10:01:38,201401,201402,201402,4288.25,4288.75,4288.75
2013-12-31 23:00:00,201401,201402,201402,4298.5,4298.5,4298.5
2014-01-01 10:01:39,201401,201402,201402,,,
2014-01-02 10:01:35,201401,201402,201402,4258.25,4259.333333333333,4259.333333333333
2014-01-02 23:00:00,201401,201402,201402,4227.0,4227.5,4227.5
2014-01-03 10:01:37,201401,201402,201402,4247.25,4247.5,4247.5
2014-01-03 23:00:00,201401,201402,201402,4247.0,4247.5,4247.5
2014-01-06 10:01:44,201401,201402,201402,4247.75,4247.5,4247.5
2014-01-06 23:00:00,201401,201402,201402,4228.5,4228.5,4228.5
2014-01-07 10:01:48,201401,201402,201402,4240.25,4240.625,4240.625
2014-01-07 23:00:00,201401,201402,201402,4261.0,4261.0,4261.0
2014-01-08 10:02:05,201401,201402,201402,4253.0625,4252.833333333333,4252.833333333333
2014-01-08 23:00:00,201401,201402,201402,4260.5,4260.5,4260.5
2014-01-09 10:01:44,201401,201402,201402,4272.8125,4272.5,4272.5
2014-01-09 23:00:00,201401,201402,201402,4228.5,4229.0,4229.0
2014-01-10 23:00:00,201401,201402,201402,4252.0,4252.5,4252.5
2014-01-13 10:01:36,201401,201402,201402,4259.75,4260.6875,4260.6875
2014-01-13 23:00:00,201401,201402,201402,4263.5,4263.5,4263.5
2014-01-14 10:01:39,201401,201402,201402,4243.125,4243.5,4243.5
2014-01-14 23:00:00,201401,201402,201402,4273.5,4274.0,4274.0
2014-01-15 10:01:38,201401,201402,201402,4291.4375,4291.5,4291.5
2014-01-15 23:00:00,201401,201402,201402,4330.5,4330.5,4330.5
2014-01-16 10:01:34,201401,201402,201402,4321.875,4323.625,4323.625
2014-01-16 23:00:00,201401,201402,201402,4319.5,4319.5,4319.5
2014-01-17 10:01:38,201401,201402,201402,4338.5,4336.9375,4336.9375
2014-01-17 10:01:39,201401,201402,201402,4338.5,4336.9375,4336.9375
2014-01-17 10:01:40,201402,201403,201403,4336.9375,,
2014-01-17 23:00:00,201402,201403,201403,4328.5,4329.0,4329.0
2014-01-20 23:00:00,201402,201403,201403,4323.5,4324.0,4324.0
2014-01-21 23:00:00,201402,201403,201403,4324.5,4325.5,4325.5
2014-01-22 23:00:00,201402,201403,201403,4327.0,4328.0,4328.0
2014-01-23 23:00:00,201402,201403,201403,4282.5,4283.0,4283.0
2014-01-24 12:12:24,201402,201403,201403,4219.5,4220.625,4220.625
2014-01-24 23:00:00,201402,201403,201403,4162.5,4163.5,4163.5
2014-01-27 10:01:42,201402,201403,201403,4156.0,4157.0,4157.0
2014-01-27 23:00:00,201402,201403,201403,4144.5,4145.0,4145.0
2014-01-28 23:00:00,201402,201403,201403,4185.5,4186.5,4186.5
2014-01-29 10:02:21,201402,201403,201403,4214.125,4216.0,4216.0
2014-01-29 23:00:00,201402,201403,201403,4157.5,4158.5,4158.5
2014-01-30 10:32:41,201402,201403,201403,4152.333333333333,4154.0,4154.0
2014-01-30 23:00:00,201402,201403,201403,4180.5,4181.5,4181.5
2014-01-31 23:00:00,201402,201403,201403,4167.0,4168.0,4168.0
2014-02-03 09:02:21,201402,201403,201403,4160.833333333333,4164.083333333333,4164.083333333333
2014-02-03 09:16:23,201402,201403,201403,4145.8125,4148.8125,4148.8125
2014-02-03 09:31:24,201402,201403,201403,4148.875,4148.3125,4148.3125
2014-02-03 09:46:38,201402,201403,201403,4146.0625,4149.0625,4149.0625
2014-02-03 10:01:55,201402,201403,201403,4144.875,4146.25,4146.25
2014-02-03 10:16:37,201402,201403,201403,4152.083333333333,4151.0625,4151.0625
2014-02-03 10:31:38,201402,201403,201403,4142.0,4143.75,4143.75
2014-02-03 10:46:41,201402,201403,201403,4140.4375,4141.375,4141.375
2014-02-03 11:01:30,201402,201403,201403,4141.5,4141.75,4141.75
2014-02-03 11:16:22,201402,201403,201403,4142.6875,4143.6875,4143.6875
2014-02-03 11:38:11,201402,201403,201403,4147.4375,4149.4375,4149.4375
2014-02-03 15:29:48,201402,201403,201403,4124.0,4121.1875,4121.1875
2014-02-03 16:52:47,201402,201403,201403,4098.4375,4099.125,4099.125
2014-02-03 17:53:56,201402,201403,201403,4107.125,4107.0,4107.0
2014-02-03 23:00:00,201402,201403,201403,4108.5,4109.5,4109.5
2014-02-04 09:02:07,201402,201403,201403,4096.5625,4097.416666666667,4097.416666666667
2014-02-04 10:45:13,201402,201403,201403,4098.0,4098.6875,4098.6875
2014-02-04 11:46:00,201402,201403,201403,4094.5625,4096.625,4096.625
2014-02-04 23:00:00,201402,201403,201403,4117.5,4118.5,4118.5
2014-02-05 09:03:14,201402,201403,201403,4121.25,4121.4375,4121.4375
2014-02-05 10:03:27,201402,201403,201403,4132.875,4134.875,4134.875
2014-02-05 11:25:56,201402,201403,201403,4120.25,4119.5,4119.5
2014-02-05 13:45:36,201402,201403,201403,4113.416666666667,4113.3125,4113.3125
2014-02-05 14:45:57,201402,201403,201403,4126.375,4125.9375,4125.9375
2014-02-05 23:00:00,201402,201403,201403,4119.0,4120.0,4120.0
2014-02-06 09:10:55,201402,201403,201403,4134.125,4134.875,4134.875
2014-02-06 10:12:10,201402,201403,201403,4157.5,4158.5,4158.5
2014-02-06 11:12:43,201402,201403,201403,4159.375,4159.3125,4159.3125
2014-02-06 12:12:51,201402,201403,201403,4164.25,4165.625,4165.625
2014-02-06 13:19:31,201402,201403,201403,4163.75,4165.0625,4165.0625
2014-02-06 14:28:00,201402,201403,201403,4149.8125,4150.875,4150.875
2014-02-06 23:00:00,201402,201403,201403,4189.0,4189.5,4189.5
2014-02-07 09:02:28,201402,201403,201403,4182.4375,4180.166666666667,4180.166666666667
2014-02-07 10:02:16,201402,201403,201403,4191.75,4191.5625,4191.5625
2014-02-07 12:12:40,201402,201403,201403,4193.4375,4193.916666666667,4193.916666666667
2014-02-07 13:15:27,201402,201403,201403,4198.625,4199.9375,4199.9375
2014-02-07 14:17:24,201402,201403,201403,4223.4375,4221.3125,4221.3125
2014-02-07 23:00:00,201402,201403,201403,4228.5,4229.5,4229.5
2014-02-10 09:04:09,201402,201403,201403,4236.875,4237.875,4237.875
2014-02-10 10:04:10,201402,201403,201403,4247.75,4247.875,4247.875
2014-02-10 11:04:19,201402,201403,201403,4238.125,4239.25,4239.25
2014-02-10 12:04:24,201402,201403,201403,4235.875,4236.0,4236.0
2014-02-10 13:10:38,201402,201403,201403,4237.25,4238.9375,4238.9375
2014-02-10 14:12:05,201402,201403,201403,4248.375,4250.0,4250.0
2014-02-10 23:00:00,201402,201403,201403,4236.5,4237.5,4237.5
2014-02-11 09:01:53,201402,201403,201403,4265.75,4266.5625,4266.5625
2014-02-11 10:03:22,201402,201403,201403,4269.75,4269.625,4269.625
2014-02-11 11:03:26,201402,201403,201403,4270.625,4271.25,4271.25
2014-02-11 12:03:31,201402,201403,201403,4262.25,4263.25,4263.25
2014-02-11 13:09:51,201402,201403,201403,4263.75,4264.5,4264.5
2014-02-11 14:16:29,201402,201403,201403,4251.0,4251.8125,4251.8125
2014-02-11 23:00:00,201402,201403,201403,4284.5,4285.0,4285.0
2014-02-12 10:00:41,201402,201403,201403,4308.875,4310.5625,4310.5625
2014-02-12 11:00:39,201402,201403,201403,4304.0,4305.125,4305.125
2014-02-12 12:00:37,201402,201403,201403,4296.8125,4297.4375,4297.4375
2014-02-12 13:00:58,201402,201403,201403,4302.25,4303.0,4303.0
2014-02-12 14:00:58,201402,201403,201403,4307.1875,4308.5,4308.5
2014-02-12 23:00:00,201402,201403,201403,4305.5,4306.5,4306.5
2014-02-13 09:06:30,201402,201403,201403,4290.4375,4291.8125,4291.8125
2014-02-13 10:08:37,201402,201403,201403,4293.375,4293.0625,4293.0625
2014-02-13 11:08:34,201402,201403,201403,4290.75,4290.875,4290.875
2014-02-13 12:08:38,201402,201403,201403,4288.1875,4288.75,4288.75
2014-02-13 13:14:42,201402,201403,201403,4286.0,4287.125,4287.125
2014-02-13 14:22:08,201402,201403,201403,4278.4375,4278.4375,4278.4375
2014-02-13 23:00:00,201402,201403,201403,4314.0,4315.0,4315.0
2014-02-14 09:02:13,201402,201403,201403,4310.875,4311.625,4311.625
2014-02-14 11:06:11,201402,201403,201403,4328.75,4331.0,4331.0
2014-02-14 12:06:10,201402,201403,201403,4334.25,4335.5,4335.5
2014-02-14 13:10:46,201402,201403,201403,4333.5,4333.0625,4333.0625
2014-02-14 14:11:19,201402,201403,201403,4330.0,4329.8125,4329.8125
2014-02-14 23:00:00,201402,201403,201403,4340.0,4340.5,4340.5
2014-02-17 09:02:53,201402,201403,201403,4332.4375,4333.875,4333.875
2014-02-17 10:04:38,201402,201403,201403,4338.75,4339.5,4339.5
2014-02-17 11:04:38,201402,201403,201403,4339.25,4339.25,4339.25
2014-02-17 23:00:00,201402,201403,201403,4336.5,4337.5,4337.5
2014-02-18 10:07:04,201402,201403,201403,4307.5625,4308.5,4308.5
2014-02-18 11:10:13,201402,201403,201403,4314.125,4314.4375,4314.4375
2014-02-18 12:10:12,201402,201403,201403,4326.4375,4327.0,4327.0
2014-02-18 13:16:35,201402,201403,201403,4330.75,4331.5,4331.5
2014-02-18 14:25:42,201402,201403,201403,4331.0,4332.625,4332.625
2014-02-18 23:00:00,201402,201403,201403,4332.5,4333.5,4333.5
2014-02-19 09:02:16,201402,201403,201403,4322.375,4322.5625,4322.5625
2014-02-19 10:38:59,201402,201403,201403,4322.25,4323.0,4323.0
2014-02-19 12:41:38,201402,201403,201403,4320.625,4321.125,4321.125
2014-02-19 13:41:40,201402,201403,201403,4331.8125,4331.0,4331.0
2014-02-19 14:41:43,201402,201403,201403,4333.9375,4335.25,4335.25
2014-02-19 23:00:00,201402,201403,201403,4340.5,4341.0,4341.0
2014-02-20 09:03:34,201402,201403,201403,4307.0,4307.75,4307.75
2014-02-20 10:05:16,201402,201403,201403,4317.0625,4317.375,4317.375
2014-02-20 11:05:19,201402,201403,201403,4325.625,4325.5,4325.5
2014-02-20 12:05:19,201402,201403,201403,4327.8125,4328.25,4328.25
2014-02-20 13:08:23,201402,201403,201403,4322.625,4323.875,4323.875
2014-02-20 14:12:01,201402,201403,201403,4332.25,4332.125,4332.125
2014-02-20 23:00:00,201402,201403,201403,4356.0,4356.0,4356.0
2014-02-21 09:02:44,201402,201403,201403,4358.375,4358.9375,4358.9375
2014-02-21 10:04:18,201402,201403,201403,4360.0,4361.0,4361.0
2014-02-21 11:04:30,201402,201403,201403,4365.25,4365.4375,4365.4375
2014-02-21 12:04:30,201402,201403,201403,4369.3125,4368.875,4368.875
2014-02-21 13:09:15,201402,201403,201403,4368.0,4368.1875,4368.1875
2014-02-21 14:15:15,201402,201403,201403,4368.3125,4368.25,4368.25
2014-02-21 14:15:16,201402,201403,201403,4368.3125,4368.25,4368.25
2014-02-21 14:15:17,201403,201404,201404,4368.25,,
2014-02-21 23:00:00,201403,201404,201404,4382.5,4375.0,4375.0
2014-02-24 10:11:55,201403,201404,201404,4377.375,4368.6875,4368.6875
2014-02-24 11:26:14,201403,201404,201404,4387.0,4379.0625,4379.0625
2014-02-24 12:27:09,201403,201404,201404,4392.875,4385.083333333333,4385.083333333333
2014-02-24 13:27:12,201403,201404,201404,4395.375,4387.0,4387.0
2014-02-24 14:37:19,201403,201404,201404,4396.375,4387.6875,4387.6875
2014-02-24 16:24:54,201403,201404,201404,4406.875,4398.5,4398.5
2014-02-24 17:50:54,201403,201404,201404,4421.25,4413.5,4413.5
2014-02-24 23:00:00,201403,201404,201404,4418.5,4410.5,4410.5
2014-02-25 08:11:47,201403,201404,201404,4398.625,4391.333333333333,4391.333333333333
2014-02-25 09:03:24,201403,201404,201404,4400.5,4392.4375,4392.4375
2014-02-25 09:43:20,201403,201404,201404,4401.5625,4394.25,4394.25
2014-02-25 10:22:36,201403,201404,201404,4402.25,4395.0,4395.0
2014-02-25 11:02:11,201403,201404,201404,4397.833333333333,4390.75,4390.75
2014-02-25 11:42:52,201403,201404,201404,4397.9375,4388.8125,4388.8125
2014-02-25 13:18:24,201403,201404,201404,4399.0,4390.75,4390.75
2014-02-25 14:56:05,201403,201404,201404,4387.6875,4380.5,4380.5
2014-02-25 16:39:03,201403,201404,201404,4413.75,4406.625,4406.625
2014-02-25 23:00:00,201403,201404,201404,4416.0,4408.0,4408.0
2014-02-26 06:14:40,201403,201404,201404,,,
2014-02-26 06:58:28,201403,201404,201404,,,
2014-02-26 07:39:45,201403,201404,201404,4416.5,4408.6875,4408.6875
2014-02-26 08:21:05,201403,201404,201404,4407.125,4399.5625,4399.5625
2014-02-26 09:02:37,201403,201404,201404,4405.8125,4398.25,4398.25
2014-02-26 09:32:51,201403,201404,201404,4402.4375,4394.6875,4394.6875
2014-02-26 10:07:17,201403,201404,201404,4402.75,4395.0,4395.0
2014-02-26 10:47:52,201403,201404,201404,4407.25,4398.9375,4398.9375
2014-02-26 11:29:20,201403,201404,201404,4401.625,4393.9375,4393.9375
2014-02-26 12:13:09,201403,201404,201404,4398.75,4391.0,4391.0
2014-02-26 23:00:00,201403,201404,201404,4400.5,4393.0,4393.0
2014-02-27 06:47:26,201403,201404,201404,,,
2014-02-27 07:22:38,201403,201404,201404,4400.25,4392.5,4392.5
2014-02-27 07:57:17,201403,201404,201404,4402.75,4395.166666666667,4395.166666666667
2014-02-27 08:29:58,201403,201404,201404,4399.75,4392.3125,4392.3125
2014-02-27 09:03:22,201403,201404,201404,4402.3125,4394.375,4394.375
2014-02-27 09:33:28,201403,201404,201404,4383.5,4375.875,4375.875
2014-02-27 10:05:33,201403,201404,201404,4366.3125,4359.5625,4359.5625
2014-02-27 10:37:35,201403,201404,201404,4364.875,4357.75,4357.75
2014-02-27 11:09:38,201403,201404,201404,4360.25,4352.5,4352.5
2014-02-27 11:41:01,201403,201404,201404,4363.75,4356.625,4356.625
2014-02-27 12:47:16,201403,201404,201404,4370.25,4362.666666666667,4362.666666666667
2014-02-27 14:02:40,201403,201404,201404,4381.625,4373.875,4373.875
2014-02-27 15:15:19,201403,201404,201404,4382.625,4375.75,4375.75
2014-02-27 16:31:23,201403,201404,201404,4403.375,4394.875,4394.875
2014-02-27 17:45:26,201403,201404,201404,4389.25,4382.0,4382.0
2014-02-27 23:00:00,201403,201404,201404,4399.0,4391.5,4391.5
2014-02-28 06:43:54,201403,201404,201404,,,
2014-02-28 07:18:53,201403,201404,201404,4404.75,4397.375,4397.375
2014-02-28 07:53:41,201403,201404,201404,4403.3125,4395.75,4395.75
2014-02-28 08:28:32,201403,201404,201404,4400.875,4393.333333333333,4393.333333333333
2014-02-28 09:03:16,201403,201404,201404,4400.25,4393.0,4393.0
2014-02-28 09:34:37,201403,201404,201404,4387.375,4378.5,4378.5
2014-02-28 10:04:52,201403,201404,201404,4383.5625,4378.0,4378.0
2014-02-28 10:36:40,201403,201404,201404,4384.625,4376.4375,4376.4375
2014-02-28 11:08:42,201403,201404,201404,4373.25,4365.8125,4365.8125
2014-02-28 11:40:27,201403,201404,201404,4373.0625,4365.5625,4365.5625
2014-02-28 12:46:17,201403,201404,201404,4380.3125,4372.5,4372.5
2014-02-28 13:51:49,201403,201404,201404,4385.5,4376.6875,4376.6875
2014-02-28 15:03:44,201403,201404,201404,4408.4375,4399.3125,4399.3125
2014-02-28 16:20:05,201403,201404,201404,4397.5625,4390.375,4390.375
2014-02-28 17:34:32,201403,201404,201404,4409.375,4401.4375,4401.4375
2014-02-28 23:00:00,201403,201404,201404,4405.0,4397.0,4397.0
2014-03-03 09:14:11,201403,201404,201404,4340.25,4333.166666666667,4333.166666666667
2014-03-03 09:44:24,201403,201404,201404,4333.75,4324.9375,4324.9375
2014-03-03 10:16:11,201403,201404,201404,4330.375,4321.5,4321.5
2014-03-03 10:48:33,201403,201404,201404,4321.6875,4313.5625,4313.5625
2014-03-03 11:21:28,201403,201404,201404,4309.0,4302.0,4302.0
2014-03-03 13:17:31,201403,201404,201404,4310.6875,4301.5625,4301.5625
2014-03-03 14:22:28,201403,201404,201404,4310.25,4302.5,4302.5
2014-03-03 16:52:11,201403,201404,201404,4290.333333333333,4284.166666666667,4284.166666666667
2014-03-03 23:00:00,201403,201404,201404,4290.0,4282.5,4282.5
2014-03-04 08:11:55,201403,201404,201404,4347.25,4338.5,4338.5
2014-03-04 08:55:39,201403,201404,201404,4345.125,4336.6875,4336.6875
2014-03-04 09:29:34,201403,201404,201404,4349.1875,4340.25,4340.25
2014-03-04 10:00:50,201403,201404,201404,4353.375,4345.0625,4345.0625
