DATETIME,ADJ
2013-06-07,121.90000000000002
2013-06-10,
2013-06-11,
2013-06-12,
2013-06-13,
2013-06-14,
2013-06-17,
2013-06-18,
2013-06-19,
2013-06-20,
2013-06-21,120.55000000000003
2013-06-24,
2013-06-25,
2013-06-26,
2013-06-27,
2013-06-28,
2013-07-01,
2013-07-02,
2013-07-03,
2013-07-04,
2013-07-05,121.60000000000002
2013-07-08,121.49000000000002
2013-07-09,
2013-07-10,121.82000000000002
2013-07-11,
2013-07-12,122.04000000000002
2013-07-15,121.86000000000001
2013-07-16,
2013-07-17,122.16000000000003
2013-07-18,122.31000000000002
2013-07-19,122.24000000000002
2013-07-22,122.15000000000002
2013-07-23,121.87000000000002
2013-07-24,121.40000000000002
2013-07-25,
2013-07-26,
2013-07-29,
2013-07-30,
2013-07-31,121.40000000000002
2013-08-01,121.39000000000001
2013-08-02,121.20000000000002
2013-08-05,121.51000000000002
2013-08-06,121.26000000000002
2013-08-07,121.35000000000002
2013-08-08,
2013-08-09,121.51000000000002
2013-08-12,121.39000000000001
2013-08-13,120.77000000000002
2013-08-14,120.84000000000002
2013-08-15,120.54000000000002
2013-08-16,120.43000000000002
2013-08-19,120.50000000000001
2013-08-20,120.78000000000002
2013-08-21,120.55000000000003
2013-08-22,120.38000000000002
2013-08-23,120.20000000000002
2013-08-26,120.44000000000003
2013-08-27,120.82000000000002
2013-08-28,120.50000000000001
2013-08-29,120.78000000000002
2013-08-30,120.63000000000002
2013-09-02,120.41000000000003
2013-09-03,120.30000000000003
2013-09-04,120.25000000000001
2013-09-05,119.78000000000002
2013-09-06,120.33000000000003
2013-09-09,120.34000000000002
2013-09-10,120.07000000000002
2013-09-11,120.40000000000002
2013-09-12,120.51000000000002
2013-09-13,120.61000000000001
2013-09-16,120.76000000000002
2013-09-17,120.74000000000002
2013-09-18,121.27000000000002
2013-09-19,121.04000000000002
2013-09-20,121.07000000000002
2013-09-23,121.21000000000002
2013-09-24,121.56000000000002
2013-09-25,121.59000000000002
2013-09-26,121.56000000000002
2013-09-27,121.73000000000002
2013-09-30,121.84000000000002
2013-10-01,121.69000000000003
2013-10-02,121.74000000000002
2013-10-03,121.72000000000001
2013-10-04,121.60000000000002
2013-10-07,121.76000000000002
2013-10-08,121.65000000000002
2013-10-09,121.69000000000003
2013-10-10,121.51000000000002
2013-10-11,121.61000000000001
2013-10-14,121.62000000000002
2013-10-15,121.41000000000003
2013-10-16,121.26000000000002
2013-10-17,121.65000000000002
2013-10-18,121.81000000000002
2013-10-21,121.73000000000002
2013-10-22,122.04000000000002
2013-10-23,122.12000000000002
2013-10-24,122.05000000000003
2013-10-25,122.06000000000002
2013-10-28,122.10000000000002
2013-10-29,122.17000000000002
2013-10-30,122.30000000000003
2013-10-31,122.69000000000003
2013-11-01,122.71000000000002
2013-11-04,122.68000000000002
2013-11-05,122.31000000000002
2013-11-06,122.39000000000001
2013-11-07,122.87000000000002
2013-11-08,122.50000000000001
2013-11-11,122.53000000000002
2013-11-12,122.52000000000002
2013-11-13,122.75000000000001
2013-11-14,122.83000000000003
2013-11-15,122.73000000000002
2013-11-18,122.80000000000003
2013-11-19,122.65000000000002
2013-11-20,122.76000000000002
2013-11-21,122.59000000000002
2013-11-22,122.42000000000002
2013-11-25,122.55000000000003
2013-11-26,122.66000000000003
2013-11-27,122.69000000000003
2013-11-28,122.68000000000002
2013-11-29,122.70000000000002
2013-12-02,122.54000000000002
2013-12-03,122.60000000000002
2013-12-04,122.15000000000002
2013-12-05,121.86000000000001
2013-12-06,121.94500000000002
2013-12-09,121.94500000000002
2013-12-10,121.94500000000002
2013-12-11,121.93500000000002
2013-12-12,121.75500000000002
2013-12-13,121.80500000000002
2013-12-16,121.79500000000002
2013-12-17,121.87500000000001
2013-12-18,121.73500000000001
2013-12-19,121.64500000000002
2013-12-20,121.58500000000002
2013-12-23,121.52500000000002
2013-12-24,
2013-12-25,
2013-12-26,
2013-12-27,121.11500000000002
2013-12-30,121.31500000000003
2013-12-31,
2014-01-01,
2014-01-02,121.29500000000002
2014-01-03,121.33500000000002
2014-01-06,121.49500000000002
2014-01-07,121.60500000000002
2014-01-08,121.48500000000001
2014-01-09,121.53500000000003
2014-01-10,121.89500000000002
2014-01-13,122.07500000000002
2014-01-14,122.03500000000003
2014-01-15,121.96500000000002
2014-01-16,122.29500000000002
2014-01-17,122.43500000000002
2014-01-20,122.50500000000002
2014-01-21,122.56500000000003
2014-01-22,122.51500000000001
2014-01-23,122.69500000000002
2014-01-24,122.99500000000002
2014-01-27,122.92500000000003
2014-01-28,122.93500000000002
2014-01-29,123.14500000000002
2014-01-30,123.30500000000002
2014-01-31,123.61500000000002
2014-02-03,123.63500000000002
2014-02-04,123.64500000000002
2014-02-05,123.67500000000003
2014-02-06,123.25500000000002
2014-02-07,123.56500000000003
2014-02-10,123.47500000000002
2014-02-11,123.51500000000001
2014-02-12,123.35500000000002
2014-02-13,123.63500000000002
2014-02-14,123.51500000000001
2014-02-17,123.53500000000003
2014-02-18,123.63500000000002
2014-02-19,123.69500000000002
2014-02-20,123.46500000000002
2014-02-21,123.63500000000002
2014-02-24,123.49500000000002
2014-02-25,123.58500000000002
2014-02-26,123.83500000000002
2014-02-27,124.03500000000003
2014-02-28,123.58500000000002
2014-03-03,123.92500000000003
2014-03-04,123.87000000000002
2014-03-05,123.89000000000001
2014-03-06,123.58000000000003
2014-03-07,123.56500000000003
2014-03-10,123.67000000000002
2014-03-11,123.69000000000003
2014-03-12,123.93000000000002
2014-03-13,124.24000000000002
