DATETIME,ADJ
2013-09-10,104.47
2013-09-11,
2013-09-12,104.58
2013-09-13,104.5
2013-09-16,104.75
2013-09-17,104.92
2013-09-18,
2013-09-19,
2013-09-20,
2013-09-23,105.10000000000001
2013-09-24,105.06
2013-09-25,105.02
2013-09-26,104.96000000000001
2013-09-27,105.01
2013-09-30,105.09
2013-10-01,104.99
2013-10-02,105.07000000000001
2013-10-03,
2013-10-04,105.07000000000001
2013-10-07,105.05
2013-10-08,104.98
2013-10-09,
2013-10-10,104.9
2013-10-11,104.94
2013-10-14,104.87
2013-10-15,104.89
2013-10-16,104.93
2013-10-17,104.98
2013-10-18,105.08
2013-10-21,105.04
2013-10-22,105.07000000000001
2013-10-23,105.24
2013-10-24,105.2
2013-10-25,105.21000000000001
2013-10-28,105.12
2013-10-29,105.23
2013-10-30,105.28
2013-10-31,105.17
2013-11-01,105.09
2013-11-04,105.03
2013-11-05,104.93
2013-11-06,104.97
2013-11-07,104.92
2013-11-08,104.97
2013-11-11,104.75
2013-11-12,104.72
2013-11-13,104.78
2013-11-14,104.77
2013-11-15,104.77
2013-11-18,104.78
2013-11-19,104.71000000000001
2013-11-20,104.68
2013-11-21,104.62
2013-11-22,104.71000000000001
2013-11-25,104.64
2013-11-26,104.69
2013-11-27,104.66
2013-11-28,104.61
2013-11-29,104.55
2013-12-02,104.47
2013-12-03,104.48
2013-12-04,104.52
2013-12-05,104.49
2013-12-06,104.54
2013-12-09,104.68
2013-12-10,104.69
2013-12-11,104.62
2013-12-12,104.66
2013-12-13,104.83
2013-12-16,105.02000000000001
2013-12-17,105.11000000000001
2013-12-18,105.02000000000001
2013-12-19,105.01
2013-12-20,105.08000000000001
2013-12-23,105.10000000000001
2013-12-24,105.11000000000001
2013-12-25,
2013-12-26,105.12000000000002
2013-12-27,105.28000000000002
2013-12-30,105.18
2013-12-31,
2014-01-01,
2014-01-02,104.94000000000001
2014-01-03,104.93
2014-01-06,105.19000000000001
2014-01-07,105.18
2014-01-08,105.20000000000002
2014-01-09,105.07000000000001
2014-01-10,105.02000000000001
2014-01-13,105.11000000000001
2014-01-14,105.06000000000002
2014-01-15,105.05000000000001
2014-01-16,105.12000000000002
2014-01-17,105.10000000000001
2014-01-20,105.06000000000002
2014-01-21,105.04
2014-01-22,105.01
2014-01-23,105.07000000000001
2014-01-24,105.22000000000001
2014-01-27,105.13000000000001
2014-01-28,105.17000000000002
2014-01-29,105.18
2014-01-30,
2014-01-31,
2014-02-03,105.19000000000001
2014-02-04,105.33000000000001
2014-02-05,105.29
2014-02-06,105.31000000000002
2014-02-07,105.28000000000002
2014-02-10,105.34000000000002
2014-02-11,105.36000000000001
2014-02-12,105.36000000000001
2014-02-13,105.39000000000001
2014-02-14,105.41000000000001
2014-02-17,105.36000000000001
2014-02-18,105.33000000000001
2014-02-19,105.37000000000002
2014-02-20,105.37000000000002
2014-02-21,105.29
2014-02-24,105.33000000000001
2014-02-25,105.38000000000001
2014-02-26,105.36000000000001
2014-02-27,105.41000000000001
2014-02-28,105.42000000000002
2014-03-03,105.24000000000001
2014-03-04,105.22000000000001
2014-03-05,105.28000000000002
2014-03-06,105.28000000000002
2014-03-07,105.28000000000002
2014-03-10,105.33000000000001
2014-03-11,105.35000000000001
2014-03-12,105.4
2014-03-13,105.42000000000002
2014-03-14,105.57000000000001
2014-03-17,105.46000000000001
2014-03-18,105.46500000000002
2014-03-19,105.52000000000001
2014-03-20,105.4
2014-03-21,105.33000000000001
2014-03-24,
2014-03-25,105.37
2014-03-26,105.35000000000001
2014-03-27,105.36000000000001
2014-03-28,105.39000000000001
2014-03-31,105.39000000000001
2014-04-01,105.35000000000001
2014-04-02,105.35000000000001
2014-04-03,105.33000000000001
2014-04-04,105.33000000000001
2014-04-07,105.41000000000001
2014-04-08,105.39000000000001
2014-04-09,105.46000000000001
2014-04-10,105.42000000000002
2014-04-11,105.45000000000002
2014-04-14,105.41000000000001
2014-04-15,105.39000000000001
2014-04-16,105.36000000000001
2014-04-17,105.42000000000002
2014-04-18,105.37
2014-04-21,105.36000000000001
2014-04-22,105.38000000000001
2014-04-23,105.39000000000001
2014-04-24,105.4
2014-04-25,105.43
2014-04-28,105.43
2014-04-29,105.44000000000001
2014-04-30,105.44000000000001
2014-05-01,
2014-05-02,105.50000000000001
2014-05-05,
2014-05-06,
2014-05-07,105.57000000000001
2014-05-08,105.57000000000001
2014-05-09,105.64000000000001
2014-05-12,105.61000000000001
2014-05-13,105.56000000000002
2014-05-14,105.58000000000001
2014-05-15,105.68
2014-05-16,105.64000000000001
2014-05-19,105.66000000000001
2014-05-20,105.65
2014-05-21,105.64000000000001
2014-05-22,105.61000000000001
2014-05-23,105.67000000000002
2014-05-26,105.70000000000002
2014-05-27,105.72500000000001
2014-05-28,105.71000000000001
2014-05-29,105.79
2014-05-30,105.73
2014-06-02,105.71000000000001
2014-06-03,105.69000000000001
2014-06-04,
2014-06-05,105.68
2014-06-06,
2014-06-09,105.70000000000002
2014-06-10,105.79
2014-06-11,105.76
2014-06-12,105.87
2014-06-13,106.00000000000001
2014-06-16,106.015
2014-06-17,106.03000000000002
2014-06-18,106.03000000000002
2014-06-19,106.12000000000002
2014-06-20,106.25000000000001
2014-06-23,106.19000000000001
2014-06-24,106.18
2014-06-25,106.17000000000002
2014-06-26,106.16000000000001
2014-06-27,106.24000000000001
2014-06-30,106.29
2014-07-01,106.28000000000002
2014-07-02,106.53000000000002
2014-07-03,106.51500000000001
2014-07-04,106.49000000000001
2014-07-07,106.51000000000002
