DATETIME,NEARER,TRADED,NEAR_MONTH,TRADE_MONTH
2013-07-26,,370.55,201311.0,201310.0
2013-07-29,,,,
2013-07-30,,,,
2013-07-31,,,,
2013-08-01,,,,
2013-08-02,,,,
2013-08-05,,,,
2013-08-06,,,,
2013-08-07,,,,
2013-08-08,,,,
2013-08-09,,,,
2013-08-12,,,,
2013-08-13,,,,
2013-08-14,,,,
2013-08-15,,375.35,201311.0,201310.0
2013-08-16,,374.25,201311.0,201310.0
2013-08-19,,373.85,201311.0,201310.0
2013-08-20,,368.0,201311.0,201310.0
2013-08-21,,368.5,201311.0,201310.0
2013-08-22,,371.5,201311.0,201310.0
2013-08-23,,375.5,201311.0,201310.0
2013-08-26,,372.4,201311.0,201310.0
2013-08-27,,364.25,201311.0,201310.0
2013-08-28,,363.7,201311.0,201310.0
2013-08-29,,366.2,201311.0,201310.0
2013-08-30,,362.1,201311.0,201310.0
2013-09-02,368.25,367.8,201311.0,201310.0
2013-09-03,367.35,366.05,201311.0,201310.0
2013-09-04,,368.9,201311.0,201310.0
2013-09-05,365.15,369.75,201311.0,201310.0
2013-09-06,371.45,368.15,201311.0,201310.0
2013-09-09,,371.35,201311.0,201310.0
2013-09-10,,377.0,201311.0,201310.0
2013-09-11,,375.55,201311.0,201310.0
2013-09-12,,376.5,201311.0,201310.0
2013-09-13,,377.3,201311.0,201310.0
2013-09-16,378.95,379.7,201311.0,201310.0
2013-09-17,,380.5,201311.0,201310.0
2013-09-18,382.65,385.05,201311.0,201310.0
2013-09-19,383.95,382.1,201311.0,201310.0
2013-09-20,,380.55,201311.0,201310.0
2013-09-23,377.85,379.65,201311.0,201310.0
2013-09-24,379.0,380.3,201311.0,201310.0
2013-09-25,378.55,379.05,201311.0,201310.0
2013-09-26,376.85,378.15,201311.0,201310.0
2013-09-27,374.75,375.7,201311.0,201310.0
2013-09-30,373.0,374.05,201311.0,201310.0
2013-10-01,376.85,377.75,201311.0,201310.0
2013-10-02,373.05,377.35,201311.0,201310.0
2013-10-03,373.65,374.1,201311.0,201310.0
2013-10-04,375.5,376.9,201311.0,201310.0
2013-10-07,371.8,372.8,201311.0,201310.0
2013-10-08,368.05,368.7,201311.0,201310.0
2013-10-09,366.45,368.1,201311.0,201310.0
2013-10-10,374.85,376.0,201311.0,201310.0
2013-10-11,376.05,377.45,201311.0,201310.0
2013-10-14,376.85,378.35,201311.0,201310.0
2013-10-15,379.4,380.5,201311.0,201310.0
2013-10-16,382.35,383.45,201311.0,201310.0
2013-10-17,382.5,383.6,201311.0,201310.0
2013-10-18,385.0,384.8,201312.0,201311.0
2013-10-21,386.8,387.0,201312.0,201311.0
2013-10-22,389.0,388.9,201312.0,201311.0
2013-10-23,387.4,387.65,201312.0,201311.0
2013-10-24,389.25,389.0,201312.0,201311.0
2013-10-25,388.1,388.0,201312.0,201311.0
2013-10-28,388.0,388.2,201312.0,201311.0
2013-10-29,390.35,390.6,201312.0,201311.0
2013-10-30,389.55,389.6,201312.0,201311.0
2013-10-31,391.55,391.55,201312.0,201311.0
2013-11-01,391.0,391.0,201312.0,201311.0
2013-11-04,392.2,393.1,201312.0,201311.0
2013-11-05,391.2,390.4,201312.0,201311.0
2013-11-06,393.4,393.55,201312.0,201311.0
2013-11-07,390.0,390.35,201312.0,201311.0
2013-11-08,393.95,394.5,201312.0,201311.0
2013-11-11,394.95,394.9,201312.0,201311.0
2013-11-12,392.6,392.7,201312.0,201311.0
2013-11-13,393.7,393.45,201312.0,201311.0
2013-11-14,395.7,395.5,201312.0,201311.0
2013-11-15,395.0,396.15,201401.0,201312.0
2013-11-18,396.4,395.65,201401.0,201312.0
2013-11-19,395.1,394.65,201401.0,201312.0
2013-11-20,395.4,395.2,201401.0,201312.0
2013-11-21,396.4,396.45,201401.0,201312.0
2013-11-22,396.1,395.9,201401.0,201312.0
2013-11-25,397.9,397.7,201401.0,201312.0
2013-11-26,394.65,394.4,201401.0,201312.0
2013-11-27,396.9,396.55,201401.0,201312.0
2013-11-28,397.2,396.85,201401.0,201312.0
2013-11-29,397.1,396.8,201401.0,201312.0
2013-12-02,396.55,396.2,201401.0,201312.0
2013-12-03,390.95,390.6,201401.0,201312.0
2013-12-04,388.7,388.4,201401.0,201312.0
2013-12-05,384.25,383.9,201401.0,201312.0
2013-12-06,387.5,387.15,201401.0,201312.0
2013-12-09,387.65,387.3,201401.0,201312.0
2013-12-10,385.9,385.55,201401.0,201312.0
2013-12-11,383.25,383.0,201401.0,201312.0
2013-12-12,378.0,377.7,201401.0,201312.0
2013-12-13,377.0,376.75,201401.0,201312.0
2013-12-16,381.5,381.25,201401.0,201312.0
2013-12-17,378.55,378.25,201401.0,201312.0
2013-12-18,380.25,381.2,201402.0,201401.0
2013-12-19,387.1,388.0,201402.0,201401.0
2013-12-20,390.85,391.8,201402.0,201401.0
2013-12-23,394.65,395.6,201402.0,201401.0
2013-12-24,395.9,396.8,201402.0,201401.0
2013-12-25,,,201402.0,201401.0
2013-12-26,,,201402.0,201401.0
2013-12-27,400.35,401.25,201402.0,201401.0
2013-12-30,399.35,400.25,201402.0,201401.0
