DATETIME,ADJ
1990-04-04,9.635999999999992
1990-04-05,9.635999999999992
1990-04-06,9.635999999999992
1990-04-09,9.645999999999994
1990-04-10,9.630999999999993
1990-04-11,9.620999999999992
1990-04-12,9.635999999999992
1990-04-13,
1990-04-16,9.635999999999992
1990-04-17,9.645999999999994
1990-04-18,9.040999999999993
1990-04-19,9.045999999999992
1990-04-20,9.040999999999993
1990-04-23,9.035999999999994
1990-04-24,9.035999999999994
1990-04-25,9.045999999999992
1990-04-26,9.050999999999991
1990-04-27,9.050999999999991
1990-04-30,9.054999999999993
1990-05-01,9.050999999999991
1990-05-02,9.055999999999994
1990-05-03,9.050999999999991
1990-05-04,9.055999999999994
1990-05-07,9.050999999999991
1990-05-08,9.052999999999994
1990-05-09,9.058999999999994
1990-05-10,9.060999999999993
1990-05-11,9.063999999999993
1990-05-14,9.058999999999994
1990-05-15,9.060999999999993
1990-05-16,9.065999999999992
1990-05-17,9.066999999999993
1990-05-18,9.069999999999993
1990-05-21,9.061999999999994
1990-05-22,9.058999999999994
1990-05-23,9.055999999999994
1990-05-24,9.054999999999993
1990-05-25,9.051999999999992
1990-05-28,
1990-05-29,9.052999999999994
1990-05-30,9.057999999999993
1990-05-31,9.060999999999993
1990-06-01,9.050999999999991
1990-06-04,9.049999999999994
1990-06-05,9.039999999999992
1990-06-06,9.039999999999992
1990-06-07,9.045999999999992
1990-06-08,9.042999999999992
1990-06-11,9.035999999999994
1990-06-12,9.032999999999994
1990-06-13,9.019999999999992
1990-06-14,9.021999999999991
1990-06-15,9.022999999999993
1990-06-18,9.012999999999991
1990-06-19,9.002999999999993
1990-06-20,8.990999999999993
1990-06-21,8.980999999999991
1990-06-22,8.965999999999994
1990-06-25,8.960999999999991
1990-06-26,8.957999999999991
1990-06-27,8.941999999999993
1990-06-28,8.935999999999993
1990-06-29,8.945999999999994
1990-07-02,8.942999999999994
1990-07-03,8.945999999999994
1990-07-04,
1990-07-05,8.936999999999994
1990-07-06,8.919999999999991
1990-07-09,8.892999999999994
1990-07-10,8.890999999999991
1990-07-11,8.901999999999994
1990-07-12,8.908999999999992
1990-07-13,8.925999999999991
1990-07-16,8.945999999999994
1990-07-17,8.935999999999993
1990-07-18,8.970999999999993
1990-07-19,10.592999999999993
1990-07-20,10.572999999999993
1990-07-23,10.588999999999992
1990-07-24,10.600999999999992
1990-07-25,10.609999999999992
1990-07-26,10.620999999999992
1990-07-27,10.621999999999993
1990-07-30,10.637999999999995
1990-07-31,10.620999999999992
1990-08-01,10.592999999999993
1990-08-02,10.600999999999992
1990-08-03,10.690999999999992
1990-08-06,10.765999999999995
1990-08-07,10.665999999999993
1990-08-08,10.620999999999992
1990-08-09,10.620999999999992
1990-08-10,10.630999999999993
1990-08-13,
1990-08-14,10.615999999999993
1990-08-15,10.602999999999994
1990-08-16,10.625999999999994
1990-08-17,10.650999999999993
1990-08-20,10.640999999999995
1990-08-21,10.655999999999992
1990-08-22,10.677999999999994
1990-08-23,10.725999999999992
1990-08-24,10.725999999999992
1990-08-27,10.685999999999993
1990-08-28,10.665999999999993
1990-08-29,10.621999999999993
1990-08-30,10.667999999999992
1990-08-31,10.690999999999992
1990-09-03,
1990-09-04,10.715999999999994
1990-09-05,10.715999999999994
1990-09-06,10.730999999999995
1990-09-07,10.720999999999993
1990-09-10,10.710999999999991
1990-09-11,10.716999999999992
1990-09-12,10.715999999999994
1990-09-13,10.722999999999992
1990-09-14,10.730999999999995
1990-09-17,10.743999999999993
1990-09-18,10.735999999999994
1990-09-19,10.735999999999994
1990-09-20,10.750999999999994
