DATETIME,NEARER,TRADED,NEAR_MONTH,TRADE_MONTH
1999-01-05,1.1875,1.182,199906.0,199903.0
1999-01-06,1.1697,1.1642,199906.0,199903.0
1999-01-07,1.1804,1.1749,199906.0,199903.0
1999-01-08,1.1684,1.1629,199906.0,199903.0
1999-01-11,1.1578,1.1523,199906.0,199903.0
1999-01-12,1.1641,1.1586,199906.0,199903.0
1999-01-13,1.1743,1.1688,199906.0,199903.0
1999-01-14,1.1797,1.1742,199906.0,199903.0
1999-01-15,1.1677,1.1622,199906.0,199903.0
1999-01-18,,,,
1999-01-19,1.1698,1.1643,199906.0,199903.0
1999-01-20,1.1643,1.1586,199906.0,199903.0
1999-01-21,1.1687,1.163,199906.0,199903.0
1999-01-22,1.1673,1.1616,199906.0,199903.0
1999-01-25,1.1641,1.1584,199906.0,199903.0
1999-01-26,1.1646,1.1589,199906.0,199903.0
1999-01-27,1.1516,1.1459,199906.0,199903.0
1999-01-28,1.1503,1.1446,199906.0,199903.0
1999-01-29,1.1448,1.1391,199906.0,199903.0
1999-02-01,1.1393,1.1336,199906.0,199903.0
1999-02-02,1.1428,1.1371,199906.0,199903.0
1999-02-03,1.1398,1.1341,199906.0,199903.0
1999-02-04,1.1398,1.1355,199906.0,199903.0
1999-02-05,1.134,1.1285,199906.0,199903.0
1999-02-08,1.1399,1.1344,199906.0,199903.0
1999-02-09,1.1363,1.1308,199906.0,199903.0
1999-02-10,1.1418,1.1363,199906.0,199903.0
1999-02-11,1.1304,1.1249,199906.0,199903.0
1999-02-12,1.1351,1.1296,199906.0,199903.0
1999-02-15,,,,
1999-02-16,1.1272,1.1217,199906.0,199903.0
1999-02-17,1.1306,1.1251,199906.0,199903.0
1999-02-18,1.1271,1.1216,199906.0,199903.0
1999-02-19,1.1128,1.1075,199906.0,199903.0
1999-02-22,1.1102,1.1047,199906.0,199903.0
1999-02-23,1.113,1.1071,199909.0,199906.0
1999-02-24,1.111,1.1051,199909.0,199906.0
1999-02-25,1.1167,1.1107,199909.0,199906.0
1999-02-26,1.1138,1.1078,199909.0,199906.0
1999-03-01,1.1006,1.0947,199909.0,199906.0
1999-03-02,1.1034,1.0977,199909.0,199906.0
1999-03-03,1.1004,1.0947,199909.0,199906.0
1999-03-04,1.0933,1.0876,199909.0,199906.0
1999-03-05,1.0934,1.088,199909.0,199906.0
1999-03-08,1.0997,1.0943,199909.0,199906.0
1999-03-09,1.1001,1.0944,199909.0,199906.0
1999-03-10,1.1063,1.1006,199909.0,199906.0
1999-03-11,1.1143,1.1084,199909.0,199906.0
1999-03-12,1.1016,1.0957,199909.0,199906.0
1999-03-15,1.1048,1.0989,199909.0,199906.0
1999-03-16,1.111,1.1051,199909.0,199906.0
1999-03-17,1.1114,1.1055,199909.0,199906.0
1999-03-18,1.108,1.1021,199909.0,199906.0
1999-03-19,1.0997,1.0938,199909.0,199906.0
1999-03-22,1.1023,1.0964,199909.0,199906.0
