DATETIME,NEARER,TRADED,NEAR_MONTH,TRADE_MONTH
2000-01-04,511.5,492.5,200009.0,200011.0
2000-01-05,517.5,498.75,200009.0,200011.0
2000-01-06,516.5,498.0,200009.0,200011.0
2000-01-07,519.5,502.0,200009.0,200011.0
2000-01-10,518.0,497.5,200009.0,200011.0
2000-01-11,520.0,499.75,200009.0,200011.0
2000-01-12,523.0,505.5,200009.0,200011.0
2000-01-13,530.0,515.0,200009.0,200011.0
2000-01-14,537.0,521.75,200009.0,200011.0
2000-01-17,,,,
2000-01-18,544.0,527.75,200009.0,200011.0
2000-01-19,544.0,528.75,200009.0,200011.0
2000-01-20,548.0,533.75,200009.0,200011.0
2000-01-21,550.0,533.5,200009.0,200011.0
2000-01-24,553.5,539.75,200009.0,200011.0
2000-01-25,560.0,543.25,200009.0,200011.0
2000-01-26,556.0,539.25,200009.0,200011.0
2000-01-27,569.0,552.75,200009.0,200011.0
2000-01-28,566.0,549.5,200009.0,200011.0
2000-01-31,550.0,534.5,200009.0,200011.0
2000-02-01,550.0,537.0,200009.0,200011.0
2000-02-02,548.0,534.0,200009.0,200011.0
2000-02-03,541.5,526.75,200009.0,200011.0
2000-02-04,548.0,531.5,200009.0,200011.0
2000-02-07,548.0,534.25,200009.0,200011.0
2000-02-08,543.5,529.25,200009.0,200011.0
2000-02-09,546.0,532.0,200009.0,200011.0
2000-02-10,553.0,540.25,200009.0,200011.0
2000-02-11,548.0,534.5,200009.0,200011.0
2000-02-14,548.75,533.5,200009.0,200011.0
2000-02-15,549.0,535.5,200009.0,200011.0
2000-02-16,552.0,535.25,200009.0,200011.0
2000-02-17,553.5,535.25,200009.0,200011.0
2000-02-18,556.25,541.5,200009.0,200011.0
2000-02-21,,,,
2000-02-22,556.0,539.25,200009.0,200011.0
2000-02-23,545.5,524.25,200009.0,200011.0
2000-02-24,546.5,529.0,200009.0,200011.0
2000-02-25,540.0,519.5,200009.0,200011.0
2000-02-28,540.0,520.75,200009.0,200011.0
2000-02-29,547.0,527.75,200009.0,200011.0
2000-03-01,545.0,524.25,200009.0,200011.0
2000-03-02,544.5,526.25,200009.0,200011.0
2000-03-03,547.0,528.75,200009.0,200011.0
2000-03-06,548.0,532.25,200009.0,200011.0
2000-03-07,548.0,528.5,200009.0,200011.0
2000-03-08,552.0,533.0,200009.0,200011.0
2000-03-09,554.0,534.0,200009.0,200011.0
2000-03-10,544.5,526.75,200009.0,200011.0
2000-03-13,558.0,539.75,200009.0,200011.0
2000-03-14,564.0,548.75,200009.0,200011.0
2000-03-15,565.0,546.25,200009.0,200011.0
2000-03-16,565.0,546.0,200009.0,200011.0
2000-03-17,575.0,558.5,200009.0,200011.0
2000-03-20,568.5,548.5,200009.0,200011.0
2000-03-21,568.0,548.75,200009.0,200011.0
2000-03-22,575.0,554.0,200009.0,200011.0
2000-03-23,570.0,546.0,200009.0,200011.0
2000-03-24,576.0,554.5,200009.0,200011.0
2000-03-27,579.0,556.0,200009.0,200011.0
2000-03-28,575.0,550.25,200009.0,200011.0
2000-03-29,576.0,552.0,200009.0,200011.0
2000-03-30,580.5,559.5,200009.0,200011.0
2000-03-31,589.75,568.5,200009.0,200011.0
2000-04-03,593.0,572.0,200009.0,200011.0
2000-04-04,585.0,563.5,200009.0,200011.0
2000-04-05,590.0,568.75,200009.0,200011.0
2000-04-06,578.5,556.75,200009.0,200011.0
2000-04-07,583.0,562.5,200009.0,200011.0
2000-04-10,579.0,556.75,200009.0,200011.0
2000-04-11,575.0,551.5,200009.0,200011.0
2000-04-12,581.0,561.5,200009.0,200011.0
2000-04-13,584.0,562.75,200009.0,200011.0
2000-04-14,579.5,557.75,200009.0,200011.0
2000-04-17,578.0,556.75,200009.0,200011.0
2000-04-18,582.0,560.0,200009.0,200011.0
2000-04-19,587.25,563.75,200009.0,200011.0
2000-04-20,584.0,561.5,200009.0,200011.0
2000-04-21,,,,
2000-04-24,590.25,569.0,200009.0,200011.0
2000-04-25,590.5,569.0,200009.0,200011.0
2000-04-26,588.0,565.75,200009.0,200011.0
2000-04-27,580.0,557.0,200009.0,200011.0
