DATETIME,ADJ
1975-04-24,975.587500000001
1975-04-25,975.387500000001
1975-04-28,974.887500000001
1975-04-29,976.387500000001
1975-04-30,975.387500000001
1975-05-01,974.087500000001
1975-05-02,973.587500000001
1975-05-05,972.087500000001
1975-05-06,973.487500000001
1975-05-07,974.687500000001
1975-05-08,975.887500000001
1975-05-09,975.187500000001
1975-05-12,974.487500000001
1975-05-13,975.287500000001
1975-05-14,977.887500000001
1975-05-15,974.487500000001
1975-05-16,975.487500000001
1975-05-19,
1975-05-20,979.087500000001
1975-05-21,983.087500000001
1975-05-22,984.587500000001
1975-05-23,985.9875000000011
1975-05-26,
1975-05-27,983.587500000001
1975-05-28,981.687500000001
1975-05-29,979.287500000001
1975-05-30,978.287500000001
1975-06-02,974.287500000001
1975-06-03,976.587500000001
1975-06-04,974.8875000000011
1975-06-05,976.4875000000011
1975-06-06,976.187500000001
1975-06-09,977.587500000001
1975-06-10,976.3875000000011
1975-06-11,975.8875000000011
1975-06-12,975.4875000000011
1975-06-13,974.8875000000011
1975-06-16,973.3875000000011
1975-06-17,974.9875000000011
1975-06-18,974.3875000000011
1975-06-19,973.287500000001
1975-06-20,973.3875000000011
1975-06-23,972.587500000001
1975-06-24,973.687500000001
1975-06-25,975.587500000001
1975-06-26,975.287500000001
1975-06-27,977.3875000000011
1975-06-30,977.187500000001
1975-07-01,977.4875000000011
1975-07-02,975.687500000001
1975-07-03,975.8875000000011
1975-07-04,
1975-07-07,973.287500000001
1975-07-08,976.087500000001
1975-07-09,976.287500000001
1975-07-10,974.787500000001
1975-07-11,976.9875000000011
1975-07-14,976.587500000001
1975-07-15,975.4875000000011
1975-07-16,974.8875000000011
1975-07-17,974.787500000001
1975-07-18,974.8875000000011
1975-07-21,974.687500000001
1975-07-22,976.087500000001
1975-07-23,975.287500000001
1975-07-24,975.787500000001
1975-07-25,977.8875000000011
1975-07-28,979.787500000001
1975-07-29,977.4875000000011
1975-07-30,977.587500000001
1975-07-31,977.287500000001
1975-08-01,977.287500000001
1975-08-04,977.087500000001
1975-08-05,975.687500000001
1975-08-06,974.9875000000011
1975-08-07,975.287500000001
1975-08-08,970.787500000001
1975-08-11,970.8875000000011
1975-08-12,972.4875000000011
1975-08-13,969.187500000001
1975-08-14,968.087500000001
1975-08-15,970.9875000000011
1975-08-18,970.3875000000011
1975-08-19,970.3875000000011
1975-08-20,971.187500000001
1975-08-21,970.4875000000011
1975-08-22,969.9875000000011
1975-08-25,970.087500000001
1975-08-26,969.687500000001
1975-08-27,970.087500000001
1975-08-28,969.587500000001
1975-08-29,966.9875000000011
1975-09-01,
1975-09-02,956.9875000000011
1975-09-03,958.087500000001
1975-09-04,959.687500000001
1975-09-05,960.587500000001
1975-09-08,957.787500000001
1975-09-09,956.587500000001
1975-09-10,955.287500000001
1975-09-11,954.4875000000011
1975-09-12,954.587500000001
1975-09-15,954.8875000000011
1975-09-16,952.687500000001
1975-09-17,949.4875000000011
1975-09-18,942.9875000000011
1975-09-19,943.587500000001
1975-09-22,939.9875000000011
1975-09-23,936.387500000001
1975-09-24,942.687500000001
1975-09-25,942.187500000001
1975-09-26,944.187500000001
1975-09-29,944.9875000000011
1975-09-30,947.387500000001
1975-10-01,949.387500000001
1975-10-02,948.587500000001
1975-10-03,945.087500000001
1975-10-06,947.787500000001
1975-10-07,948.887500000001
1975-10-08,944.787500000001
1975-10-09,946.887500000001
1975-10-10,948.787500000001
1975-10-13,
1975-10-14,948.087500000001
1975-10-15,948.087500000001
1975-10-16,949.187500000001
1975-10-17,951.287500000001
1975-10-20,951.9875000000011
1975-10-21,950.387500000001
1975-10-22,951.687500000001
1975-10-23,950.287500000001
1975-10-24,949.287500000001
1975-10-27,948.187500000001
1975-10-28,948.4875000000011
1975-10-29,949.287500000001
1975-10-30,948.787500000001
1975-10-31,947.9875000000011
1975-11-03,948.4875000000011
1975-11-04,
1975-11-05,953.587500000001
1975-11-06,951.187500000001
1975-11-07,951.287500000001
1975-11-10,949.887500000001
1975-11-11,
1975-11-12,949.187500000001
1975-11-13,948.087500000001
1975-11-14,946.787500000001
1975-11-17,
1975-11-18,944.887500000001
1975-11-19,947.487500000001
1975-11-20,946.387500000001
1975-11-21,945.687500000001
1975-11-24,945.987500000001
1975-11-25,944.987500000001
