"Date","Price","Open","High","Low","Change %"
"Jun 06, 2019","1.0088","1.0053","1.0122","1.0038","0.36%"
"Jun 05, 2019","1.0052","1.0080","1.0149","1.0049","-0.28%"
"Jun 04, 2019","1.0080","1.0074","1.0099","1.0044","0.05%"
"Jun 03, 2019","1.0075","0.9983","1.0092","0.9976","0.84%"
"May 31, 2019","0.9991","0.9924","1.0000","0.9917","0.69%"
"May 30, 2019","0.9923","0.9920","0.9932","0.9902","-0.01%"
"May 29, 2019","0.9924","0.9925","0.9952","0.9914","0.00%"
"May 28, 2019","0.9924","0.9961","0.9967","0.9902","-0.37%"
"May 27, 2019","0.9961","0.9989","0.9989","0.9938","-0.21%"
"May 24, 2019","0.9982","0.9967","0.9992","0.9956","0.15%"
"May 23, 2019","0.9967","0.9904","0.9978","0.9899","0.64%"
"May 22, 2019","0.9904","0.9890","0.9935","0.9880","0.14%"
"May 21, 2019","0.9890","0.9914","0.9920","0.9880","-0.26%"
"May 20, 2019","0.9916","0.9883","0.9922","0.9880","0.21%"
"May 17, 2019","0.9895","0.9900","0.9917","0.9880","-0.06%"
"May 16, 2019","0.9901","0.9914","0.9929","0.9893","-0.12%"
"May 15, 2019","0.9913","0.9912","0.9944","0.9900","-0.01%"
"May 14, 2019","0.9914","0.9935","0.9950","0.9904","-0.23%"
"May 13, 2019","0.9937","0.9879","0.9950","0.9870","0.55%"
"May 10, 2019","0.9883","0.9852","0.9900","0.9841","0.32%"
"May 09, 2019","0.9851","0.9800","0.9880","0.9792","0.52%"
"May 08, 2019","0.9800","0.9808","0.9836","0.9795","-0.08%"
"May 07, 2019","0.9808","0.9823","0.9844","0.9779","-0.15%"
"May 06, 2019","0.9823","0.9839","0.9852","0.9807","-0.15%"
"May 03, 2019","0.9838","0.9808","0.9842","0.9789","0.28%"
"May 02, 2019","0.9811","0.9822","0.9834","0.9800","-0.11%"
"May 01, 2019","0.9822","0.9810","0.9877","0.9805","0.10%"
"Apr 30, 2019","0.9812","0.9808","0.9830","0.9798","0.04%"
"Apr 29, 2019","0.9808","0.9808","0.9819","0.9788","0.01%"
"Apr 26, 2019","0.9807","0.9799","0.9820","0.9768","0.07%"
"Apr 25, 2019","0.9800","0.9796","0.9812","0.9776","0.01%"
"Apr 24, 2019","0.9799","0.9801","0.9835","0.9784","-0.05%"
"Apr 23, 2019","0.9804","0.9848","0.9850","0.9775","-0.45%"
"Apr 22, 2019","0.9848","0.9859","0.9869","0.9842","-0.08%"
"Apr 19, 2019","0.9856","0.9847","0.9872","0.9843","0.10%"
"Apr 18, 2019","0.9846","0.9896","0.9910","0.9843","-0.51%"
"Apr 17, 2019","0.9896","0.9921","0.9934","0.9888","-0.25%"
"Apr 16, 2019","0.9921","0.9961","0.9969","0.9918","-0.39%"
"Apr 15, 2019","0.9960","0.9974","0.9992","0.9952","-0.16%"
"Apr 12, 2019","0.9976","0.9970","1.0005","0.9964","0.08%"
"Apr 11, 2019","0.9968","0.9974","0.9991","0.9953","-0.06%"
"Apr 10, 2019","0.9974","1.0000","1.0009","0.9966","-0.27%"
"Apr 09, 2019","1.0001","1.0013","1.0021","0.9990","-0.09%"
"Apr 08, 2019","1.0010","0.9998","1.0025","0.9990","0.11%"
"Apr 05, 2019","0.9999","1.0000","1.0011","0.9988","-0.03%"
"Apr 04, 2019","1.0002","1.0017","1.0030","0.9994","-0.15%"
"Apr 03, 2019","1.0017","1.0016","1.0047","1.0010","-0.05%"
"Apr 02, 2019","1.0022","1.0010","1.0028","0.9999","0.11%"
"Apr 01, 2019","1.0011","1.0056","1.0066","1.0004","-0.36%"
"Mar 29, 2019","1.0047","1.0045","1.0056","1.0025","0.04%"
"Mar 28, 2019","1.0043","1.0050","1.0059","1.0026","-0.08%"
"Mar 27, 2019","1.0051","1.0053","1.0095","1.0031","-0.04%"
"Mar 26, 2019","1.0055","1.0076","1.0085","1.0047","-0.21%"
"Mar 25, 2019","1.0076","1.0043","1.0093","1.0041","0.13%"
"Mar 22, 2019","1.0063","1.0080","1.0088","1.0029","-0.18%"
"Mar 21, 2019","1.0081","1.0074","1.0098","1.0052","0.06%"
"Mar 20, 2019","1.0075","1.0007","1.0106","0.9988","0.67%"
"Mar 19, 2019","1.0008","0.9986","1.0017","0.9981","0.23%"
"Mar 18, 2019","0.9985","0.9977","1.0005","0.9965","0.04%"
"Mar 15, 2019","0.9981","0.9961","0.9990","0.9947","0.20%"
"Mar 14, 2019","0.9961","0.9962","0.9973","0.9948","0.01%"
"Mar 13, 2019","0.9960","0.9922","0.9975","0.9915","0.38%"
"Mar 12, 2019","0.9922","0.9895","0.9938","0.9887","0.27%"
"Mar 11, 2019","0.9895","0.9925","0.9932","0.9880","-0.26%"
"Mar 08, 2019","0.9921","0.9888","0.9932","0.9880","0.33%"
"Mar 07, 2019","0.9888","0.9950","0.9966","0.9877","-0.62%"
"Mar 06, 2019","0.9950","0.9956","0.9970","0.9939","-0.08%"
"Mar 05, 2019","0.9958","1.0009","1.0017","0.9944","-0.52%"
"Mar 04, 2019","1.0010","1.0011","1.0027","0.9979","0.00%"
"Mar 01, 2019","1.0010","1.0016","1.0038","0.9990","-0.07%"
"Feb 28, 2019","1.0017","0.9984","1.0076","0.9982","0.32%"
"Feb 27, 2019","0.9985","1.0000","1.0039","0.9980","-0.17%"
"Feb 26, 2019","1.0002","0.9992","1.0014","0.9979","0.10%"
"Feb 25, 2019","0.9992","0.9991","1.0018","0.9985","-0.03%"
"Feb 22, 2019","0.9995","0.9987","1.0014","0.9975","0.05%"
"Feb 21, 2019","0.9990","0.9990","1.0007","0.9976","-0.01%"
"Feb 20, 2019","0.9991","0.9989","1.0020","0.9978","0.03%"
"Feb 19, 2019","0.9988","0.9956","1.0000","0.9938","0.31%"
"Feb 18, 2019","0.9957","0.9938","0.9978","0.9938","0.11%"
"Feb 15, 2019","0.9946","0.9952","0.9956","0.9910","-0.05%"
"Feb 14, 2019","0.9951","0.9908","0.9957","0.9901","0.42%"
"Feb 13, 2019","0.9909","0.9934","0.9958","0.9906","-0.26%"
"Feb 12, 2019","0.9935","0.9960","0.9963","0.9907","-0.26%"
"Feb 11, 2019","0.9961","0.9997","1.0012","0.9900","-0.37%"
"Feb 08, 2019","0.9998","0.9979","1.0006","0.9969","0.21%"
"Feb 07, 2019","0.9977","0.9974","1.0001","0.9968","0.02%"
"Feb 06, 2019","0.9975","0.9999","1.0014","0.9972","-0.26%"
"Feb 05, 2019","1.0001","1.0020","1.0026","0.9979","-0.20%"
"Feb 04, 2019","1.0021","1.0047","1.0056","1.0005","-0.22%"
"Feb 01, 2019","1.0043","1.0058","1.0081","1.0036","-0.13%"
"Jan 31, 2019","1.0056","1.0057","1.0095","1.0047","0.00%"
"Jan 30, 2019","1.0056","1.0053","1.0070","1.0006","0.02%"
"Jan 29, 2019","1.0054","1.0086","1.0096","1.0042","-0.27%"
"Jan 28, 2019","1.0081","1.0062","1.0097","1.0059","0.15%"
"Jan 25, 2019","1.0066","1.0033","1.0080","1.0023","0.31%"
"Jan 24, 2019","1.0035","1.0050","1.0067","1.0022","-0.18%"
"Jan 23, 2019","1.0053","1.0027","1.0062","1.0009","0.25%"
"Jan 22, 2019","1.0028","1.0027","1.0040","1.0013","0.00%"
"Jan 21, 2019","1.0028","1.0053","1.0057","1.0011","-0.15%"
"Jan 18, 2019","1.0043","1.0058","1.0069","1.0040","-0.14%"
"Jan 17, 2019","1.0057","1.0097","1.0106","1.0045","-0.41%"
"Jan 16, 2019","1.0098","1.0123","1.0131","1.0091","-0.26%"
"Jan 15, 2019","1.0124","1.0195","1.0205","1.0107","-0.70%"
"Jan 14, 2019","1.0195","1.0150","1.0205","1.0144","0.34%"
"Jan 11, 2019","1.0160","1.0159","1.0191","1.0147","0.02%"
"Jan 10, 2019","1.0158","1.0263","1.0294","1.0151","-1.02%"
"Jan 09, 2019","1.0263","1.0189","1.0274","1.0176","0.71%"
"Jan 08, 2019","1.0191","1.0207","1.0217","1.0169","-0.16%"
"Jan 07, 2019","1.0207","1.0132","1.0218","1.0129","0.69%"
"Jan 04, 2019","1.0137","1.0135","1.0150","1.0092","0.02%"
"Jan 03, 2019","1.0135","1.0099","1.0157","1.0095","0.36%"
"Jan 02, 2019","1.0099","1.0187","1.0209","1.0080","-0.87%"
"Jan 01, 2019","1.0188","1.0187","1.0188","1.0184","0.00%"
"Dec 31, 2018","1.0188","1.0163","1.0196","1.0127","0.30%"
"Dec 28, 2018","1.0158","1.0122","1.0215","1.0113","0.33%"
"Dec 27, 2018","1.0125","1.0043","1.0163","1.0042","0.83%"
"Dec 26, 2018","1.0042","1.0142","1.0151","1.0035","-0.95%"
"Dec 25, 2018","1.0138","1.0166","1.0192","1.0132","-0.02%"
"Dec 24, 2018","1.0140","1.0059","1.0147","1.0045","0.92%"
"Dec 21, 2018","1.0048","1.0122","1.0142","1.0040","-0.73%"
"Dec 20, 2018","1.0122","1.0055","1.0164","1.0044","0.68%"
"Dec 19, 2018","1.0054","1.0074","1.0096","1.0043","-0.20%"
"Dec 18, 2018","1.0074","1.0071","1.0103","1.0062","0.03%"
"Dec 17, 2018","1.0071","1.0041","1.0086","1.0008","0.51%"
"Dec 14, 2018","1.0020","1.0058","1.0070","1.0009","-0.38%"
"Dec 13, 2018","1.0058","1.0065","1.0090","1.0045","-0.07%"
"Dec 12, 2018","1.0065","1.0064","1.0088","1.0032","-0.01%"
"Dec 11, 2018","1.0066","1.0096","1.0140","1.0061","-0.30%"
"Dec 10, 2018","1.0096","1.0092","1.0134","1.0074","0.00%"
"Dec 07, 2018","1.0096","1.0075","1.0113","1.0056","0.24%"
"Dec 06, 2018","1.0072","1.0026","1.0109","1.0010","0.49%"
"Dec 05, 2018","1.0023","1.0025","1.0032","0.9991","-0.02%"
"Dec 04, 2018","1.0025","1.0022","1.0070","1.0009","0.03%"
"Dec 03, 2018","1.0022","1.0027","1.0037","0.9996","0.11%"
"Nov 30, 2018","1.0011","1.0044","1.0050","0.9995","-0.30%"
"Nov 29, 2018","1.0041","1.0061","1.0085","1.0021","-0.21%"
"Nov 28, 2018","1.0062","1.0012","1.0077","0.9993","0.51%"
"Nov 27, 2018","1.0011","1.0015","1.0026","0.9996","-0.03%"
"Nov 26, 2018","1.0014","1.0029","1.0048","1.0006","-0.19%"
"Nov 23, 2018","1.0033","1.0046","1.0067","1.0017","-0.17%"
"Nov 22, 2018","1.0050","1.0056","1.0087","1.0045","-0.01%"
"Nov 21, 2018","1.0051","1.0050","1.0074","1.0038","0.01%"
"Nov 20, 2018","1.0050","1.0065","1.0093","1.0041","-0.15%"
"Nov 19, 2018","1.0065","0.9980","1.0076","0.9980","0.64%"
"Nov 16, 2018","1.0001","0.9931","1.0010","0.9913","0.73%"
"Nov 15, 2018","0.9929","0.9940","0.9964","0.9920","-0.13%"
"Nov 14, 2018","0.9942","0.9929","0.9959","0.9895","0.12%"
"Nov 13, 2018","0.9930","0.9892","0.9931","0.9872","0.39%"
"Nov 12, 2018","0.9891","0.9943","0.9949","0.9887","-0.54%"
"Nov 09, 2018","0.9945","0.9940","0.9957","0.9914","0.05%"
"Nov 08, 2018","0.9940","0.9976","0.9993","0.9929","-0.37%"
"Nov 07, 2018","0.9977","0.9975","1.0049","0.9945","0.02%"
"Nov 06, 2018","0.9975","0.9954","0.9978","0.9939","0.22%"
"Nov 05, 2018","0.9953","0.9973","0.9980","0.9932","-0.11%"
"Nov 02, 2018","0.9964","0.9981","1.0033","0.9951","-0.15%"
"Nov 01, 2018","0.9979","0.9915","1.0000","0.9907","0.64%"
"Oct 31, 2018","0.9916","0.9949","0.9969","0.9907","-0.33%"
"Oct 30, 2018","0.9949","0.9981","0.9993","0.9947","-0.32%"
"Oct 29, 2018","0.9981","1.0026","1.0033","0.9975","-0.48%"
"Oct 26, 2018","1.0029","1.0005","1.0037","0.9973","0.25%"
"Oct 25, 2018","1.0004","1.0019","1.0046","0.9980","-0.17%"
"Oct 24, 2018","1.0021","1.0050","1.0059","1.0009","-0.29%"
"Oct 23, 2018","1.0050","1.0038","1.0064","1.0027","0.11%"
"Oct 22, 2018","1.0039","1.0041","1.0062","1.0019","0.04%"
"Oct 19, 2018","1.0035","1.0044","1.0052","1.0022","-0.09%"
"Oct 18, 2018","1.0044","1.0047","1.0082","1.0024","-0.03%"
"Oct 17, 2018","1.0047","1.0094","1.0101","1.0043","-0.47%"
"Oct 16, 2018","1.0094","1.0131","1.0144","1.0090","-0.38%"
"Oct 15, 2018","1.0132","1.0092","1.0155","1.0078","0.47%"
"Oct 12, 2018","1.0085","1.0107","1.0121","1.0070","-0.22%"
"Oct 11, 2018","1.0107","1.0100","1.0147","1.0077","0.07%"
"Oct 10, 2018","1.0100","1.0080","1.0106","1.0065","0.18%"
"Oct 09, 2018","1.0082","1.0074","1.0091","1.0043","0.08%"
"Oct 08, 2018","1.0074","1.0074","1.0094","1.0053","-0.09%"
"Oct 05, 2018","1.0083","1.0085","1.0092","1.0046","-0.01%"
"Oct 04, 2018","1.0084","1.0076","1.0105","1.0065","0.07%"
"Oct 03, 2018","1.0077","1.0164","1.0171","1.0074","-0.86%"
"Oct 02, 2018","1.0164","1.0164","1.0174","1.0138","-0.01%"
"Oct 01, 2018","1.0165","1.0197","1.0203","1.0146","-0.17%"
"Sep 28, 2018","1.0182","1.0233","1.0271","1.0181","-0.49%"
"Sep 27, 2018","1.0232","1.0353","1.0367","1.0220","-1.15%"
"Sep 26, 2018","1.0351","1.0359","1.0393","1.0306","-0.10%"
"Sep 25, 2018","1.0361","1.0364","1.0379","1.0339","-0.04%"
"Sep 24, 2018","1.0365","1.0424","1.0439","1.0360","-0.63%"
"Sep 21, 2018","1.0431","1.0429","1.0482","1.0419","0.03%"
"Sep 20, 2018","1.0428","1.0342","1.0431","1.0323","0.86%"
"Sep 19, 2018","1.0339","1.0367","1.0380","1.0307","-0.28%"
"Sep 18, 2018","1.0368","1.0389","1.0417","1.0354","-0.20%"
"Sep 17, 2018","1.0389","1.0330","1.0407","1.0322","0.51%"
"Sep 14, 2018","1.0336","1.0357","1.0381","1.0335","-0.21%"
"Sep 13, 2018","1.0358","1.0303","1.0364","1.0293","0.55%"
"Sep 12, 2018","1.0301","1.0285","1.0314","1.0255","0.15%"
"Sep 11, 2018","1.0286","1.0254","1.0289","1.0246","0.30%"
"Sep 10, 2018","1.0255","1.0319","1.0325","1.0250","-0.60%"
"Sep 07, 2018","1.0317","1.0359","1.0373","1.0309","-0.42%"
"Sep 06, 2018","1.0360","1.0292","1.0365","1.0286","0.68%"
"Sep 05, 2018","1.0290","1.0264","1.0301","1.0251","0.26%"
"Sep 04, 2018","1.0263","1.0314","1.0322","1.0237","-0.52%"
"Sep 03, 2018","1.0317","1.0320","1.0328","1.0301","-0.05%"
"Aug 31, 2018","1.0322","1.0320","1.0361","1.0306","0.04%"
"Aug 30, 2018","1.0318","1.0303","1.0325","1.0291","0.14%"
"Aug 29, 2018","1.0304","1.0241","1.0307","1.0221","0.61%"
"Aug 28, 2018","1.0242","1.0204","1.0263","1.0193","0.34%"
"Aug 27, 2018","1.0207","1.0169","1.0219","1.0156","0.37%"
"Aug 24, 2018","1.0169","1.0141","1.0194","1.0131","0.29%"
"Aug 23, 2018","1.0140","1.0172","1.0182","1.0135","-0.32%"
"Aug 22, 2018","1.0173","1.0151","1.0197","1.0144","0.24%"
"Aug 21, 2018","1.0149","1.0089","1.0160","1.0082","0.62%"
"Aug 20, 2018","1.0086","1.0041","1.0092","1.0031","0.44%"
"Aug 17, 2018","1.0042","1.0030","1.0068","1.0019","0.10%"
"Aug 16, 2018","1.0032","1.0064","1.0087","1.0025","-0.32%"
"Aug 15, 2018","1.0064","1.0057","1.0076","1.0016","0.07%"
"Aug 14, 2018","1.0057","1.0067","1.0103","1.0050","-0.09%"
"Aug 13, 2018","1.0066","1.0048","1.0081","1.0041","0.20%"
"Aug 10, 2018","1.0046","1.0065","1.0074","1.0024","-0.20%"
"Aug 09, 2018","1.0066","1.0066","1.0109","1.0049","-0.01%"
"Aug 08, 2018","1.0067","1.0041","1.0074","1.0028","0.21%"
"Aug 07, 2018","1.0046","1.0030","1.0070","1.0026","0.12%"
"Aug 06, 2018","1.0034","1.0050","1.0062","1.0013","-0.23%"
"Aug 03, 2018","1.0057","1.0047","1.0081","1.0034","0.08%"
"Aug 02, 2018","1.0049","1.0082","1.0086","1.0042","-0.31%"
"Aug 01, 2018","1.0080","1.0099","1.0101","1.0064","-0.18%"
"Jul 31, 2018","1.0098","1.0118","1.0135","1.0094","-0.20%"
"Jul 30, 2018","1.0118","1.0052","1.0126","1.0043","0.63%"
"Jul 27, 2018","1.0055","1.0058","1.0070","1.0021","-0.03%"
"Jul 26, 2018","1.0058","1.0082","1.0099","1.0050","-0.24%"
"Jul 25, 2018","1.0082","1.0064","1.0095","1.0051","0.18%"
"Jul 24, 2018","1.0064","1.0074","1.0083","1.0043","-0.12%"
"Jul 23, 2018","1.0076","1.0071","1.0101","1.0058","0.01%"
"Jul 20, 2018","1.0075","1.0008","1.0087","0.9988","0.67%"
"Jul 19, 2018","1.0008","1.0011","1.0042","0.9955","-0.03%"
"Jul 18, 2018","1.0011","0.9998","1.0019","0.9964","0.13%"
"Jul 17, 2018","0.9998","1.0032","1.0076","0.9998","-0.34%"
"Jul 16, 2018","1.0032","0.9983","1.0038","0.9975","0.50%"
"Jul 13, 2018","0.9982","0.9974","0.9986","0.9931","0.06%"
"Jul 12, 2018","0.9976","1.0041","1.0054","0.9972","-0.66%"
"Jul 11, 2018","1.0042","1.0080","1.0095","1.0032","-0.39%"
"Jul 10, 2018","1.0081","1.0086","1.0092","1.0038","-0.05%"
"Jul 09, 2018","1.0086","1.0098","1.0146","1.0070","-0.16%"
"Jul 06, 2018","1.0102","1.0066","1.0118","1.0050","0.34%"
"Jul 05, 2018","1.0068","1.0074","1.0092","1.0054","-0.04%"
"Jul 04, 2018","1.0072","1.0079","1.0099","1.0063","-0.04%"
"Jul 03, 2018","1.0076","1.0064","1.0089","1.0045","0.12%"
"Jul 02, 2018","1.0064","1.0091","1.0102","1.0034","-0.30%"
"Jun 29, 2018","1.0094","1.0027","1.0111","1.0019","0.68%"
"Jun 28, 2018","1.0026","1.0029","1.0043","1.0008","-0.02%"
"Jun 27, 2018","1.0028","1.0093","1.0111","1.0024","-0.66%"
"Jun 26, 2018","1.0095","1.0131","1.0145","1.0077","-0.37%"
"Jun 25, 2018","1.0132","1.0112","1.0147","1.0109","0.10%"
"Jun 22, 2018","1.0122","1.0084","1.0131","1.0076","0.38%"
"Jun 21, 2018","1.0084","1.0037","1.0105","1.0013","0.46%"
"Jun 20, 2018","1.0038","1.0059","1.0065","1.0017","-0.20%"
"Jun 19, 2018","1.0058","1.0050","1.0085","1.0023","0.09%"
"Jun 18, 2018","1.0049","1.0036","1.0065","1.0009","0.25%"
"Jun 15, 2018","1.0024","1.0028","1.0056","1.0011","-0.06%"
"Jun 14, 2018","1.0030","1.0149","1.0179","1.0027","-1.14%"
"Jun 13, 2018","1.0146","1.0132","1.0163","1.0105","0.12%"
"Jun 12, 2018","1.0134","1.0148","1.0174","1.0117","-0.15%"
"Jun 11, 2018","1.0149","1.0136","1.0165","1.0127","-0.01%"
"Jun 08, 2018","1.0150","1.0200","1.0207","1.0112","-0.48%"
"Jun 07, 2018","1.0199","1.0138","1.0217","1.0130","0.59%"
"Jun 06, 2018","1.0139","1.0156","1.0169","1.0113","-0.18%"
"Jun 05, 2018","1.0157","1.0120","1.0173","1.0102","0.34%"
"Jun 04, 2018","1.0123","1.0109","1.0175","1.0105","0.04%"
"Jun 01, 2018","1.0119","1.0144","1.0162","1.0087","-0.25%"
"May 31, 2018","1.0144","1.0108","1.0177","1.0098","0.35%"
"May 30, 2018","1.0109","1.0087","1.0123","1.0062","0.21%"
"May 29, 2018","1.0088","1.0061","1.0152","1.0016","0.25%"
"May 28, 2018","1.0063","1.0103","1.0103","1.0042","-0.40%"
"May 25, 2018","1.0103","1.0085","1.0103","1.0062","0.18%"
"May 24, 2018","1.0085","1.0042","1.0117","1.0039","0.40%"
"May 23, 2018","1.0045","1.0073","1.0108","1.0021","-0.28%"
"May 22, 2018","1.0073","1.0028","1.0085","1.0010","0.45%"
