DATETIME,NEARER,TRADED,NEAR_MONTH,TRADE_MONTH
2013-04-15,,145.8,201403.0,201312.0
2013-04-16,,,,
2013-04-17,,,,
2013-04-18,,,,
2013-04-19,,,,
2013-04-22,,,,
2013-04-23,,,,
2013-04-24,,,,
2013-04-25,,,,
2013-04-26,,,,
2013-04-29,,,,
2013-04-30,,,,
2013-05-01,,,,
2013-05-02,,,,
2013-05-03,,145.5,201403.0,201312.0
2013-05-06,,143.77,201403.0,201312.0
2013-05-07,,,,
2013-05-08,,,,
2013-05-09,,,,
2013-05-10,,,,
2013-05-13,,,,
2013-05-14,,,,
2013-05-15,,,,
2013-05-16,,,,
2013-05-17,,,,
2013-05-20,,,,
2013-05-21,,,,
2013-05-22,,,,
2013-05-23,,,,
2013-05-24,,,,
2013-05-27,,,,
2013-05-28,,141.13,201403.0,201312.0
2013-05-29,,,,
2013-05-30,,,,
2013-05-31,,,,
2013-06-03,,141.7,201403.0,201312.0
2013-06-04,,141.52,201403.0,201312.0
2013-06-05,,141.84,201403.0,201312.0
2013-06-06,,142.0,201403.0,201312.0
2013-06-07,,141.64,201403.0,201312.0
2013-06-10,,140.88,201403.0,201312.0
2013-06-11,,140.66,201403.0,201312.0
2013-06-12,,140.82,201403.0,201312.0
2013-06-13,,141.15,201403.0,201312.0
2013-06-14,,141.88,201403.0,201312.0
2013-06-17,,141.74,201403.0,201312.0
2013-06-18,,141.42,201403.0,201312.0
2013-06-19,,140.61,201403.0,201312.0
2013-06-20,,140.29,201403.0,201312.0
2013-06-21,,139.22,201403.0,201312.0
2013-06-24,,138.85,201403.0,201312.0
2013-06-25,,138.52,201403.0,201312.0
2013-06-26,,139.15,201403.0,201312.0
2013-06-27,,139.71,201403.0,201312.0
2013-06-28,,139.62,201403.0,201312.0
2013-07-01,,139.68,201403.0,201312.0
2013-07-02,,140.23,201403.0,201312.0
2013-07-03,,140.3,201403.0,201312.0
2013-07-04,,140.43,201403.0,201312.0
2013-07-05,,139.64,201403.0,201312.0
2013-07-08,,140.08,201403.0,201312.0
2013-07-09,,140.79,201403.0,201312.0
2013-07-10,,140.72,201403.0,201312.0
2013-07-11,,140.9,201403.0,201312.0
2013-07-12,,141.83,201403.0,201312.0
2013-07-15,,141.5,201403.0,201312.0
2013-07-16,,141.84,201403.0,201312.0
2013-07-17,,142.0,201403.0,201312.0
2013-07-18,,142.16,201403.0,201312.0
2013-07-19,,142.2,201403.0,201312.0
2013-07-22,,142.25,201403.0,201312.0
2013-07-23,,141.82,201403.0,201312.0
2013-07-24,,140.4,201403.0,201312.0
2013-07-25,,140.41,201403.0,201312.0
2013-07-26,,140.56,201403.0,201312.0
2013-07-29,,140.42,201403.0,201312.0
2013-07-30,,140.43,201403.0,201312.0
2013-07-31,,141.0,201403.0,201312.0
2013-08-01,,140.32,201403.0,201312.0
2013-08-02,,140.83,201403.0,201312.0
2013-08-05,,140.28,201403.0,201312.0
2013-08-06,,140.1,201403.0,201312.0
2013-08-07,,140.24,201403.0,201312.0
2013-08-08,,140.38,201403.0,201312.0
2013-08-09,,140.43,201403.0,201312.0
2013-08-12,,140.09,201403.0,201312.0
2013-08-13,,138.85,201403.0,201312.0
2013-08-14,,138.89,201403.0,201312.0
2013-08-15,,138.25,201403.0,201312.0
2013-08-16,,137.8,201403.0,201312.0
2013-08-19,,138.0,201403.0,201312.0
2013-08-20,,138.68,201403.0,201312.0
2013-08-21,,138.03,201403.0,201312.0
2013-08-22,,137.77,201403.0,201312.0
2013-08-23,,137.6,201403.0,201312.0
2013-08-26,,138.07,201403.0,201312.0
2013-08-27,,138.98,201403.0,201312.0
2013-08-28,,138.3,201403.0,201312.0
2013-08-29,,138.78,201403.0,201312.0
2013-08-30,,138.47,201403.0,201312.0
2013-09-02,,138.04,201403.0,201312.0
2013-09-03,,137.87,201403.0,201312.0
2013-09-04,,137.55,201403.0,201312.0
2013-09-05,,136.45,201403.0,201312.0
2013-09-06,,137.53,201403.0,201312.0
2013-09-09,,137.47,201403.0,201312.0
2013-09-10,,136.65,201403.0,201312.0
2013-09-11,,137.33,201403.0,201312.0
2013-09-12,,137.59,201403.0,201312.0
2013-09-13,,137.94,201403.0,201312.0
2013-09-16,,138.16,201403.0,201312.0
2013-09-17,,138.06,201403.0,201312.0
2013-09-18,,139.04,201403.0,201312.0
2013-09-19,,138.49,201403.0,201312.0
2013-09-20,,138.51,201403.0,201312.0
2013-09-23,,138.79,201403.0,201312.0
2013-09-24,,139.72,201403.0,201312.0
2013-09-25,,139.96,201403.0,201312.0
2013-09-26,,139.82,201403.0,201312.0
2013-09-27,,140.36,201403.0,201312.0
2013-09-30,140.37,140.5,201403.0,201312.0
2013-10-01,140.14,140.26,201403.0,201312.0
2013-10-02,140.19,140.32,201403.0,201312.0
2013-10-03,140.1,140.23,201403.0,201312.0
2013-10-04,139.84,139.96,201403.0,201312.0
2013-10-07,140.18,140.31,201403.0,201312.0
2013-10-08,140.08,140.22,201403.0,201312.0
2013-10-09,140.13,140.24,201403.0,201312.0
2013-10-10,139.52,139.65,201403.0,201312.0
2013-10-11,139.66,139.79,201403.0,201312.0
2013-10-14,139.61,139.75,201403.0,201312.0
2013-10-15,139.07,139.24,201403.0,201312.0
2013-10-16,138.71,138.91,201403.0,201312.0
2013-10-17,139.53,139.68,201403.0,201312.0
2013-10-18,139.93,140.05,201403.0,201312.0
2013-10-21,139.79,139.91,201403.0,201312.0
2013-10-22,140.44,140.54,201403.0,201312.0
2013-10-23,140.8,140.86,201403.0,201312.0
2013-10-24,140.82,140.87,201403.0,201312.0
2013-10-25,141.01,141.06,201403.0,201312.0
2013-10-28,141.12,141.15,201403.0,201312.0
2013-10-29,141.25,141.27,201403.0,201312.0
2013-10-30,141.47,141.45,201403.0,201312.0
2013-10-31,142.01,142.0,201403.0,201312.0
2013-11-01,141.88,141.85,201403.0,201312.0
2013-11-04,141.91,141.89,201403.0,201312.0
2013-11-05,141.18,141.16,201403.0,201312.0
2013-11-06,141.16,141.15,201403.0,201312.0
2013-11-07,141.9,141.83,201403.0,201312.0
2013-11-08,141.06,141.02,201403.0,201312.0
2013-11-11,141.03,141.01,201403.0,201312.0
2013-11-12,140.7,140.7,201403.0,201312.0
2013-11-13,141.35,141.33,201403.0,201312.0
2013-11-14,141.77,141.7,201403.0,201312.0
2013-11-15,141.71,141.63,201403.0,201312.0
2013-11-18,141.99,141.85,201403.0,201312.0
2013-11-19,141.54,141.41,201403.0,201312.0
2013-11-20,141.61,141.44,201403.0,201312.0
2013-11-21,141.11,140.98,201403.0,201312.0
2013-11-22,141.08,140.95,201403.0,201312.0
2013-11-25,141.49,141.32,201403.0,201312.0
2013-11-26,141.89,141.7,201403.0,201312.0
2013-11-27,141.83,141.63,201403.0,201312.0
2013-11-28,141.84,141.65,201403.0,201312.0
2013-11-29,141.89,141.71,201403.0,201312.0
2013-12-02,141.31,141.12,201403.0,201312.0
2013-12-03,141.43,141.28,201403.0,201312.0
2013-12-04,140.46,140.38,201403.0,201312.0
