DATETIME,ADJ
2003-06-23,285.98750000000024
2003-06-24,284.1375000000002
2003-06-25,288.0875000000002
2003-06-26,284.3875000000002
2003-06-27,282.1875000000002
2003-06-30,287.03750000000025
2003-07-01,294.4375000000002
2003-07-02,292.8875000000002
2003-07-03,293.6875000000002
2003-07-04,
2003-07-07,288.6875000000002
2003-07-08,284.9375000000002
2003-07-09,278.8375000000002
2003-07-10,281.6875000000002
2003-07-11,281.4375000000002
2003-07-14,282.1875000000002
2003-07-15,280.4375000000002
2003-07-16,277.6875000000002
2003-07-17,274.48750000000024
2003-07-18,273.6875000000002
2003-07-21,273.3875000000002
2003-07-22,271.3875000000002
2003-07-23,272.9375000000002
2003-07-24,274.4375000000002
2003-07-25,272.9375000000002
2003-07-28,278.4375000000002
2003-07-29,284.03750000000025
2003-07-30,282.6875000000002
2003-07-31,287.6875000000002
2003-08-01,290.9375000000002
2003-08-04,289.03750000000025
2003-08-05,283.9375000000002
2003-08-06,283.3375000000002
2003-08-07,285.5875000000002
2003-08-08,284.3875000000002
2003-08-11,287.98750000000024
2003-08-12,281.3875000000002
2003-08-13,277.9375000000002
2003-08-14,284.4375000000002
2003-08-15,287.0875000000002
2003-08-18,285.4375000000002
2003-08-19,285.48750000000024
2003-08-20,291.8375000000002
2003-08-21,291.48750000000024
2003-08-22,299.53750000000025
2003-08-25,303.6875000000002
2003-08-26,312.1875000000002
2003-08-27,312.48750000000024
2003-08-28,309.6875000000002
2003-08-29,308.5875000000002
2003-09-01,
2003-09-02,306.53750000000025
2003-09-03,307.0875000000002
2003-09-04,312.8375000000002
2003-09-05,326.6875000000002
2003-09-08,337.23750000000024
2003-09-09,337.3875000000002
2003-09-10,325.3375000000002
2003-09-11,323.5875000000002
2003-09-12,319.6875000000002
2003-09-15,311.73750000000024
2003-09-16,327.1375000000002
2003-09-17,321.6875000000002
2003-09-18,320.9375000000002
2003-09-19,327.1875000000002
2003-09-22,324.1875000000002
2003-09-23,322.1875000000002
2003-09-24,326.6875000000002
2003-09-25,322.28750000000025
2003-09-26,315.73750000000024
2003-09-29,312.78750000000025
2003-09-30,319.3375000000002
2003-10-01,317.98750000000024
2003-10-02,316.28750000000025
2003-10-03,314.3875000000002
2003-10-06,314.9375000000002
2003-10-07,309.73750000000024
2003-10-08,319.1875000000002
2003-10-09,315.9375000000002
2003-10-10,314.6875000000002
2003-10-13,313.6875000000002
2003-10-14,310.23750000000024
2003-10-15,302.1875000000002
2003-10-16,297.1875000000002
2003-10-17,299.6875000000002
2003-10-20,300.8875000000002
2003-10-21,302.53750000000025
2003-10-22,305.3375000000002
2003-10-23,306.1375000000002
2003-10-24,301.73750000000024
2003-10-27,303.23750000000024
2003-10-28,303.3875000000002
2003-10-29,310.6875000000002
2003-10-30,313.5875000000002
2003-10-31,312.73750000000024
2003-11-03,314.6875000000002
2003-11-04,312.78750000000025
2003-11-05,313.0875000000002
2003-11-06,310.6875000000002
2003-11-07,310.6875000000002
2003-11-10,308.6875000000002
2003-11-11,303.8375000000002
2003-11-12,303.6875000000002
2003-11-13,307.1375000000002
2003-11-14,307.78750000000025
2003-11-17,303.8375000000002
2003-11-18,308.48750000000024
2003-11-19,303.4375000000002
2003-11-20,301.8375000000002
2003-11-21,301.3375000000002
2003-11-24,298.1375000000002
2003-11-25,295.3375000000002
2003-11-26,294.9375000000002
2003-11-27,
2003-11-28,
2003-12-01,295.1875000000002
2003-12-02,298.78750000000025
2003-12-03,298.03750000000025
2003-12-04,304.1875000000002
2003-12-05,306.98750000000024
2003-12-08,312.6875000000002
2003-12-09,318.98750000000024
2003-12-10,316.28750000000025
2003-12-11,313.5875000000002
2003-12-12,316.28750000000025
2003-12-15,312.1875000000002
2003-12-16,308.28750000000025
2003-12-17,308.1875000000002
2003-12-18,305.28750000000025
2003-12-19,303.9375000000002
2003-12-22,307.4375000000002
2003-12-23,311.1875000000002
2003-12-24,311.3375000000002
2003-12-25,
2003-12-26,
2003-12-29,308.3875000000002
2003-12-30,305.6375000000002
2003-12-31,301.6875000000002
2004-01-01,
2004-01-02,
2004-01-05,308.98750000000024
2004-01-06,308.8375000000002
2004-01-07,308.9375000000002
2004-01-08,308.1875000000002
2004-01-09,312.73750000000024
2004-01-12,323.5875000000002
2004-01-13,327.3875000000002
2004-01-14,325.3875000000002
2004-01-15,319.8375000000002
2004-01-16,323.8375000000002
2004-01-19,
2004-01-20,328.9375000000002
2004-01-21,344.3375000000002
2004-01-22,357.6875000000002
2004-01-23,346.8375000000002
2004-01-26,344.1875000000002
2004-01-27,348.1875000000002
2004-01-28,352.5875000000002
2004-01-29,332.23750000000024
2004-01-30,335.73750000000024
2004-02-02,330.98750000000024
2004-02-03,341.3875000000002
2004-02-04,344.3875000000002
2004-02-05,345.1875000000002
2004-02-06,345.73750000000024
2004-02-09,346.78750000000025
2004-02-10,345.6875000000002
2004-02-11,345.53750000000025
2004-02-12,352.53750000000025
2004-02-13,348.3875000000002
2004-02-16,
2004-02-17,
2004-02-18,353.5875000000002
2004-02-19,348.53750000000025
2004-02-20,338.28750000000025
2004-02-23,334.78750000000025
2004-02-24,340.23750000000024
2004-02-25,331.1875000000002
2004-02-26,332.0875000000002
2004-02-27,335.3375000000002
2004-03-01,345.53750000000025
2004-03-02,343.6875000000002
2004-03-03,343.6875000000002
2004-03-04,348.9375000000002
2004-03-05,355.4375000000002
2004-03-08,369.6875000000002
2004-03-09,364.1375000000002
2004-03-10,375.78750000000025
2004-03-11,380.53750000000025
2004-03-12,381.23750000000024
2004-03-15,382.4375000000002
2004-03-16,384.28750000000025
2004-03-17,377.98750000000024
2004-03-18,384.6375000000002
2004-03-19,380.6875000000002
