DATETIME,NEARER,TRADED,NEAR_MONTH,TRADE_MONTH
1975-04-24,2.27,2.302,197512.0,197509.0
1975-04-25,2.252,2.288,197512.0,197509.0
1975-04-28,2.252,2.283,197512.0,197509.0
1975-04-29,2.258,2.294,197512.0,197509.0
1975-04-30,2.254,2.287,197512.0,197509.0
1975-05-01,2.253,2.282,197512.0,197509.0
1975-05-02,2.24,2.2685,197512.0,197509.0
1975-05-05,2.24,2.274,197512.0,197509.0
1975-05-06,2.247,2.28,197512.0,197509.0
1975-05-07,2.25,2.279,197512.0,197509.0
1975-05-08,2.25,2.282,197512.0,197509.0
1975-05-09,2.22,2.25,197512.0,197509.0
1975-05-12,2.205,2.235,197512.0,197509.0
1975-05-13,2.215,2.246,197512.0,197509.0
1975-05-14,2.214,2.247,197512.0,197509.0
1975-05-15,2.213,2.2445,197512.0,197509.0
1975-05-16,2.209,2.244,197512.0,197509.0
1975-05-19,2.214,2.244,197512.0,197509.0
1975-05-20,2.217,2.256,197512.0,197509.0
1975-05-21,2.24,2.27,197512.0,197509.0
1975-05-22,2.24,2.28,197512.0,197509.0
1975-05-23,2.253,2.286,197512.0,197509.0
1975-05-26,,,,
1975-05-27,2.256,2.289,197512.0,197509.0
1975-05-28,2.25,2.281,197512.0,197509.0
1975-05-29,2.239,2.277,197512.0,197509.0
1975-05-30,2.239,2.277,197512.0,197509.0
1975-06-02,2.243,2.285,197512.0,197509.0
1975-06-03,2.249,2.279,197512.0,197509.0
1975-06-04,2.249,2.279,197512.0,197509.0
1975-06-05,2.259,2.291,197512.0,197509.0
1975-06-06,2.252,2.2795,197512.0,197509.0
1975-06-09,2.25,2.284,197512.0,197509.0
1975-06-10,2.235,2.267,197512.0,197509.0
1975-06-11,2.214,2.245,197512.0,197509.0
1975-06-12,2.217,2.249,197512.0,197509.0
1975-06-13,2.215,2.248,197512.0,197509.0
1975-06-16,2.21,2.245,197512.0,197509.0
1975-06-17,2.212,2.244,197512.0,197509.0
1975-06-18,2.215,2.249,197512.0,197509.0
1975-06-19,2.212,2.243,197512.0,197509.0
1975-06-20,2.212,2.244,197512.0,197509.0
1975-06-23,2.212,2.242,197512.0,197509.0
1975-06-24,2.206,2.238,197512.0,197509.0
1975-06-25,2.204,2.232,197512.0,197509.0
1975-06-26,2.192,2.222,197512.0,197509.0
1975-06-27,2.17,2.202,197512.0,197509.0
1975-06-30,2.138,2.163,197512.0,197509.0
1975-07-01,2.155,2.181,197512.0,197509.0
1975-07-02,2.158,2.184,197512.0,197509.0
1975-07-03,2.155,2.177,197512.0,197509.0
1975-07-04,,,,
1975-07-07,2.148,2.169,197512.0,197509.0
1975-07-08,2.162,2.1825,197512.0,197509.0
1975-07-09,2.165,2.187,197512.0,197509.0
1975-07-10,2.1705,2.188,197512.0,197509.0
1975-07-11,2.164,2.1865,197512.0,197509.0
1975-07-14,2.16,2.182,197512.0,197509.0
1975-07-15,2.143,2.161,197512.0,197509.0
1975-07-16,2.151,2.169,197512.0,197509.0
1975-07-17,2.149,2.167,197512.0,197509.0
1975-07-18,2.142,2.1635,197512.0,197509.0
1975-07-21,2.144,2.16,197512.0,197509.0
1975-07-22,2.145,2.167,197512.0,197509.0
1975-07-23,2.14,2.164,197512.0,197509.0
1975-07-24,2.145,2.1675,197512.0,197509.0
1975-07-25,2.1475,2.168,197512.0,197509.0
1975-07-28,2.138,2.159,197512.0,197509.0
1975-07-29,2.141,2.161,197512.0,197509.0
1975-07-30,2.123,2.143,197512.0,197509.0
1975-07-31,2.115,2.1365,197512.0,197509.0
1975-08-01,2.108,2.1325,197512.0,197509.0
1975-08-04,2.1,2.125,197512.0,197509.0
1975-08-05,2.1,2.128,197512.0,197509.0
1975-08-06,2.08,2.11,197512.0,197509.0
1975-08-07,2.064,2.093,197512.0,197509.0
1975-08-08,2.058,2.09,197512.0,197509.0
1975-08-11,2.064,2.092,197512.0,197509.0
1975-08-12,2.065,2.089,197512.0,197509.0
1975-08-13,2.0745,2.0985,197512.0,197509.0
1975-08-14,2.083,2.1075,197512.0,197509.0
1975-08-15,2.082,2.102,197512.0,197509.0
1975-08-18,2.0855,2.106,197512.0,197509.0
1975-08-19,2.097,2.1155,197512.0,197509.0
1975-08-20,2.092,2.111,197512.0,197509.0
1975-08-21,2.083,2.102,197512.0,197509.0
1975-08-22,2.079,2.0995,197512.0,197509.0
1975-08-25,2.075,2.0965,197512.0,197509.0
1975-08-26,2.06,2.086,197603.0,197512.0
1975-08-27,2.06,2.0835,197603.0,197512.0
1975-08-28,2.068,2.088,197603.0,197512.0
1975-08-29,2.068,2.09,197603.0,197512.0
1975-09-01,,,,
1975-09-02,2.071,2.086,197603.0,197512.0
1975-09-03,2.073,2.088,197603.0,197512.0
1975-09-04,2.073,2.09,197603.0,197512.0
1975-09-05,2.077,2.089,197603.0,197512.0
1975-09-08,2.077,2.0885,197603.0,197512.0
1975-09-09,2.073,2.09,197603.0,197512.0
1975-09-10,2.073,2.087,197603.0,197512.0
1975-09-11,2.073,2.088,197603.0,197512.0
1975-09-12,2.07,2.085,197603.0,197512.0
1975-09-15,2.066,2.079,197603.0,197512.0
1975-09-16,2.052,2.063,197603.0,197512.0
1975-09-17,2.039,2.0565,197603.0,197512.0
1975-09-18,2.041,2.0585,197603.0,197512.0
1975-09-19,2.037,2.06,197603.0,197512.0
1975-09-22,2.031,2.051,197603.0,197512.0
1975-09-23,2.009,2.025,197603.0,197512.0
1975-09-24,2.011,2.0275,197603.0,197512.0
1975-09-25,2.012,2.026,197603.0,197512.0
1975-09-26,2.005,2.023,197603.0,197512.0
1975-09-29,2.007,2.021,197603.0,197512.0
1975-09-30,2.013,2.029,197603.0,197512.0
1975-10-01,2.007,2.021,197603.0,197512.0
1975-10-02,2.0005,2.016,197603.0,197512.0
1975-10-03,2.004,2.02,197603.0,197512.0
1975-10-06,2.0,2.025,197603.0,197512.0
1975-10-07,2.0055,2.024,197603.0,197512.0
1975-10-08,2.003,2.025,197603.0,197512.0
1975-10-09,2.007,2.028,197603.0,197512.0
1975-10-10,2.027,2.0475,197603.0,197512.0
1975-10-13,2.021,2.048,197603.0,197512.0
1975-10-14,2.008,2.0295,197603.0,197512.0
1975-10-15,2.012,2.039,197603.0,197512.0
1975-10-16,2.022,2.04,197603.0,197512.0
1975-10-17,2.019,2.044,197603.0,197512.0
1975-10-20,2.024,2.046,197603.0,197512.0
1975-10-21,2.022,2.045,197603.0,197512.0
1975-10-22,2.04,2.06,197603.0,197512.0
1975-10-23,2.0335,2.049,197603.0,197512.0
1975-10-24,2.034,2.053,197603.0,197512.0
1975-10-27,2.031,2.051,197603.0,197512.0
1975-10-28,2.03,2.0515,197603.0,197512.0
1975-10-29,2.036,2.058,197603.0,197512.0
1975-10-30,2.036,2.0625,197603.0,197512.0
1975-10-31,2.0425,2.0665,197603.0,197512.0
1975-11-03,2.039,2.065,197603.0,197512.0
1975-11-04,2.0355,2.06,197603.0,197512.0
1975-11-05,2.0325,2.055,197603.0,197512.0
1975-11-06,2.036,2.06,197603.0,197512.0
1975-11-07,2.035,2.056,197603.0,197512.0
1975-11-10,2.0335,2.0565,197603.0,197512.0
1975-11-11,2.0285,2.05,197603.0,197512.0
1975-11-12,2.032,2.0535,197603.0,197512.0
1975-11-13,2.017,2.036,197603.0,197512.0
1975-11-14,2.013,2.035,197603.0,197512.0
1975-11-17,2.003,2.0245,197603.0,197512.0
