DATETIME,NEARER,TRADED,NEAR_MONTH,TRADE_MONTH
1981-09-25,,326.75,198209.0,198212.0
1981-09-28,,327.75,198209.0,198212.0
1981-09-29,,332.75,198209.0,198212.0
1981-09-30,,334.75,198209.0,198212.0
1981-10-01,,334.0,198209.0,198212.0
1981-10-02,,335.5,198209.0,198212.0
1981-10-05,,340.0,198209.0,198212.0
1981-10-06,,338.0,198209.0,198212.0
1981-10-07,,336.5,198209.0,198212.0
1981-10-08,,335.5,198209.0,198212.0
1981-10-09,,337.75,198209.0,198212.0
1981-10-12,,340.0,198209.0,198212.0
1981-10-13,,343.75,198209.0,198212.0
1981-10-14,,345.0,198209.0,198212.0
1981-10-15,,340.25,198209.0,198212.0
1981-10-16,,338.25,198209.0,198212.0
1981-10-19,,339.25,198209.0,198212.0
1981-10-20,,336.75,198209.0,198212.0
1981-10-21,,337.5,198209.0,198212.0
1981-10-22,,335.25,198209.0,198212.0
1981-10-23,,338.25,198209.0,198212.0
1981-10-26,,337.5,198209.0,198212.0
1981-10-27,,338.75,198209.0,198212.0
1981-10-28,,340.5,198209.0,198212.0
1981-10-29,,338.75,198209.0,198212.0
1981-10-30,,338.5,198209.0,198212.0
1981-11-02,,339.25,198209.0,198212.0
1981-11-03,,337.0,198209.0,198212.0
1981-11-04,,335.0,198209.0,198212.0
1981-11-05,,334.75,198209.0,198212.0
1981-11-06,,332.5,198209.0,198212.0
1981-11-09,,331.5,198209.0,198212.0
1981-11-10,,327.25,198209.0,198212.0
1981-11-11,,327.0,198209.0,198212.0
1981-11-12,,329.75,198209.0,198212.0
1981-11-13,,328.0,198209.0,198212.0
1981-11-16,,326.25,198209.0,198212.0
1981-11-17,,323.25,198209.0,198212.0
1981-11-18,,321.75,198209.0,198212.0
1981-11-19,,323.25,198209.0,198212.0
1981-11-20,,323.25,198209.0,198212.0
1981-11-23,,318.25,198209.0,198212.0
1981-11-24,,312.25,198209.0,198212.0
1981-11-25,,310.75,198209.0,198212.0
1981-11-26,,,,
1981-11-27,,308.75,198209.0,198212.0
1981-11-30,,306.25,198209.0,198212.0
1981-12-01,,309.25,198209.0,198212.0
1981-12-02,,308.5,198209.0,198212.0
1981-12-03,,307.75,198209.0,198212.0
1981-12-04,,309.25,198209.0,198212.0
1981-12-07,,302.75,198209.0,198212.0
1981-12-08,,299.5,198209.0,198212.0
1981-12-09,,295.25,198209.0,198212.0
1981-12-10,,288.25,198209.0,198212.0
1981-12-11,,291.5,198209.0,198212.0
1981-12-14,,286.0,198209.0,198212.0
1981-12-15,,280.75,198209.0,198212.0
1981-12-16,,286.5,198209.0,198212.0
1981-12-17,,290.75,198209.0,198212.0
1981-12-18,,287.75,198209.0,198212.0
1981-12-21,,285.5,198209.0,198212.0
1981-12-22,,286.25,198209.0,198212.0
1981-12-23,,284.0,198209.0,198212.0
1981-12-24,,288.75,198209.0,198212.0
1981-12-25,,,,
1981-12-28,,297.5,198209.0,198212.0
1981-12-29,,293.75,198209.0,198212.0
1981-12-30,,294.25,198209.0,198212.0
1981-12-31,,295.25,198209.0,198212.0
1982-01-01,,,,
1982-01-04,,297.0,198209.0,198212.0
1982-01-05,,294.75,198209.0,198212.0
1982-01-06,,298.25,198209.0,198212.0
1982-01-07,,298.25,198209.0,198212.0
1982-01-08,,294.75,198209.0,198212.0
1982-01-11,,292.5,198209.0,198212.0
1982-01-12,,291.5,198209.0,198212.0
1982-01-13,,291.5,198209.0,198212.0
1982-01-14,,291.25,198209.0,198212.0
1982-01-15,,290.25,198209.0,198212.0
1982-01-18,,292.5,198209.0,198212.0
1982-01-19,,289.5,198209.0,198212.0
1982-01-20,,290.5,198209.0,198212.0
1982-01-21,,293.75,198209.0,198212.0
1982-01-22,,294.75,198209.0,198212.0
1982-01-25,,292.0,198209.0,198212.0
1982-01-26,,294.0,198209.0,198212.0
1982-01-27,,299.5,198209.0,198212.0
1982-01-28,,297.5,198209.0,198212.0
1982-01-29,,301.25,198209.0,198212.0
1982-02-01,,307.25,198209.0,198212.0
1982-02-02,,306.75,198209.0,198212.0
1982-02-03,,306.75,198209.0,198212.0
1982-02-04,,307.25,198209.0,198212.0
1982-02-05,,304.75,198209.0,198212.0
1982-02-08,,301.25,198209.0,198212.0
1982-02-09,,300.0,198209.0,198212.0
1982-02-10,,303.25,198209.0,198212.0
1982-02-11,,302.75,198209.0,198212.0
1982-02-12,,301.5,198209.0,198212.0
1982-02-15,,,,
1982-02-16,,301.0,198209.0,198212.0
1982-02-17,,301.5,198209.0,198212.0
1982-02-18,,300.5,198209.0,198212.0
1982-02-19,,294.25,198209.0,198212.0
1982-02-22,,294.0,198209.0,198212.0
1982-02-23,,292.25,198209.0,198212.0
1982-02-24,,292.75,198209.0,198212.0
1982-02-25,,292.75,198209.0,198212.0
1982-02-26,,294.25,198209.0,198212.0
1982-03-01,,295.0,198209.0,198212.0
1982-03-02,,296.75,198209.0,198212.0
1982-03-03,,294.25,198209.0,198212.0
1982-03-04,,291.25,198209.0,198212.0
1982-03-05,,287.5,198209.0,198212.0
1982-03-08,,282.5,198209.0,198212.0
1982-03-09,,283.75,198209.0,198212.0
1982-03-10,,285.75,198209.0,198212.0
1982-03-11,,285.75,198209.0,198212.0
1982-03-12,,281.0,198209.0,198212.0
1982-03-15,,285.0,198209.0,198212.0
1982-03-16,,283.0,198209.0,198212.0
1982-03-17,,285.75,198209.0,198212.0
1982-03-18,,288.0,198209.0,198212.0
1982-03-19,,289.25,198209.0,198212.0
1982-03-22,,290.5,198209.0,198212.0
1982-03-23,,289.25,198209.0,198212.0
1982-03-24,,290.25,198209.0,198212.0
1982-03-25,,289.5,198209.0,198212.0
1982-03-26,,290.5,198209.0,198212.0
1982-03-29,,293.5,198209.0,198212.0
1982-03-30,,293.75,198209.0,198212.0
1982-03-31,,294.5,198209.0,198212.0
1982-04-01,,293.5,198209.0,198212.0
1982-04-02,,296.75,198209.0,198212.0
1982-04-05,,300.25,198209.0,198212.0
1982-04-06,,300.0,198209.0,198212.0
1982-04-07,,297.25,198209.0,198212.0
1982-04-08,,298.75,198209.0,198212.0
1982-04-09,,,,
1982-04-12,,298.25,198209.0,198212.0
1982-04-13,,298.5,198209.0,198212.0
1982-04-14,,297.25,198209.0,198212.0
1982-04-15,,297.25,198209.0,198212.0
1982-04-16,,297.25,198209.0,198212.0
1982-04-19,,297.25,198209.0,198212.0
1982-04-20,,299.0,198209.0,198212.0
1982-04-21,,297.25,198209.0,198212.0
1982-04-22,,295.25,198209.0,198212.0
1982-04-23,,297.0,198209.0,198212.0
1982-04-26,,296.75,198209.0,198212.0
1982-04-27,,295.75,198209.0,198212.0
1982-04-28,,295.5,198209.0,198212.0
1982-04-29,,295.25,198209.0,198212.0
1982-04-30,,293.0,198209.0,198212.0
1982-05-03,,288.5,198209.0,198212.0
1982-05-04,,287.0,198209.0,198212.0
1982-05-05,,285.5,198209.0,198212.0
1982-05-06,,285.25,198209.0,198212.0
1982-05-07,,286.5,198209.0,198212.0
1982-05-10,,283.5,198209.0,198212.0
1982-05-11,,283.75,198209.0,198212.0
1982-05-12,,284.25,198209.0,198212.0
1982-05-13,,283.0,198209.0,198212.0
1982-05-14,,285.5,198209.0,198212.0
1982-05-17,,285.0,198209.0,198212.0
1982-05-18,,284.5,198209.0,198212.0
1982-05-19,,285.5,198209.0,198212.0
1982-05-20,,286.5,198209.0,198212.0
1982-05-21,,286.0,198209.0,198212.0
1982-05-24,,284.75,198209.0,198212.0
1982-05-25,,280.75,198209.0,198212.0
1982-05-26,,281.75,198209.0,198212.0
1982-05-27,,280.5,198209.0,198212.0
1982-05-28,,281.25,198209.0,198212.0
1982-05-31,,,,
1982-06-01,,277.75,198209.0,198212.0
1982-06-02,,278.5,198209.0,198212.0
1982-06-03,,276.5,198209.0,198212.0
1982-06-04,,274.5,198209.0,198212.0
1982-06-07,,277.75,198209.0,198212.0
1982-06-08,,277.5,198209.0,198212.0
1982-06-09,,278.75,198209.0,198212.0
1982-06-10,,279.5,198209.0,198212.0
1982-06-11,,283.25,198209.0,198212.0
1982-06-14,,279.25,198209.0,198212.0
1982-06-15,,276.5,198209.0,198212.0
1982-06-16,,274.25,198209.0,198212.0
1982-06-17,,270.75,198209.0,198212.0
1982-06-18,,271.0,198209.0,198212.0
1982-06-21,,272.0,198209.0,198212.0
1982-06-22,,273.75,198209.0,198212.0
1982-06-23,,273.0,198209.0,198212.0
1982-06-24,,274.25,198209.0,198212.0
1982-06-25,,273.75,198209.0,198212.0
1982-06-28,,270.75,198209.0,198212.0
1982-06-29,,271.0,198209.0,198212.0
1982-06-30,,268.5,198209.0,198212.0
1982-07-01,,269.25,198209.0,198212.0
1982-07-02,,267.5,198209.0,198212.0
1982-07-05,,,,
1982-07-06,,263.75,198209.0,198212.0
1982-07-07,,261.25,198209.0,198212.0
1982-07-08,,263.5,198209.0,198212.0
1982-07-09,,265.0,198209.0,198212.0
1982-07-12,,264.25,198209.0,198212.0
1982-07-13,,265.5,198209.0,198212.0
1982-07-14,,265.5,198209.0,198212.0
1982-07-15,,264.5,198209.0,198212.0
1982-07-16,,263.25,198209.0,198212.0
1982-07-19,,260.5,198209.0,198212.0
1982-07-20,,260.0,198209.0,198212.0
1982-07-21,,261.0,198209.0,198212.0
1982-07-22,,258.75,198209.0,198212.0
1982-07-23,,257.25,198209.0,198212.0
1982-07-26,,254.5,198209.0,198212.0
1982-07-27,,254.5,198209.0,198212.0
1982-07-28,,251.5,198209.0,198212.0
1982-07-29,,253.5,198209.0,198212.0
1982-07-30,,251.25,198209.0,198212.0
1982-08-02,,253.25,198209.0,198212.0
1982-08-03,,254.0,198209.0,198212.0
1982-08-04,,255.25,198209.0,198212.0
1982-08-05,,251.25,198209.0,198212.0
1982-08-06,,246.5,198209.0,198212.0
1982-08-09,,245.5,198209.0,198212.0
1982-08-10,,244.5,198209.0,198212.0
1982-08-11,,243.25,198209.0,198212.0
1982-08-12,,233.25,198209.0,198212.0
1982-08-13,,235.25,198209.0,198212.0
1982-08-16,,228.25,198209.0,198212.0
1982-08-17,,226.75,198209.0,198212.0
1982-08-18,,231.25,198209.0,198212.0
1982-08-19,,227.5,198209.0,198212.0
1982-08-20,,228.0,198209.0,198212.0
1982-08-23,268.5,231.0,198209.0,198212.0
1982-08-24,272.0,234.25,198209.0,198212.0
1982-08-25,276.25,237.75,198209.0,198212.0
1982-08-26,271.0,232.25,198209.0,198212.0
1982-08-27,267.5,228.5,198209.0,198212.0
1982-08-30,265.5,226.75,198209.0,198212.0
1982-08-31,269.5,229.5,198209.0,198212.0
1982-09-01,269.5,229.5,198209.0,198212.0
1982-09-02,272.25,231.75,198209.0,198212.0
1982-09-03,270.25,230.25,198209.0,198212.0
1982-09-06,,,,
1982-09-07,264.75,224.0,198209.0,198212.0
1982-09-08,263.5,222.5,198209.0,198212.0
1982-09-09,264.25,221.5,198209.0,198212.0
1982-09-10,261.5,219.25,198209.0,198212.0
1982-09-13,267.75,224.75,198209.0,198212.0
1982-09-14,269.0,226.5,198209.0,198212.0
1982-09-15,268.5,225.75,198209.0,198212.0
1982-09-16,267.25,224.25,198209.0,198212.0
1982-09-17,266.0,221.25,198209.0,198212.0
1982-09-20,,265.0,198309.0,198312.0
1982-09-21,,264.5,198309.0,198312.0
1982-09-22,,262.75,198309.0,198312.0
1982-09-23,,267.25,198309.0,198312.0
1982-09-24,,274.75,198309.0,198312.0
1982-09-27,,273.75,198309.0,198312.0
1982-09-28,,270.75,198309.0,198312.0
1982-09-29,,269.25,198309.0,198312.0
1982-09-30,,267.25,198309.0,198312.0
1982-10-01,,267.25,198309.0,198312.0
1982-10-04,,265.5,198309.0,198312.0
1982-10-05,,266.25,198309.0,198312.0
1982-10-06,,266.5,198309.0,198312.0
1982-10-07,,269.25,198309.0,198312.0
1982-10-08,,267.0,198309.0,198312.0
1982-10-11,,268.5,198309.0,198312.0
1982-10-12,,266.5,198309.0,198312.0
1982-10-13,,270.5,198309.0,198312.0
1982-10-14,,267.5,198309.0,198312.0
1982-10-15,,266.0,198309.0,198312.0
1982-10-18,,265.5,198309.0,198312.0
1982-10-19,,266.25,198309.0,198312.0
1982-10-20,,267.5,198309.0,198312.0
1982-10-21,,265.25,198309.0,198312.0
1982-10-22,,261.0,198309.0,198312.0
1982-10-25,,256.25,198309.0,198312.0
1982-10-26,,256.5,198309.0,198312.0
1982-10-27,,255.75,198309.0,198312.0
1982-10-28,,256.25,198309.0,198312.0
1982-10-29,,254.25,198309.0,198312.0
1982-11-01,,253.0,198309.0,198312.0
1982-11-02,,,,
1982-11-03,,254.0,198309.0,198312.0
1982-11-04,,257.0,198309.0,198312.0
1982-11-05,,262.25,198309.0,198312.0
1982-11-08,,263.25,198309.0,198312.0
1982-11-09,,262.25,198309.0,198312.0
1982-11-10,,263.25,198309.0,198312.0
1982-11-11,,266.5,198309.0,198312.0
1982-11-12,,264.75,198309.0,198312.0
1982-11-15,,263.5,198309.0,198312.0
1982-11-16,,265.5,198309.0,198312.0
1982-11-17,,267.0,198309.0,198312.0
1982-11-18,,268.75,198309.0,198312.0
1982-11-19,,270.5,198309.0,198312.0
1982-11-22,,270.25,198309.0,198312.0
1982-11-23,,270.5,198309.0,198312.0
1982-11-24,,271.0,198309.0,198312.0
1982-11-25,,,,
1982-11-26,,270.75,198309.0,198312.0
1982-11-29,,266.5,198309.0,198312.0
1982-11-30,,266.25,198309.0,198312.0
1982-12-01,,264.75,198309.0,198312.0
1982-12-02,,263.25,198309.0,198312.0
1982-12-03,,262.5,198309.0,198312.0
1982-12-06,,265.75,198309.0,198312.0
1982-12-07,,269.25,198309.0,198312.0
1982-12-08,,269.25,198309.0,198312.0
1982-12-09,,273.0,198309.0,198312.0
1982-12-10,,271.75,198309.0,198312.0
1982-12-13,,273.25,198309.0,198312.0
1982-12-14,,270.25,198309.0,198312.0
1982-12-15,,270.0,198309.0,198312.0
1982-12-16,,268.75,198309.0,198312.0
1982-12-17,,269.25,198309.0,198312.0
1982-12-20,,269.25,198309.0,198312.0
1982-12-21,,269.0,198309.0,198312.0
1982-12-22,,268.25,198309.0,198312.0
1982-12-23,,269.5,198309.0,198312.0
1982-12-24,,,,
1982-12-27,,271.75,198309.0,198312.0
1982-12-28,,274.75,198309.0,198312.0
1982-12-29,,274.0,198309.0,198312.0
1982-12-30,,273.5,198309.0,198312.0
1982-12-31,,,,
1983-01-03,,274.5,198309.0,198312.0
1983-01-04,,273.5,198309.0,198312.0
1983-01-05,,275.5,198309.0,198312.0
1983-01-06,,276.25,198309.0,198312.0
1983-01-07,,277.5,198309.0,198312.0
1983-01-10,,279.25,198309.0,198312.0
1983-01-11,,277.75,198309.0,198312.0
1983-01-12,,283.5,198309.0,198312.0
1983-01-13,,282.25,198309.0,198312.0
1983-01-14,,284.5,198309.0,198312.0
1983-01-17,,284.75,198309.0,198312.0
1983-01-18,,284.5,198309.0,198312.0
1983-01-19,,282.5,198309.0,198312.0
1983-01-20,,282.0,198309.0,198312.0
1983-01-21,,283.0,198309.0,198312.0
1983-01-24,,284.25,198309.0,198312.0
1983-01-25,,284.75,198309.0,198312.0
1983-01-26,,287.5,198309.0,198312.0
1983-01-27,,289.25,198309.0,198312.0
1983-01-28,,286.5,198309.0,198312.0
1983-01-31,,288.5,198309.0,198312.0
1983-02-01,,288.0,198309.0,198312.0
1983-02-02,,287.0,198309.0,198312.0
1983-02-03,,286.5,198309.0,198312.0
1983-02-04,,285.25,198309.0,198312.0
1983-02-07,,283.5,198309.0,198312.0
1983-02-08,,284.0,198309.0,198312.0
1983-02-09,,286.75,198309.0,198312.0
1983-02-10,,289.75,198309.0,198312.0
1983-02-11,,290.25,198309.0,198312.0
1983-02-14,,293.75,198309.0,198312.0
1983-02-15,,292.0,198309.0,198312.0
1983-02-16,,289.75,198309.0,198312.0
1983-02-17,,293.25,198309.0,198312.0
1983-02-18,,293.75,198309.0,198312.0
1983-02-21,,,,
1983-02-22,,288.25,198309.0,198312.0
1983-02-23,,288.0,198309.0,198312.0
1983-02-24,,289.75,198309.0,198312.0
1983-02-25,,287.0,198309.0,198312.0
1983-02-28,,281.5,198309.0,198312.0
1983-03-01,,284.75,198309.0,198312.0
1983-03-02,,288.5,198309.0,198312.0
1983-03-03,,289.25,198309.0,198312.0
1983-03-04,,288.5,198309.0,198312.0
1983-03-07,,288.25,198309.0,198312.0
1983-03-08,,286.0,198309.0,198312.0
1983-03-09,,289.25,198309.0,198312.0
1983-03-10,,288.5,198309.0,198312.0
1983-03-11,,290.0,198309.0,198312.0
1983-03-14,,292.25,198309.0,198312.0
1983-03-15,,291.75,198309.0,198312.0
1983-03-16,,297.25,198309.0,198312.0
1983-03-17,,298.5,198309.0,198312.0
1983-03-18,,298.25,198309.0,198312.0
1983-03-21,,299.5,198309.0,198312.0
1983-03-22,,300.75,198309.0,198312.0
1983-03-23,,308.25,198309.0,198312.0
1983-03-24,,307.25,198309.0,198312.0
1983-03-25,,305.75,198309.0,198312.0
1983-03-28,,307.5,198309.0,198312.0
1983-03-29,,305.25,198309.0,198312.0
1983-03-30,,302.25,198309.0,198312.0
1983-03-31,,302.5,198309.0,198312.0
1983-04-01,,,,
1983-04-04,,303.5,198309.0,198312.0
1983-04-05,,304.25,198309.0,198312.0
1983-04-06,,303.0,198309.0,198312.0
1983-04-07,,304.25,198309.0,198312.0
1983-04-08,,307.75,198309.0,198312.0
1983-04-11,,304.5,198309.0,198312.0
1983-04-12,,304.0,198309.0,198312.0
1983-04-13,,307.25,198309.0,198312.0
1983-04-14,,303.0,198309.0,198312.0
1983-04-15,,299.25,198309.0,198312.0
1983-04-18,,301.75,198309.0,198312.0
1983-04-19,,303.0,198309.0,198312.0
1983-04-20,,301.5,198309.0,198312.0
1983-04-21,,299.0,198309.0,198312.0
1983-04-22,,303.75,198309.0,198312.0
1983-04-25,,301.5,198309.0,198312.0
1983-04-26,,303.5,198309.0,198312.0
1983-04-27,,300.0,198309.0,198312.0
1983-04-28,,299.0,198309.0,198312.0
1983-04-29,,302.0,198309.0,198312.0
1983-05-02,,303.25,198309.0,198312.0
1983-05-03,,301.5,198309.0,198312.0
1983-05-04,,302.0,198309.0,198312.0
1983-05-05,,303.5,198309.0,198312.0
1983-05-06,,304.0,198309.0,198312.0
1983-05-09,,302.25,198309.0,198312.0
1983-05-10,,303.5,198309.0,198312.0
1983-05-11,,293.5,198309.0,198312.0
1983-05-12,,288.0,198309.0,198312.0
1983-05-13,,288.25,198309.0,198312.0
1983-05-16,,289.0,198309.0,198312.0
1983-05-17,,290.75,198309.0,198312.0
1983-05-18,,289.75,198309.0,198312.0
1983-05-19,,287.5,198309.0,198312.0
1983-05-20,,281.0,198309.0,198312.0
1983-05-23,,283.75,198309.0,198312.0
1983-05-24,,284.75,198309.0,198312.0
1983-05-25,,282.25,198309.0,198312.0
1983-05-26,,282.25,198309.0,198312.0
1983-05-27,,281.5,198309.0,198312.0
1983-05-30,,,,
1983-05-31,,281.75,198309.0,198312.0
1983-06-01,,277.5,198309.0,198312.0
1983-06-02,,281.0,198309.0,198312.0
1983-06-03,,281.75,198309.0,198312.0
1983-06-06,,280.25,198309.0,198312.0
1983-06-07,,279.5,198309.0,198312.0
1983-06-08,,277.75,198309.0,198312.0
1983-06-09,,278.5,198309.0,198312.0
1983-06-10,,277.25,198309.0,198312.0
1983-06-13,,276.75,198309.0,198312.0
1983-06-14,,274.75,198309.0,198312.0
1983-06-15,,274.0,198309.0,198312.0
1983-06-16,,275.75,198309.0,198312.0
1983-06-17,,273.5,198309.0,198312.0
1983-06-20,,273.25,198309.0,198312.0
1983-06-21,,279.5,198309.0,198312.0
1983-06-22,,282.75,198309.0,198312.0
1983-06-23,,287.75,198309.0,198312.0
1983-06-24,,286.5,198309.0,198312.0
1983-06-27,,280.0,198309.0,198312.0
1983-06-28,,278.25,198309.0,198312.0
1983-06-29,,278.25,198309.0,198312.0
1983-06-30,,275.25,198309.0,198312.0
1983-07-01,,274.75,198309.0,198312.0
1983-07-04,,,,
1983-07-05,,273.5,198309.0,198312.0
1983-07-06,,280.25,198309.0,198312.0
1983-07-07,,279.25,198309.0,198312.0
1983-07-08,,278.5,198309.0,198312.0
1983-07-11,,288.5,198309.0,198312.0
1983-07-12,,293.75,198309.0,198312.0
1983-07-13,,292.75,198309.0,198312.0
1983-07-14,,290.0,198309.0,198312.0
1983-07-15,,296.5,198309.0,198312.0
1983-07-18,,301.25,198309.0,198312.0
1983-07-19,,310.5,198309.0,198312.0
1983-07-20,,320.5,198309.0,198312.0
1983-07-21,,322.5,198309.0,198312.0
1983-07-22,,330.5,198309.0,198312.0
1983-07-25,,326.75,198309.0,198312.0
1983-07-26,,319.0,198309.0,198312.0
1983-07-27,,321.0,198309.0,198312.0
1983-07-28,,328.5,198309.0,198312.0
1983-07-29,,325.75,198309.0,198312.0
1983-08-01,,335.75,198309.0,198312.0
1983-08-02,305.5,338.75,198309.0,198312.0
1983-08-03,303.0,346.5,198309.0,198312.0
1983-08-04,297.25,343.5,198309.0,198312.0
1983-08-05,296.25,351.0,198309.0,198312.0
